timestamp,task_name,name,index,pcie_rx_bytes,dram_power,cpu_usage,temperature.memory,pcie.link.width.current,utilization.gpu [%],sm_occupancy,clocks.current.sm [MHz],dram_usage,nvlink_tx_bytes,power.draw [W],temperature.gpu,usage.memory [%],dram_active,nvlink_rx_bytes,sm_active,pcie.link.gen.current,clocks.current.memory [MHz],tensor_active,clocks.current.graphics [MHz],utilization.memory [%],pcie_tx_bytes,cpu_power
2025-05-07 14:32:28.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.11 W,5.8 %,63.00 °C,16,100.00 %,36.10 %,1410 MHz,5.5 %,0.00 GB/s,294.40 W,60.00 °C,90.02 %,25.20 %,0.00 GB/s,98.80 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,150.30 W
2025-05-07 14:32:29.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.10 W,4.2 %,65.00 °C,16,100.00 %,21.70 %,1410 MHz,5.5 %,0.00 GB/s,301.11 W,60.00 °C,90.02 %,15.50 %,0.00 GB/s,76.90 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,151.75 W
2025-05-07 14:32:29.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.10 GB/s,9.05 W,3.8 %,65.00 °C,16,100.00 %,48.60 %,1410 MHz,5.5 %,0.00 GB/s,297.49 W,60.00 °C,90.02 %,31.50 %,0.00 GB/s,96.70 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.10 GB/s,150.79 W
2025-05-07 14:32:29.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.14 GB/s,8.89 W,3.0 %,65.00 °C,16,100.00 %,4.80 %,1410 MHz,5.5 %,0.00 GB/s,297.49 W,60.00 °C,90.02 %,59.90 %,0.00 GB/s,57.30 %,4,1512 MHz,24.20 %,1410 MHz,54.00 %,0.10 GB/s,149.11 W
2025-05-07 14:32:29.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.83 W,3.1 %,65.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,296.18 W,60.00 °C,90.02 %,34.00 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,151.79 W
2025-05-07 14:32:29.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.94 W,2.8 %,65.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,298.97 W,60.00 °C,90.02 %,34.80 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,152.58 W
2025-05-07 14:32:29.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.07 W,3.7 %,65.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,289.81 W,60.00 °C,90.02 %,33.50 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.10 GB/s,151.17 W
2025-05-07 14:32:29.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.00 W,3.4 %,65.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,295.28 W,60.00 °C,90.02 %,33.40 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.10 GB/s,147.56 W
2025-05-07 14:32:29.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.97 W,2.8 %,65.00 °C,16,100.00 %,11.10 %,1410 MHz,5.5 %,0.00 GB/s,294.71 W,60.00 °C,90.02 %,96.00 %,0.00 GB/s,100.00 %,4,1512 MHz,39.10 %,1410 MHz,53.00 %,0.07 GB/s,129.91 W
2025-05-07 14:32:29.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.97 W,3.1 %,65.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,299.45 W,60.00 °C,90.02 %,33.50 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,151.61 W
2025-05-07 14:32:29.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.92 W,3.1 %,65.00 °C,16,99.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,301.13 W,60.00 °C,90.02 %,34.00 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,150.68 W
2025-05-07 14:32:30.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.95 W,3.1 %,65.00 °C,16,99.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,296.23 W,60.00 °C,90.02 %,33.40 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,149.43 W
2025-05-07 14:32:30.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.14 GB/s,9.01 W,3.3 %,65.00 °C,16,100.00 %,3.40 %,1410 MHz,5.5 %,0.00 GB/s,297.14 W,60.00 °C,90.02 %,57.20 %,0.00 GB/s,47.90 %,4,1512 MHz,23.20 %,1410 MHz,53.00 %,0.11 GB/s,154.19 W
2025-05-07 14:32:30.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.00 W,3.8 %,65.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,295.78 W,61.00 °C,90.02 %,34.00 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,146.88 W
2025-05-07 14:32:30.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.04 W,4.6 %,65.00 °C,16,99.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,296.92 W,60.00 °C,90.02 %,33.50 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,151.38 W
2025-05-07 14:32:30.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.93 W,3.4 %,65.00 °C,16,99.00 %,29.50 %,1410 MHz,5.5 %,0.00 GB/s,301.70 W,61.00 °C,90.02 %,21.00 %,0.00 GB/s,91.80 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,151.78 W
2025-05-07 14:32:30.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.02 W,3.7 %,65.00 °C,16,100.00 %,46.20 %,1410 MHz,5.5 %,0.00 GB/s,303.75 W,61.00 °C,90.02 %,33.80 %,0.00 GB/s,94.40 %,4,1512 MHz,1.10 %,1410 MHz,53.00 %,0.04 GB/s,145.53 W
2025-05-07 14:32:30.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.03 W,3.3 %,65.00 °C,16,100.00 %,10.10 %,1410 MHz,5.6 %,0.00 GB/s,296.76 W,61.00 °C,90.02 %,57.30 %,0.00 GB/s,82.80 %,4,1512 MHz,20.20 %,1410 MHz,53.00 %,0.08 GB/s,149.72 W
2025-05-07 14:32:30.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.16 W,4.0 %,65.00 °C,16,100.00 %,50.00 %,1410 MHz,5.6 %,0.00 GB/s,293.92 W,61.00 °C,90.02 %,33.70 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.10 GB/s,136.48 W
2025-05-07 14:32:30.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.03 W,3.4 %,65.00 °C,16,100.00 %,50.00 %,1410 MHz,5.6 %,0.00 GB/s,301.72 W,61.00 °C,90.02 %,33.60 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.10 GB/s,149.22 W
2025-05-07 14:32:31.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.10 W,3.1 %,65.00 °C,16,99.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,295.27 W,61.00 °C,90.02 %,34.10 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,138.65 W
2025-05-07 14:32:31.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.22 W,5.2 %,65.00 °C,16,99.00 %,40.00 %,1410 MHz,5.5 %,0.00 GB/s,295.78 W,61.00 °C,90.02 %,27.60 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,150.36 W
2025-05-07 14:32:31.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.08 W,3.4 %,65.00 °C,16,100.00 %,35.70 %,1410 MHz,5.5 %,0.00 GB/s,300.61 W,61.00 °C,90.02 %,25.10 %,0.00 GB/s,81.30 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.10 GB/s,148.26 W
2025-05-07 14:32:31.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.08 GB/s,8.98 W,3.0 %,65.00 °C,16,100.00 %,0.00 %,1410 MHz,5.5 %,0.00 GB/s,300.36 W,61.00 °C,90.02 %,0.00 %,0.00 GB/s,0.40 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.12 GB/s,144.59 W
2025-05-07 14:32:31.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.92 W,4.0 %,65.00 °C,16,100.00 %,38.60 %,1410 MHz,5.5 %,0.00 GB/s,297.39 W,61.00 °C,90.02 %,26.80 %,0.00 GB/s,99.70 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,151.60 W
2025-05-07 14:32:31.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.07 W,5.6 %,65.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,297.73 W,61.00 °C,90.02 %,33.50 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,145.83 W
2025-05-07 14:32:31.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.05 W,4.6 %,65.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,302.56 W,61.00 °C,90.02 %,34.20 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.09 GB/s,150.21 W
2025-05-07 14:32:31.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.94 W,3.1 %,65.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,294.90 W,61.00 °C,90.02 %,33.70 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.10 GB/s,146.55 W
2025-05-07 14:32:31.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.77 W,3.4 %,65.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,297.80 W,61.00 °C,90.02 %,34.50 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.10 GB/s,150.09 W
2025-05-07 14:32:31.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.83 W,3.1 %,65.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,297.34 W,61.00 °C,90.02 %,33.40 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,151.32 W
2025-05-07 14:32:32.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.97 W,3.4 %,65.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,302.48 W,61.00 °C,90.02 %,33.60 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,150.25 W
2025-05-07 14:32:32.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.16 W,8.9 %,65.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,295.78 W,61.00 °C,90.02 %,34.80 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.10 GB/s,151.46 W
2025-05-07 14:32:32.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,9.01 W,3.7 %,65.00 °C,16,100.00 %,24.70 %,1410 MHz,5.5 %,0.00 GB/s,296.05 W,61.00 °C,90.02 %,17.80 %,0.00 GB/s,83.60 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.10 GB/s,141.90 W
2025-05-07 14:32:32.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.20 W,3.7 %,65.00 °C,16,99.00 %,11.80 %,1410 MHz,5.5 %,0.00 GB/s,301.13 W,61.00 °C,90.02 %,55.10 %,0.00 GB/s,85.30 %,4,1512 MHz,18.70 %,1410 MHz,53.00 %,0.08 GB/s,149.69 W
2025-05-07 14:32:32.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.94 W,3.1 %,65.00 °C,16,99.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,301.13 W,61.00 °C,90.02 %,33.70 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,132.29 W
2025-05-07 14:32:32.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.08 W,3.4 %,65.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,300.14 W,61.00 °C,90.02 %,33.30 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.09 GB/s,134.11 W
2025-05-07 14:32:32.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.84 W,4.0 %,65.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,294.13 W,61.00 °C,90.02 %,33.80 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.10 GB/s,148.70 W
2025-05-07 14:32:32.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.05 W,5.0 %,65.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,298.86 W,61.00 °C,90.02 %,33.70 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,149.51 W
2025-05-07 14:32:32.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.05 W,5.6 %,65.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,300.35 W,61.00 °C,90.02 %,33.50 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,151.59 W
2025-05-07 14:32:32.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.98 W,2.8 %,65.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,300.23 W,61.00 °C,90.02 %,33.70 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.10 GB/s,150.74 W
2025-05-07 14:32:33.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.82 W,3.7 %,65.00 °C,16,100.00 %,32.20 %,1410 MHz,5.5 %,0.00 GB/s,299.54 W,61.00 °C,90.02 %,22.80 %,0.00 GB/s,95.80 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.10 GB/s,146.65 W
2025-05-07 14:32:33.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.05 W,3.1 %,65.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,295.76 W,61.00 °C,90.02 %,33.90 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.09 GB/s,151.58 W
2025-05-07 14:32:33.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.20 GB/s,9.15 W,3.5 %,65.00 °C,16,100.00 %,2.80 %,1410 MHz,5.5 %,0.00 GB/s,298.11 W,61.00 °C,90.02 %,44.70 %,0.00 GB/s,36.60 %,4,1512 MHz,18.00 %,1410 MHz,54.00 %,0.12 GB/s,142.33 W
2025-05-07 14:32:33.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.12 W,3.4 %,65.00 °C,16,99.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,302.86 W,61.00 °C,90.02 %,33.60 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,151.18 W
2025-05-07 14:32:33.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.92 W,3.1 %,65.00 °C,16,99.00 %,29.50 %,1410 MHz,5.5 %,0.00 GB/s,297.81 W,62.00 °C,90.02 %,20.90 %,0.00 GB/s,76.90 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,146.51 W
2025-05-07 14:32:33.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.92 W,3.1 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,299.15 W,62.00 °C,90.02 %,33.60 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,152.51 W
2025-05-07 14:32:33.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.06 W,3.7 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,301.42 W,62.00 °C,90.02 %,34.10 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,153.24 W
2025-05-07 14:32:33.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.95 W,3.7 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.6 %,0.00 GB/s,291.74 W,62.00 °C,90.02 %,34.20 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.10 GB/s,134.62 W
2025-05-07 14:32:33.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.23 W,3.1 %,67.00 °C,16,100.00 %,9.30 %,1410 MHz,5.6 %,0.00 GB/s,298.69 W,62.00 °C,90.02 %,84.60 %,0.00 GB/s,85.40 %,4,1512 MHz,34.30 %,1410 MHz,54.00 %,0.08 GB/s,150.48 W
2025-05-07 14:32:33.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.99 W,5.0 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.6 %,0.00 GB/s,298.69 W,62.00 °C,90.02 %,33.50 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,149.44 W
2025-05-07 14:32:34.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.12 GB/s,9.21 W,5.9 %,67.00 °C,16,100.00 %,5.70 %,1410 MHz,5.6 %,0.00 GB/s,298.50 W,62.00 °C,90.02 %,59.00 %,0.00 GB/s,58.70 %,4,1512 MHz,24.40 %,1410 MHz,53.00 %,0.10 GB/s,147.67 W
2025-05-07 14:32:34.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.85 W,3.4 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.6 %,0.00 GB/s,303.92 W,62.00 °C,90.02 %,34.10 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.10 GB/s,149.59 W
2025-05-07 14:32:34.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.12 GB/s,9.13 W,3.6 %,67.00 °C,16,100.00 %,5.70 %,1410 MHz,5.6 %,0.00 GB/s,297.13 W,62.00 °C,90.02 %,59.80 %,0.00 GB/s,56.30 %,4,1512 MHz,24.90 %,1410 MHz,54.00 %,0.10 GB/s,151.91 W
2025-05-07 14:32:34.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.03 W,9.0 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,300.43 W,62.00 °C,90.02 %,33.70 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,156.22 W
2025-05-07 14:32:34.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.10 W,5.0 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,301.23 W,62.00 °C,90.02 %,33.50 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,157.51 W
2025-05-07 14:32:34.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.21 W,10.0 %,67.00 °C,16,99.00 %,15.00 %,1410 MHz,5.5 %,0.00 GB/s,305.01 W,62.00 °C,90.02 %,44.00 %,0.00 GB/s,84.00 %,4,1512 MHz,12.80 %,1410 MHz,53.00 %,0.08 GB/s,153.16 W
2025-05-07 14:32:34.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.02 W,3.4 %,67.00 °C,16,99.00 %,50.00 %,1410 MHz,5.6 %,0.00 GB/s,297.05 W,62.00 °C,90.02 %,33.90 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.07 GB/s,147.71 W
2025-05-07 14:32:34.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.20 W,4.0 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.6 %,0.00 GB/s,299.64 W,62.00 °C,90.02 %,33.50 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,129.11 W
2025-05-07 14:32:34.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.11 W,3.7 %,67.00 °C,16,100.00 %,31.80 %,1395 MHz,5.6 %,0.00 GB/s,287.60 W,62.00 °C,90.02 %,49.90 %,0.00 GB/s,90.00 %,4,1512 MHz,12.20 %,1395 MHz,53.00 %,0.04 GB/s,139.52 W
2025-05-07 14:32:34.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.23 W,3.4 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,301.62 W,62.00 °C,90.02 %,34.00 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,129.02 W
2025-05-07 14:32:35.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.10 W,4.0 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,299.06 W,62.00 °C,90.02 %,33.70 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,141.84 W
2025-05-07 14:32:35.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,9.29 W,4.7 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,297.42 W,62.00 °C,90.02 %,34.00 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,150.29 W
2025-05-07 14:32:35.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.05 W,3.4 %,67.00 °C,16,100.00 %,10.50 %,1410 MHz,5.5 %,0.00 GB/s,303.75 W,62.00 °C,90.02 %,89.50 %,0.00 GB/s,94.70 %,4,1512 MHz,35.30 %,1410 MHz,53.00 %,0.07 GB/s,143.37 W
2025-05-07 14:32:35.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.82 W,3.4 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,304.32 W,62.00 °C,90.02 %,33.80 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.10 GB/s,147.00 W
2025-05-07 14:32:35.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,9.09 W,3.7 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,298.79 W,62.00 °C,90.02 %,33.50 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,54.00 %,0.10 GB/s,131.29 W
2025-05-07 14:32:35.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.97 W,3.7 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,300.82 W,62.00 °C,90.02 %,33.40 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.10 GB/s,147.95 W
2025-05-07 14:32:35.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,8.99 W,3.1 %,67.00 °C,16,100.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,304.13 W,62.00 °C,90.02 %,33.40 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,149.49 W
2025-05-07 14:32:35.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.94 W,3.1 %,67.00 °C,16,99.00 %,50.00 %,1395 MHz,5.5 %,0.00 GB/s,288.75 W,62.00 °C,90.02 %,33.70 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1395 MHz,53.00 %,0.10 GB/s,141.93 W
2025-05-07 14:32:35.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,8.98 W,3.1 %,67.00 °C,16,99.00 %,50.00 %,1410 MHz,5.5 %,0.00 GB/s,298.04 W,62.00 °C,90.02 %,33.30 %,0.00 GB/s,100.00 %,4,1512 MHz,0.00 %,1410 MHz,53.00 %,0.09 GB/s,149.58 W
2025-05-07 14:32:35.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.22 GB/s,9.02 W,3.4 %,67.00 °C,16,99.00 %,25.10 %,1410 MHz,5.5 %,0.00 GB/s,304.82 W,62.00 °C,90.02 %,31.90 %,0.00 GB/s,62.30 %,4,1512 MHz,7.50 %,1410 MHz,53.00 %,0.12 GB/s,142.37 W
