timestamp,task_name,name,index,clocks.current.graphics [MHz],temperature.memory,dram_active,utilization.gpu [%],nvlink_tx_bytes,power.draw [W],usage.memory [%],sm_occupancy,pcie.link.width.current,utilization.memory [%],sm_active,cpu_power,pcie.link.gen.current,clocks.current.sm [MHz],nvlink_rx_bytes,clocks.current.memory [MHz],pcie_tx_bytes,cpu_usage,dram_usage,dram_power,pcie_rx_bytes,temperature.gpu,tensor_active
2025-05-07 15:46:21.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,65.00 °C,33.50 %,100.00 %,0.00 GB/s,297.99 W,90.02 %,50.00 %,16,53.00 %,100.00 %,131.45 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.1 %,5.7 %,9.04 W,0.05 GB/s,61.00 °C,0.00 %
2025-05-07 15:46:21.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,65.00 °C,34.10 %,100.00 %,0.00 GB/s,302.50 W,90.02 %,50.00 %,16,54.00 %,100.00 %,124.57 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.1 %,5.7 %,9.05 W,0.06 GB/s,61.00 °C,0.00 %
2025-05-07 15:46:21.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,65.00 °C,31.30 %,100.00 %,0.00 GB/s,293.03 W,90.02 %,46.30 %,16,54.00 %,100.00 %,120.59 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.4 %,5.7 %,9.09 W,0.05 GB/s,61.00 °C,0.00 %
2025-05-07 15:46:21.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,65.00 °C,95.40 %,100.00 %,0.00 GB/s,299.65 W,90.02 %,11.10 %,16,54.00 %,100.00 %,136.89 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.07 GB/s,6.5 %,5.7 %,9.24 W,0.05 GB/s,61.00 °C,38.80 %
2025-05-07 15:46:22.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,65.00 °C,61.50 %,99.00 %,0.00 GB/s,298.99 W,90.02 %,10.80 %,16,53.00 %,87.10 %,148.91 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.08 GB/s,3.7 %,5.7 %,8.89 W,0.05 GB/s,61.00 °C,22.00 %
2025-05-07 15:46:22.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,65.00 °C,33.40 %,99.00 %,0.00 GB/s,303.45 W,90.02 %,50.00 %,16,53.00 %,100.00 %,150.70 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,4.0 %,5.7 %,8.90 W,0.05 GB/s,61.00 °C,0.00 %
2025-05-07 15:46:22.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,65.00 °C,33.50 %,100.00 %,0.00 GB/s,296.28 W,90.02 %,50.00 %,16,53.00 %,100.00 %,150.17 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,4.0 %,5.7 %,9.05 W,0.06 GB/s,61.00 °C,0.00 %
2025-05-07 15:46:22.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,65.00 °C,33.60 %,100.00 %,0.00 GB/s,299.25 W,90.02 %,50.00 %,16,54.00 %,100.00 %,153.64 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,4.3 %,5.7 %,9.02 W,0.05 GB/s,61.00 °C,0.00 %
2025-05-07 15:46:22.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,65.00 °C,33.60 %,100.00 %,0.00 GB/s,299.98 W,90.02 %,50.00 %,16,54.00 %,100.00 %,149.11 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.7 %,5.7 %,8.91 W,0.05 GB/s,61.00 °C,0.00 %
2025-05-07 15:46:22.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,65.00 °C,58.00 %,100.00 %,0.00 GB/s,297.29 W,90.02 %,4.50 %,16,53.00 %,54.20 %,145.88 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.11 GB/s,3.4 %,5.7 %,8.83 W,0.14 GB/s,61.00 °C,23.50 %
2025-05-07 15:46:22.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,65.00 °C,33.40 %,100.00 %,0.00 GB/s,301.49 W,90.02 %,50.00 %,16,53.00 %,100.00 %,150.71 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.4 %,5.7 %,8.83 W,0.06 GB/s,61.00 °C,0.00 %
2025-05-07 15:46:22.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,65.00 °C,26.70 %,100.00 %,0.00 GB/s,298.00 W,90.02 %,38.10 %,16,53.00 %,82.30 %,146.84 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.4 %,5.7 %,9.07 W,0.06 GB/s,61.00 °C,0.00 %
2025-05-07 15:46:22.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,65.00 °C,33.50 %,100.00 %,0.00 GB/s,300.93 W,90.02 %,50.00 %,16,54.00 %,100.00 %,154.77 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,5.6 %,5.7 %,9.03 W,0.05 GB/s,61.00 °C,0.00 %
2025-05-07 15:46:22.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,65.00 °C,94.00 %,100.00 %,0.00 GB/s,303.81 W,90.02 %,10.60 %,16,54.00 %,96.50 %,149.17 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.07 GB/s,3.4 %,5.7 %,8.94 W,0.05 GB/s,61.00 °C,38.40 %
2025-05-07 15:46:23.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,65.00 °C,33.50 %,100.00 %,0.00 GB/s,293.80 W,90.02 %,50.00 %,16,53.00 %,100.00 %,147.21 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.1 %,5.7 %,8.85 W,0.06 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:23.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,65.00 °C,33.50 %,100.00 %,0.00 GB/s,300.43 W,90.02 %,50.00 %,16,53.00 %,100.00 %,148.19 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.4 %,5.7 %,8.89 W,0.05 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:23.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,58.30 %,99.00 %,0.00 GB/s,303.35 W,90.02 %,4.20 %,16,54.00 %,53.10 %,148.94 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.7 %,5.7 %,9.01 W,0.14 GB/s,62.00 °C,23.40 %
2025-05-07 15:46:23.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,34.60 %,99.00 %,0.00 GB/s,303.35 W,90.02 %,50.00 %,16,54.00 %,100.00 %,150.91 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,4.7 %,5.7 %,9.15 W,0.06 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:23.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,65.00 °C,34.10 %,100.00 %,0.00 GB/s,296.06 W,90.02 %,50.00 %,16,53.00 %,100.00 %,149.96 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,4.0 %,5.7 %,8.93 W,0.06 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:23.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,21.40 %,100.00 %,0.00 GB/s,300.13 W,90.02 %,30.10 %,16,53.00 %,78.80 %,151.74 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.4 %,5.7 %,8.88 W,0.06 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:23.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,33.60 %,100.00 %,0.00 GB/s,301.70 W,90.02 %,50.00 %,16,54.00 %,100.00 %,143.17 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,5.0 %,5.7 %,9.26 W,0.05 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:23.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,34.30 %,100.00 %,0.00 GB/s,305.13 W,90.02 %,50.00 %,16,54.00 %,100.00 %,150.45 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.4 %,5.7 %,9.03 W,0.06 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:23.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,33.50 %,100.00 %,0.00 GB/s,287.97 W,90.02 %,50.00 %,16,53.00 %,100.00 %,145.31 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.7 %,5.7 %,8.95 W,0.05 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:23.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,75.80 %,100.00 %,0.00 GB/s,300.25 W,90.02 %,7.80 %,16,53.00 %,74.10 %,146.12 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.08 GB/s,3.1 %,5.7 %,9.08 W,0.07 GB/s,62.00 °C,31.00 %
2025-05-07 15:46:24.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,19.80 %,100.00 %,0.00 GB/s,302.39 W,90.02 %,27.70 %,16,53.00 %,78.80 %,148.00 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.7 %,5.7 %,8.93 W,0.05 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:24.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,31.90 %,100.00 %,0.00 GB/s,303.86 W,90.02 %,47.30 %,16,53.00 %,100.00 %,143.81 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.7 %,5.7 %,8.95 W,0.05 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:24.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,33.60 %,99.00 %,0.00 GB/s,300.74 W,90.02 %,50.00 %,16,53.00 %,100.00 %,149.02 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.7 %,5.7 %,8.97 W,0.06 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:24.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,34.10 %,99.00 %,0.00 GB/s,304.61 W,90.02 %,50.00 %,16,53.00 %,100.00 %,145.94 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.7 %,5.7 %,9.13 W,0.05 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:24.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,33.40 %,100.00 %,0.00 GB/s,298.21 W,90.02 %,50.00 %,16,54.00 %,100.00 %,154.35 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,4.6 %,5.7 %,9.11 W,0.05 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:24.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,44.20 %,100.00 %,0.00 GB/s,300.71 W,90.02 %,2.80 %,16,54.00 %,36.00 %,151.77 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.13 GB/s,4.4 %,5.7 %,9.18 W,0.23 GB/s,62.00 °C,17.90 %
2025-05-07 15:46:24.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,33.60 %,100.00 %,0.00 GB/s,302.98 W,90.02 %,50.00 %,16,53.00 %,100.00 %,156.53 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,5.7 %,5.7 %,9.14 W,0.06 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:24.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,33.60 %,100.00 %,0.00 GB/s,303.94 W,90.02 %,50.00 %,16,53.00 %,100.00 %,151.06 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,5.5 %,5.7 %,9.17 W,0.06 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:24.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,33.50 %,100.00 %,0.00 GB/s,299.18 W,90.02 %,50.00 %,16,54.00 %,100.00 %,152.66 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.7 %,5.7 %,9.05 W,0.05 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:24.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,46.00 %,100.00 %,0.00 GB/s,301.51 W,90.02 %,2.80 %,16,54.00 %,37.30 %,145.20 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.12 GB/s,3.7 %,5.7 %,9.12 W,0.22 GB/s,62.00 °C,18.80 %
2025-05-07 15:46:25.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,34.60 %,100.00 %,0.00 GB/s,295.20 W,90.02 %,50.00 %,16,54.00 %,100.00 %,147.15 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,5.2 %,5.7 %,9.16 W,0.05 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:25.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,33.90 %,100.00 %,0.00 GB/s,298.87 W,90.02 %,50.00 %,16,53.00 %,100.00 %,154.39 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,5.0 %,5.7 %,8.96 W,0.06 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:25.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,34.10 %,100.00 %,0.00 GB/s,299.45 W,90.02 %,50.00 %,16,53.00 %,100.00 %,150.18 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.08 GB/s,4.0 %,5.7 %,9.11 W,0.05 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:25.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,34.30 %,100.00 %,0.00 GB/s,301.04 W,90.02 %,50.00 %,16,54.00 %,100.00 %,141.76 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.07 GB/s,3.7 %,5.7 %,9.27 W,0.04 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:25.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,33.50 %,100.00 %,0.00 GB/s,289.53 W,90.02 %,50.00 %,16,54.00 %,100.00 %,153.07 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,4.3 %,5.7 %,9.09 W,0.06 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:25.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,33.50 %,99.00 %,0.00 GB/s,305.32 W,90.02 %,50.00 %,16,53.00 %,100.00 %,149.10 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,4.0 %,5.7 %,8.94 W,0.05 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:25.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,33.60 %,99.00 %,0.00 GB/s,299.88 W,90.02 %,50.00 %,16,53.00 %,100.00 %,148.94 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.4 %,5.7 %,9.01 W,0.05 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:25.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,33.30 %,99.00 %,0.00 GB/s,291.01 W,90.02 %,50.00 %,16,53.00 %,100.00 %,152.74 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,5.0 %,5.7 %,9.07 W,0.06 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:25.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,33.60 %,99.00 %,0.00 GB/s,291.01 W,90.02 %,50.00 %,16,53.00 %,100.00 %,149.61 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,4.0 %,5.7 %,9.09 W,0.05 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:26.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,33.40 %,99.00 %,0.00 GB/s,304.54 W,90.02 %,50.00 %,16,53.00 %,100.00 %,148.90 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.7 %,5.7 %,9.07 W,0.05 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:26.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,33.50 %,99.00 %,0.00 GB/s,279.18 W,90.02 %,50.00 %,16,53.00 %,100.00 %,153.78 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.7 %,5.7 %,9.14 W,0.06 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:26.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,45.70 %,100.00 %,0.00 GB/s,304.70 W,90.02 %,2.80 %,16,53.00 %,37.20 %,145.58 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.12 GB/s,3.1 %,5.7 %,9.02 W,0.20 GB/s,62.00 °C,18.40 %
2025-05-07 15:46:26.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,33.30 %,100.00 %,0.00 GB/s,303.56 W,90.02 %,50.00 %,16,53.00 %,100.00 %,149.84 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.4 %,5.7 %,9.08 W,0.06 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:26.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,33.30 %,100.00 %,0.00 GB/s,302.03 W,90.02 %,50.00 %,16,53.00 %,100.00 %,146.72 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.1 %,5.7 %,9.10 W,0.05 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:26.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,31.90 %,100.00 %,0.00 GB/s,292.19 W,90.02 %,49.70 %,16,53.00 %,98.80 %,146.62 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.0 %,5.7 %,9.15 W,0.07 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:26.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,33.50 %,100.00 %,0.00 GB/s,291.08 W,90.02 %,50.00 %,16,53.00 %,100.00 %,151.38 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,8.2 %,5.7 %,8.95 W,0.06 GB/s,62.00 °C,0.00 %
2025-05-07 15:46:26.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,33.40 %,100.00 %,0.00 GB/s,285.35 W,90.02 %,50.00 %,16,53.00 %,100.00 %,148.15 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.1 %,5.7 %,9.16 W,0.05 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:26.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,33.70 %,99.00 %,0.00 GB/s,302.59 W,90.02 %,50.00 %,16,53.00 %,100.00 %,150.50 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.1 %,5.7 %,8.94 W,0.05 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:26.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,32.40 %,99.00 %,0.00 GB/s,304.25 W,90.02 %,46.60 %,16,53.00 %,92.70 %,138.83 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.1 %,5.7 %,9.06 W,0.06 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:27.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,33.70 %,100.00 %,0.00 GB/s,289.35 W,90.02 %,50.00 %,16,53.00 %,100.00 %,155.73 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,5.6 %,5.7 %,9.23 W,0.05 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:27.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,33.20 %,100.00 %,0.00 GB/s,293.63 W,90.02 %,50.00 %,16,53.00 %,100.00 %,153.09 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.7 %,5.7 %,8.82 W,0.06 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:27.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,34.80 %,99.00 %,0.00 GB/s,280.54 W,90.02 %,50.00 %,16,53.00 %,100.00 %,155.35 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,5.0 %,5.7 %,9.01 W,0.05 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:27.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,33.30 %,99.00 %,0.00 GB/s,288.08 W,90.02 %,50.00 %,16,53.00 %,100.00 %,151.46 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.1 %,5.7 %,9.10 W,0.06 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:27.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,34.70 %,100.00 %,0.00 GB/s,293.82 W,90.02 %,50.00 %,16,53.00 %,100.00 %,147.78 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.1 %,5.7 %,9.16 W,0.14 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:27.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,29.90 %,100.00 %,0.00 GB/s,291.09 W,90.02 %,44.10 %,16,53.00 %,100.00 %,147.67 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,2.8 %,5.7 %,9.08 W,0.05 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:27.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,44.70 %,100.00 %,0.00 GB/s,287.98 W,90.02 %,33.10 %,16,53.00 %,85.00 %,127.35 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.05 GB/s,3.1 %,5.7 %,9.15 W,0.07 GB/s,63.00 °C,9.80 %
2025-05-07 15:46:27.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,17.20 %,100.00 %,0.00 GB/s,292.25 W,90.02 %,23.90 %,16,53.00 %,82.50 %,134.29 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,3.1 %,5.7 %,9.03 W,0.05 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:27.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,33.70 %,100.00 %,0.00 GB/s,291.07 W,90.02 %,50.00 %,16,53.00 %,100.00 %,132.36 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,2.8 %,5.7 %,9.20 W,0.05 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:27.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,30.60 %,100.00 %,0.00 GB/s,289.24 W,90.02 %,45.10 %,16,53.00 %,100.00 %,148.80 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.7 %,5.7 %,9.08 W,0.05 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:28.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,34.70 %,100.00 %,0.00 GB/s,304.44 W,90.02 %,50.00 %,16,53.00 %,100.00 %,150.04 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,2.8 %,5.7 %,8.94 W,0.06 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:28.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,33.90 %,99.00 %,0.00 GB/s,306.66 W,90.02 %,50.00 %,16,53.00 %,100.00 %,149.47 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,2.2 %,5.7 %,8.87 W,0.05 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:28.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,34.10 %,100.00 %,0.00 GB/s,289.81 W,90.02 %,50.00 %,16,54.00 %,100.00 %,154.51 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,5.9 %,5.7 %,9.13 W,0.05 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:28.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,63.00 %,100.00 %,0.00 GB/s,301.31 W,90.02 %,5.70 %,16,54.00 %,63.30 %,151.38 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.10 GB/s,4.1 %,5.7 %,9.06 W,0.13 GB/s,63.00 °C,24.90 %
2025-05-07 15:46:28.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,57.20 %,100.00 %,0.00 GB/s,296.83 W,90.02 %,3.30 %,16,53.00 %,47.00 %,148.94 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.11 GB/s,4.0 %,5.7 %,9.20 W,0.15 GB/s,63.00 °C,23.40 %
2025-05-07 15:46:28.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1410 MHz,67.00 °C,33.90 %,100.00 %,0.00 GB/s,300.14 W,90.02 %,50.00 %,16,53.00 %,100.00 %,153.82 W,4,1410 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,5.0 %,5.7 %,8.96 W,0.06 GB/s,63.00 °C,0.00 %
2025-05-07 15:46:28.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1395 MHz,67.00 °C,33.30 %,100.00 %,0.00 GB/s,293.23 W,90.02 %,50.00 %,16,53.00 %,100.00 %,150.60 W,4,1395 MHz,0.00 GB/s,1512 MHz,0.09 GB/s,3.7 %,5.7 %,8.98 W,0.05 GB/s,63.00 °C,0.00 %
