timestamp,task_name,name,index,pcie.link.width.current,sm_occupancy,sm_active,clocks.current.memory [MHz],tensor_active,pcie_tx_bytes,power.draw [W],nvlink_rx_bytes,dram_usage,temperature.memory,clocks.current.sm [MHz],dram_active,nvlink_tx_bytes,temperature.gpu,cpu_power,utilization.memory [%],utilization.gpu [%],cpu_usage,pcie.link.gen.current,clocks.current.graphics [MHz],dram_power,pcie_rx_bytes,usage.memory [%]
2025-05-07 14:40:30.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,8.10 %,77.10 %,1512 MHz,32.60 %,0.08 GB/s,297.92 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,79.00 %,0.00 GB/s,61.00 °C,147.01 W,54.00 %,100.00 %,5.3 %,4,1410 MHz,9.19 W,0.07 GB/s,90.02 %
2025-05-07 14:40:30.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,296.74 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,33.50 %,0.00 GB/s,61.00 °C,148.57 W,54.00 %,100.00 %,3.7 %,4,1410 MHz,9.05 W,0.05 GB/s,90.02 %
2025-05-07 14:40:30.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,3.80 %,31.50 %,1512 MHz,13.60 %,0.14 GB/s,297.88 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,33.60 %,0.00 GB/s,61.00 °C,149.03 W,53.00 %,99.00 %,4.0 %,4,1410 MHz,9.03 W,0.28 GB/s,90.02 %
2025-05-07 14:40:30.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,303.57 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,33.60 %,0.00 GB/s,61.00 °C,144.75 W,53.00 %,99.00 %,3.1 %,4,1410 MHz,9.01 W,0.05 GB/s,90.02 %
2025-05-07 14:40:31.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,297.21 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,33.70 %,0.00 GB/s,61.00 °C,148.34 W,54.00 %,100.00 %,3.7 %,4,1410 MHz,9.07 W,0.06 GB/s,90.02 %
2025-05-07 14:40:31.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,298.98 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,34.00 %,0.00 GB/s,61.00 °C,147.50 W,54.00 %,100.00 %,2.8 %,4,1410 MHz,9.21 W,0.05 GB/s,90.02 %
2025-05-07 14:40:31.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,6.00 %,34.20 %,1512 MHz,12.30 %,0.14 GB/s,298.98 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,32.00 %,0.00 GB/s,61.00 °C,147.62 W,53.00 %,100.00 %,5.0 %,4,1410 MHz,9.15 W,0.28 GB/s,90.02 %
2025-05-07 14:40:31.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,294.39 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,33.50 %,0.00 GB/s,61.00 °C,150.12 W,53.00 %,100.00 %,3.7 %,4,1410 MHz,9.02 W,0.05 GB/s,90.02 %
2025-05-07 14:40:31.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,30.80 %,93.80 %,1512 MHz,0.00 %,0.09 GB/s,297.80 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,21.90 %,0.00 GB/s,61.00 °C,144.75 W,54.00 %,100.00 %,2.2 %,4,1410 MHz,9.06 W,0.05 GB/s,90.02 %
2025-05-07 14:40:31.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,297.80 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,33.50 %,0.00 GB/s,61.00 °C,144.86 W,54.00 %,100.00 %,3.7 %,4,1410 MHz,9.02 W,0.05 GB/s,90.02 %
2025-05-07 14:40:31.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,297.63 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,33.40 %,0.00 GB/s,61.00 °C,134.10 W,53.00 %,100.00 %,3.0 %,4,1410 MHz,9.11 W,0.05 GB/s,90.02 %
2025-05-07 14:40:31.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,299.18 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,33.70 %,0.00 GB/s,61.00 °C,147.74 W,53.00 %,100.00 %,3.1 %,4,1410 MHz,8.95 W,0.05 GB/s,90.02 %
2025-05-07 14:40:31.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,3.60 %,49.80 %,1512 MHz,24.30 %,0.11 GB/s,301.20 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,59.40 %,0.00 GB/s,61.00 °C,150.42 W,53.00 %,100.00 %,3.1 %,4,1410 MHz,9.00 W,0.14 GB/s,90.02 %
2025-05-07 14:40:32.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,297.80 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,33.40 %,0.00 GB/s,61.00 °C,145.86 W,53.00 %,100.00 %,3.1 %,4,1410 MHz,8.83 W,0.06 GB/s,90.02 %
2025-05-07 14:40:32.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,301.33 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,33.40 %,0.00 GB/s,61.00 °C,147.49 W,53.00 %,99.00 %,3.1 %,4,1410 MHz,8.84 W,0.05 GB/s,90.02 %
2025-05-07 14:40:32.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,49.30 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,297.10 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,33.00 %,0.00 GB/s,61.00 °C,139.67 W,53.00 %,99.00 %,3.4 %,4,1410 MHz,9.03 W,0.05 GB/s,90.02 %
2025-05-07 14:40:32.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,296.47 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,33.60 %,0.00 GB/s,61.00 °C,148.87 W,54.00 %,100.00 %,3.4 %,4,1410 MHz,9.13 W,0.05 GB/s,90.02 %
2025-05-07 14:40:32.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.08 GB/s,298.88 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,33.50 %,0.00 GB/s,61.00 °C,148.81 W,54.00 %,100.00 %,4.0 %,4,1410 MHz,9.13 W,0.05 GB/s,90.02 %
2025-05-07 14:40:32.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,9.70 %,85.80 %,1512 MHz,25.30 %,0.08 GB/s,298.86 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,67.90 %,0.00 GB/s,61.00 °C,147.77 W,53.00 %,100.00 %,5.2 %,4,1410 MHz,9.14 W,0.06 GB/s,90.02 %
2025-05-07 14:40:32.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,293.83 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,33.40 %,0.00 GB/s,61.00 °C,149.43 W,53.00 %,100.00 %,3.7 %,4,1410 MHz,9.11 W,0.06 GB/s,90.02 %
2025-05-07 14:40:32.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,298.86 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,33.90 %,0.00 GB/s,61.00 °C,146.83 W,54.00 %,100.00 %,3.1 %,4,1410 MHz,9.02 W,0.06 GB/s,90.02 %
2025-05-07 14:40:32.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,39.30 %,99.90 %,1512 MHz,0.00 %,0.10 GB/s,300.25 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,27.20 %,0.00 GB/s,61.00 °C,154.45 W,54.00 %,100.00 %,5.0 %,4,1410 MHz,9.02 W,0.05 GB/s,90.02 %
2025-05-07 14:40:32.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,297.68 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,33.60 %,0.00 GB/s,61.00 °C,150.39 W,53.00 %,100.00 %,3.4 %,4,1410 MHz,8.98 W,0.05 GB/s,90.02 %
2025-05-07 14:40:33.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,296.07 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,34.00 %,0.00 GB/s,62.00 °C,148.98 W,53.00 %,100.00 %,3.4 %,4,1410 MHz,9.11 W,0.06 GB/s,90.02 %
2025-05-07 14:40:33.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,296.44 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,33.80 %,0.00 GB/s,62.00 °C,148.62 W,54.00 %,100.00 %,3.1 %,4,1410 MHz,8.93 W,0.05 GB/s,90.02 %
2025-05-07 14:40:33.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,11.10 %,100.00 %,1512 MHz,39.20 %,0.07 GB/s,301.71 W,0.00 GB/s,5.6 %,65.00 °C,1410 MHz,95.90 %,0.00 GB/s,61.00 °C,138.12 W,54.00 %,100.00 %,4.0 %,4,1410 MHz,9.09 W,0.06 GB/s,90.02 %
2025-05-07 14:40:33.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,298.07 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,35.00 %,0.00 GB/s,62.00 °C,146.67 W,54.00 %,100.00 %,3.6 %,4,1410 MHz,9.15 W,0.05 GB/s,90.02 %
2025-05-07 14:40:33.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,11.10 %,100.00 %,1512 MHz,39.00 %,0.07 GB/s,298.40 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,95.10 %,0.00 GB/s,62.00 °C,152.94 W,53.00 %,99.00 %,3.4 %,4,1410 MHz,9.00 W,0.06 GB/s,90.02 %
2025-05-07 14:40:33.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,298.51 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,33.70 %,0.00 GB/s,62.00 °C,149.25 W,54.00 %,100.00 %,2.5 %,4,1410 MHz,9.02 W,0.06 GB/s,90.02 %
2025-05-07 14:40:33.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,294.50 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,34.60 %,0.00 GB/s,62.00 °C,152.86 W,54.00 %,100.00 %,5.6 %,4,1410 MHz,9.14 W,0.05 GB/s,90.02 %
2025-05-07 14:40:33.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,292.10 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,33.60 %,0.00 GB/s,62.00 °C,151.22 W,54.00 %,100.00 %,4.9 %,4,1410 MHz,9.10 W,0.06 GB/s,90.02 %
2025-05-07 14:40:33.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,298.29 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,34.00 %,0.00 GB/s,62.00 °C,148.02 W,53.00 %,100.00 %,4.6 %,4,1410 MHz,9.20 W,0.05 GB/s,90.02 %
2025-05-07 14:40:33.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,301.62 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,33.60 %,0.00 GB/s,62.00 °C,147.33 W,53.00 %,100.00 %,3.4 %,4,1410 MHz,9.23 W,0.05 GB/s,90.02 %
2025-05-07 14:40:34.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,298.35 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,34.80 %,0.00 GB/s,62.00 °C,150.05 W,53.00 %,99.00 %,3.7 %,4,1410 MHz,9.09 W,0.06 GB/s,90.02 %
2025-05-07 14:40:34.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,299.25 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,33.60 %,0.00 GB/s,62.00 °C,148.82 W,53.00 %,99.00 %,3.1 %,4,1410 MHz,9.16 W,0.05 GB/s,90.02 %
2025-05-07 14:40:34.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,36.80 %,99.10 %,1512 MHz,0.00 %,0.10 GB/s,299.25 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,25.70 %,0.00 GB/s,62.00 °C,149.89 W,53.00 %,100.00 %,3.1 %,4,1410 MHz,9.10 W,0.05 GB/s,90.02 %
2025-05-07 14:40:34.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,287.60 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,34.10 %,0.00 GB/s,62.00 °C,148.33 W,53.00 %,100.00 %,4.0 %,4,1410 MHz,9.01 W,0.06 GB/s,90.02 %
2025-05-07 14:40:34.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,6.30 %,62.70 %,1512 MHz,26.20 %,0.10 GB/s,302.76 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,64.30 %,0.00 GB/s,62.00 °C,153.18 W,53.00 %,99.00 %,5.0 %,4,1410 MHz,9.07 W,0.12 GB/s,90.02 %
2025-05-07 14:40:34.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,299.19 W,0.00 GB/s,5.6 %,67.00 °C,1395 MHz,33.40 %,0.00 GB/s,62.00 °C,152.64 W,53.00 %,99.00 %,4.9 %,4,1395 MHz,9.26 W,0.06 GB/s,90.02 %
2025-05-07 14:40:34.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,296.64 W,0.00 GB/s,5.6 %,67.00 °C,1395 MHz,33.40 %,0.00 GB/s,62.00 °C,148.48 W,53.00 %,100.00 %,4.7 %,4,1395 MHz,9.13 W,0.05 GB/s,90.02 %
2025-05-07 14:40:34.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,28.20 %,89.50 %,1512 MHz,0.00 %,0.10 GB/s,294.68 W,0.00 GB/s,5.6 %,67.00 °C,1395 MHz,20.10 %,0.00 GB/s,62.00 °C,145.99 W,53.00 %,100.00 %,3.4 %,4,1395 MHz,8.86 W,0.05 GB/s,90.02 %
2025-05-07 14:40:34.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,297.61 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,33.50 %,0.00 GB/s,62.00 °C,149.73 W,53.00 %,100.00 %,4.6 %,4,1410 MHz,9.20 W,0.06 GB/s,90.02 %
2025-05-07 14:40:34.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,296.66 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,33.60 %,0.00 GB/s,62.00 °C,147.17 W,53.00 %,100.00 %,5.0 %,4,1410 MHz,9.18 W,0.05 GB/s,90.02 %
2025-05-07 14:40:35.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,303.25 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,34.80 %,0.00 GB/s,62.00 °C,147.55 W,53.00 %,100.00 %,3.7 %,4,1410 MHz,9.09 W,0.06 GB/s,90.02 %
2025-05-07 14:40:35.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,295.68 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,34.00 %,0.00 GB/s,62.00 °C,145.98 W,53.00 %,100.00 %,3.7 %,4,1410 MHz,9.09 W,0.05 GB/s,90.02 %
2025-05-07 14:40:35.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,297.79 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,33.50 %,0.00 GB/s,62.00 °C,149.19 W,54.00 %,100.00 %,3.7 %,4,1410 MHz,9.00 W,0.05 GB/s,90.02 %
2025-05-07 14:40:35.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,26.50 %,79.00 %,1512 MHz,0.00 %,0.10 GB/s,300.92 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,19.00 %,0.00 GB/s,62.00 °C,142.91 W,54.00 %,100.00 %,3.3 %,4,1410 MHz,9.03 W,0.05 GB/s,90.02 %
2025-05-07 14:40:35.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,46.30 %,97.20 %,1512 MHz,0.20 %,0.04 GB/s,289.73 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,32.00 %,0.00 GB/s,62.00 °C,146.85 W,53.00 %,99.00 %,2.8 %,4,1410 MHz,8.90 W,0.03 GB/s,90.02 %
2025-05-07 14:40:35.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,296.83 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,33.30 %,0.00 GB/s,62.00 °C,143.59 W,53.00 %,99.00 %,3.1 %,4,1410 MHz,9.08 W,0.05 GB/s,90.02 %
2025-05-07 14:40:35.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,298.81 W,0.00 GB/s,5.6 %,67.00 °C,1395 MHz,33.80 %,0.00 GB/s,62.00 °C,151.48 W,53.00 %,100.00 %,3.4 %,4,1395 MHz,9.00 W,0.06 GB/s,90.02 %
2025-05-07 14:40:35.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,293.90 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,34.10 %,0.00 GB/s,62.00 °C,149.36 W,53.00 %,100.00 %,3.1 %,4,1410 MHz,9.01 W,0.05 GB/s,90.02 %
2025-05-07 14:40:35.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,298.95 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,33.40 %,0.00 GB/s,62.00 °C,143.68 W,53.00 %,100.00 %,3.1 %,4,1410 MHz,8.99 W,0.05 GB/s,90.02 %
2025-05-07 14:40:35.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,46.90 %,97.60 %,1512 MHz,0.00 %,0.04 GB/s,298.67 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,31.90 %,0.00 GB/s,62.00 °C,146.11 W,53.00 %,100.00 %,3.1 %,4,1410 MHz,8.85 W,0.03 GB/s,90.02 %
2025-05-07 14:40:36.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.04 GB/s,299.38 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,33.60 %,0.00 GB/s,62.00 °C,133.13 W,53.00 %,100.00 %,3.1 %,4,1410 MHz,9.19 W,0.03 GB/s,90.02 %
2025-05-07 14:40:36.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,6.30 %,34.10 %,1512 MHz,12.00 %,0.14 GB/s,300.33 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,31.60 %,0.00 GB/s,62.00 °C,146.41 W,53.00 %,100.00 %,4.7 %,4,1410 MHz,9.19 W,0.28 GB/s,90.02 %
2025-05-07 14:40:36.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,301.20 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,33.60 %,0.00 GB/s,62.00 °C,148.50 W,54.00 %,100.00 %,3.7 %,4,1410 MHz,9.04 W,0.05 GB/s,90.02 %
2025-05-07 14:40:36.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,297.70 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,33.90 %,0.00 GB/s,62.00 °C,142.32 W,54.00 %,100.00 %,3.1 %,4,1410 MHz,9.07 W,0.05 GB/s,90.02 %
2025-05-07 14:40:36.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,298.22 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,33.50 %,0.00 GB/s,63.00 °C,147.83 W,54.00 %,100.00 %,3.4 %,4,1410 MHz,8.96 W,0.06 GB/s,90.02 %
2025-05-07 14:40:36.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,301.89 W,0.00 GB/s,5.6 %,67.00 °C,1395 MHz,33.40 %,0.00 GB/s,63.00 °C,136.68 W,53.00 %,100.00 %,5.0 %,4,1395 MHz,9.25 W,0.05 GB/s,90.02 %
2025-05-07 14:40:36.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,285.22 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,33.30 %,0.00 GB/s,62.00 °C,148.19 W,53.00 %,100.00 %,4.0 %,4,1410 MHz,9.03 W,0.05 GB/s,90.02 %
2025-05-07 14:40:36.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,300.04 W,0.00 GB/s,5.6 %,67.00 °C,1395 MHz,33.50 %,0.00 GB/s,63.00 °C,151.00 W,53.00 %,99.00 %,2.8 %,4,1395 MHz,8.96 W,0.06 GB/s,90.02 %
2025-05-07 14:40:36.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,291.78 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,33.80 %,0.00 GB/s,62.00 °C,133.39 W,53.00 %,99.00 %,2.8 %,4,1410 MHz,9.14 W,0.06 GB/s,90.02 %
2025-05-07 14:40:36.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,301.32 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,33.50 %,0.00 GB/s,63.00 °C,143.99 W,53.00 %,100.00 %,2.8 %,4,1410 MHz,9.06 W,0.06 GB/s,90.02 %
2025-05-07 14:40:37.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,9.90 %,89.90 %,1512 MHz,32.60 %,0.07 GB/s,301.32 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,83.60 %,0.00 GB/s,63.00 °C,128.39 W,53.00 %,100.00 %,3.7 %,4,1410 MHz,9.13 W,0.06 GB/s,90.02 %
2025-05-07 14:40:37.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,43.70 %,87.00 %,1512 MHz,0.00 %,0.11 GB/s,296.63 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,27.60 %,0.00 GB/s,63.00 °C,153.58 W,54.00 %,100.00 %,3.7 %,4,1410 MHz,8.78 W,0.15 GB/s,90.02 %
2025-05-07 14:40:37.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,295.96 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,33.80 %,0.00 GB/s,63.00 °C,145.15 W,54.00 %,100.00 %,3.3 %,4,1410 MHz,8.99 W,0.05 GB/s,90.02 %
2025-05-07 14:40:37.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,303.64 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,33.50 %,0.00 GB/s,63.00 °C,150.84 W,53.00 %,100.00 %,5.0 %,4,1410 MHz,9.18 W,0.06 GB/s,90.02 %
2025-05-07 14:40:37.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.00 %,100.00 %,1512 MHz,0.00 %,0.09 GB/s,296.93 W,0.00 GB/s,5.6 %,67.00 °C,1410 MHz,33.40 %,0.00 GB/s,63.00 °C,149.10 W,53.00 %,100.00 %,4.6 %,4,1410 MHz,9.15 W,0.05 GB/s,90.02 %
2025-05-07 14:40:37.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,11.10 %,99.60 %,1512 MHz,38.90 %,0.07 GB/s,299.19 W,0.00 GB/s,5.6 %,67.00 °C,1395 MHz,95.20 %,0.00 GB/s,63.00 °C,138.32 W,53.00 %,100.00 %,3.1 %,4,1395 MHz,9.27 W,0.05 GB/s,90.02 %
2025-05-07 14:40:37.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,16,50.20 %,100.00 %,1512 MHz,0.00 %,0.10 GB/s,302.48 W,0.00 GB/s,5.6 %,67.00 °C,1395 MHz,32.50 %,0.00 GB/s,63.00 °C,149.04 W,53.00 %,100.00 %,3.4 %,4,1395 MHz,9.12 W,0.05 GB/s,90.02 %
