timestamp,task_name,name,index,temperature.gpu,clocks.current.sm [MHz],temperature.memory,dram_power,cpu_usage,pcie.link.gen.current,nvlink_tx_bytes,power.draw [W],utilization.memory [%],utilization.gpu [%],sm_occupancy,sm_active,dram_usage,cpu_power,usage.memory [%],nvlink_rx_bytes,pcie_tx_bytes,pcie_rx_bytes,clocks.current.memory [MHz],tensor_active,clocks.current.graphics [MHz],pcie.link.width.current,dram_active
2025-05-07 15:47:15.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,1410 MHz,65.00 °C,9.27 W,5.9 %,4,0.00 GB/s,299.19 W,54.00 %,100.00 %,50.00 %,100.00 %,5.7 %,149.85 W,90.02 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.50 %
2025-05-07 15:47:15.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,1410 MHz,65.00 °C,9.16 W,4.8 %,4,0.00 GB/s,299.66 W,54.00 %,100.00 %,50.00 %,100.00 %,5.7 %,150.08 W,90.02 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.50 %
2025-05-07 15:47:15.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,1410 MHz,65.00 °C,8.92 W,2.2 %,4,0.00 GB/s,297.87 W,53.00 %,100.00 %,5.70 %,63.40 %,5.7 %,139.68 W,90.02 %,0.00 GB/s,0.10 GB/s,0.13 GB/s,1512 MHz,24.80 %,1410 MHz,16,62.30 %
2025-05-07 15:47:15.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,1410 MHz,65.00 °C,9.03 W,3.4 %,4,0.00 GB/s,295.58 W,53.00 %,100.00 %,45.00 %,100.00 %,5.7 %,147.31 W,90.02 %,0.00 GB/s,0.10 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,30.60 %
2025-05-07 15:47:15.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,1410 MHz,65.00 °C,9.09 W,6.7 %,4,0.00 GB/s,300.92 W,54.00 %,100.00 %,50.00 %,100.00 %,5.7 %,156.14 W,90.02 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.90 %
2025-05-07 15:47:15.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,1410 MHz,65.00 °C,8.77 W,3.4 %,4,0.00 GB/s,300.92 W,54.00 %,100.00 %,21.80 %,78.10 %,5.7 %,152.92 W,90.02 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1410 MHz,16,15.30 %
2025-05-07 15:47:15.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,1410 MHz,65.00 °C,9.01 W,3.1 %,4,0.00 GB/s,296.26 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,149.56 W,90.02 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.50 %
2025-05-07 15:47:15.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,1410 MHz,65.00 °C,8.92 W,3.7 %,4,0.00 GB/s,299.97 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,146.42 W,90.02 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.40 %
2025-05-07 15:47:16.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,1410 MHz,65.00 °C,9.03 W,3.7 %,4,0.00 GB/s,299.28 W,53.00 %,99.00 %,6.40 %,63.60 %,5.7 %,147.42 W,90.02 %,0.00 GB/s,0.10 GB/s,0.11 GB/s,1512 MHz,26.10 %,1410 MHz,16,64.70 %
2025-05-07 15:47:16.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,1410 MHz,65.00 °C,9.06 W,3.1 %,4,0.00 GB/s,302.56 W,53.00 %,99.00 %,9.90 %,86.70 %,5.7 %,148.18 W,90.02 %,0.00 GB/s,0.07 GB/s,0.05 GB/s,1512 MHz,25.30 %,1410 MHz,16,67.90 %
2025-05-07 15:47:16.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,65.00 °C,8.80 W,3.4 %,4,0.00 GB/s,296.66 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,148.97 W,90.02 %,0.00 GB/s,0.09 GB/s,0.06 GB/s,1512 MHz,0.00 %,1410 MHz,16,34.10 %
2025-05-07 15:47:16.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,1410 MHz,65.00 °C,9.29 W,6.2 %,4,0.00 GB/s,301.20 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,151.47 W,90.02 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.60 %
2025-05-07 15:47:16.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,65.00 °C,8.99 W,4.6 %,4,0.00 GB/s,302.10 W,54.00 %,100.00 %,50.00 %,100.00 %,5.7 %,150.31 W,90.02 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1410 MHz,16,34.40 %
2025-05-07 15:47:16.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,65.00 °C,9.07 W,4.0 %,4,0.00 GB/s,296.12 W,54.00 %,100.00 %,33.80 %,92.00 %,5.7 %,150.10 W,90.02 %,0.00 GB/s,0.04 GB/s,0.04 GB/s,1512 MHz,11.30 %,1410 MHz,16,49.20 %
2025-05-07 15:47:16.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,65.00 °C,8.96 W,3.1 %,4,0.00 GB/s,297.82 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,143.50 W,90.02 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.50 %
2025-05-07 15:47:16.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,65.00 °C,8.99 W,3.4 %,4,0.00 GB/s,301.79 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,142.39 W,90.02 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.60 %
2025-05-07 15:47:16.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,9.02 W,3.4 %,4,0.00 GB/s,301.23 W,54.00 %,100.00 %,50.00 %,100.00 %,5.7 %,147.93 W,90.02 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,34.10 %
2025-05-07 15:47:16.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,9.06 W,3.3 %,4,0.00 GB/s,296.15 W,54.00 %,100.00 %,50.00 %,100.00 %,5.7 %,129.46 W,90.02 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.50 %
2025-05-07 15:47:17.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,9.00 W,3.1 %,4,0.00 GB/s,290.28 W,53.00 %,99.00 %,50.00 %,100.00 %,5.7 %,148.65 W,90.02 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.50 %
2025-05-07 15:47:17.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,9.19 W,3.4 %,4,0.00 GB/s,301.12 W,53.00 %,99.00 %,50.00 %,100.00 %,5.7 %,140.26 W,90.02 %,0.00 GB/s,0.10 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.50 %
2025-05-07 15:47:17.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,9.08 W,3.4 %,4,0.00 GB/s,304.06 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,148.30 W,90.02 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.90 %
2025-05-07 15:47:17.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,8.99 W,3.1 %,4,0.00 GB/s,298.79 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,151.98 W,90.02 %,0.00 GB/s,0.09 GB/s,0.06 GB/s,1512 MHz,0.00 %,1410 MHz,16,34.50 %
2025-05-07 15:47:17.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,9.06 W,3.3 %,4,0.00 GB/s,294.31 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,132.79 W,90.02 %,0.00 GB/s,0.09 GB/s,0.06 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.90 %
2025-05-07 15:47:17.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,9.05 W,4.3 %,4,0.00 GB/s,301.97 W,53.00 %,100.00 %,11.10 %,100.00 %,5.7 %,145.74 W,90.02 %,0.00 GB/s,0.08 GB/s,0.06 GB/s,1512 MHz,38.30 %,1410 MHz,16,94.50 %
2025-05-07 15:47:17.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,9.15 W,5.0 %,4,0.00 GB/s,302.69 W,54.00 %,100.00 %,6.30 %,63.30 %,5.7 %,137.40 W,90.02 %,0.00 GB/s,0.10 GB/s,0.12 GB/s,1512 MHz,26.10 %,1410 MHz,16,64.20 %
2025-05-07 15:47:17.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,9.10 W,4.4 %,4,0.00 GB/s,296.83 W,54.00 %,100.00 %,50.00 %,100.00 %,5.7 %,152.31 W,90.02 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,34.00 %
2025-05-07 15:47:17.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,9.13 W,4.3 %,4,0.00 GB/s,300.64 W,54.00 %,100.00 %,50.00 %,100.00 %,5.7 %,149.93 W,90.02 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,34.10 %
2025-05-07 15:47:17.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,9.12 W,3.4 %,4,0.00 GB/s,300.35 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,152.19 W,90.02 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.40 %
2025-05-07 15:47:18.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,9.09 W,3.1 %,4,0.00 GB/s,303.75 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,151.08 W,90.02 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.50 %
2025-05-07 15:47:18.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,9.09 W,3.1 %,4,0.00 GB/s,297.50 W,54.00 %,100.00 %,18.90 %,56.10 %,5.7 %,135.51 W,90.02 %,0.00 GB/s,0.12 GB/s,0.22 GB/s,1512 MHz,11.30 %,1410 MHz,16,36.50 %
2025-05-07 15:47:18.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,9.02 W,3.1 %,4,0.00 GB/s,292.57 W,54.00 %,100.00 %,37.80 %,81.10 %,5.7 %,148.45 W,90.02 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1410 MHz,16,26.30 %
2025-05-07 15:47:18.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1395 MHz,67.00 °C,9.30 W,5.3 %,4,0.00 GB/s,292.57 W,53.00 %,99.00 %,50.00 %,100.00 %,5.7 %,149.22 W,90.02 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.40 %
2025-05-07 15:47:18.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,8.98 W,2.8 %,4,0.00 GB/s,292.55 W,53.00 %,99.00 %,2.80 %,32.10 %,5.7 %,148.31 W,90.02 %,0.00 GB/s,0.13 GB/s,0.24 GB/s,1512 MHz,15.00 %,1410 MHz,16,36.90 %
2025-05-07 15:47:18.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,9.14 W,3.1 %,4,0.00 GB/s,302.00 W,53.00 %,100.00 %,49.10 %,100.00 %,5.7 %,146.60 W,90.02 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1410 MHz,16,32.90 %
2025-05-07 15:47:18.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,9.14 W,3.1 %,4,0.00 GB/s,299.15 W,53.00 %,100.00 %,30.10 %,77.30 %,5.7 %,145.95 W,90.02 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1410 MHz,16,21.30 %
2025-05-07 15:47:18.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,8.84 W,3.4 %,4,0.00 GB/s,299.29 W,53.00 %,100.00 %,11.10 %,99.90 %,5.7 %,146.27 W,90.02 %,0.00 GB/s,0.07 GB/s,0.06 GB/s,1512 MHz,38.80 %,1410 MHz,16,95.90 %
2025-05-07 15:47:18.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,9.04 W,4.9 %,4,0.00 GB/s,303.16 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,147.03 W,90.02 %,0.00 GB/s,0.10 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.70 %
2025-05-07 15:47:18.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,9.04 W,3.7 %,4,0.00 GB/s,302.60 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,148.00 W,90.02 %,0.00 GB/s,0.10 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.80 %
2025-05-07 15:47:19.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,8.97 W,3.4 %,4,0.00 GB/s,296.91 W,53.00 %,100.00 %,5.30 %,56.90 %,5.7 %,151.46 W,90.02 %,0.00 GB/s,0.10 GB/s,0.12 GB/s,1512 MHz,21.90 %,1410 MHz,16,53.80 %
2025-05-07 15:47:19.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,8.94 W,3.1 %,4,0.00 GB/s,301.60 W,54.00 %,100.00 %,9.30 %,85.30 %,5.7 %,144.83 W,90.02 %,0.00 GB/s,0.08 GB/s,0.06 GB/s,1512 MHz,28.90 %,1410 MHz,16,75.00 %
2025-05-07 15:47:19.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,8.89 W,3.4 %,4,0.00 GB/s,303.25 W,54.00 %,100.00 %,50.00 %,100.00 %,5.7 %,148.83 W,90.02 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.70 %
2025-05-07 15:47:19.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1395 MHz,67.00 °C,9.11 W,3.1 %,4,0.00 GB/s,302.68 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,126.94 W,90.02 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,35.20 %
2025-05-07 15:47:19.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,9.15 W,3.1 %,4,0.00 GB/s,297.82 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,139.84 W,90.02 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.40 %
2025-05-07 15:47:19.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,9.08 W,3.4 %,4,0.00 GB/s,297.89 W,53.00 %,99.00 %,50.00 %,100.00 %,5.7 %,129.93 W,90.02 %,0.00 GB/s,0.08 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.90 %
2025-05-07 15:47:19.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,9.07 W,3.1 %,4,0.00 GB/s,301.61 W,53.00 %,99.00 %,11.10 %,100.00 %,5.7 %,147.36 W,90.02 %,0.00 GB/s,0.07 GB/s,0.06 GB/s,1512 MHz,39.00 %,1410 MHz,16,95.10 %
2025-05-07 15:47:19.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,8.92 W,3.4 %,4,0.00 GB/s,299.47 W,53.00 %,100.00 %,7.60 %,36.60 %,5.7 %,148.17 W,90.02 %,0.00 GB/s,0.14 GB/s,0.29 GB/s,1512 MHz,12.30 %,1410 MHz,16,32.60 %
2025-05-07 15:47:19.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,1410 MHz,67.00 °C,9.15 W,8.7 %,4,0.00 GB/s,302.37 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,147.15 W,90.02 %,0.00 GB/s,0.09 GB/s,0.06 GB/s,1512 MHz,0.00 %,1410 MHz,16,34.20 %
2025-05-07 15:47:19.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1410 MHz,67.00 °C,8.98 W,3.1 %,4,0.00 GB/s,303.24 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,147.45 W,90.02 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.70 %
2025-05-07 15:47:20.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1410 MHz,67.00 °C,9.11 W,5.0 %,4,0.00 GB/s,305.19 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,149.48 W,90.02 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.50 %
2025-05-07 15:47:20.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1410 MHz,67.00 °C,8.99 W,4.3 %,4,0.00 GB/s,303.16 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,150.38 W,90.02 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,34.30 %
2025-05-07 15:47:20.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1410 MHz,67.00 °C,8.95 W,3.4 %,4,0.00 GB/s,302.95 W,53.00 %,100.00 %,48.40 %,96.30 %,5.7 %,149.24 W,90.02 %,0.00 GB/s,0.10 GB/s,0.10 GB/s,1512 MHz,0.00 %,1410 MHz,16,31.30 %
2025-05-07 15:47:20.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1395 MHz,67.00 °C,8.94 W,3.7 %,4,0.00 GB/s,302.79 W,54.00 %,100.00 %,50.00 %,100.00 %,5.7 %,145.47 W,90.02 %,0.00 GB/s,0.09 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.90 %
2025-05-07 15:47:20.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1410 MHz,67.00 °C,8.86 W,2.8 %,4,0.00 GB/s,294.49 W,54.00 %,100.00 %,50.00 %,100.00 %,5.7 %,148.35 W,90.02 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.90 %
2025-05-07 15:47:20.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1410 MHz,67.00 °C,9.03 W,3.1 %,4,0.00 GB/s,300.83 W,54.00 %,100.00 %,50.00 %,100.00 %,5.7 %,139.34 W,90.02 %,0.00 GB/s,0.10 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.90 %
2025-05-07 15:47:20.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1395 MHz,67.00 °C,9.00 W,3.4 %,4,0.00 GB/s,292.84 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,149.58 W,90.02 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,34.20 %
2025-05-07 15:47:20.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1410 MHz,67.00 °C,9.09 W,3.4 %,4,0.00 GB/s,292.84 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,152.81 W,90.02 %,0.00 GB/s,0.10 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.40 %
2025-05-07 15:47:20.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1410 MHz,67.00 °C,8.95 W,3.6 %,4,0.00 GB/s,298.99 W,53.00 %,99.00 %,5.60 %,57.50 %,5.7 %,150.23 W,90.02 %,0.00 GB/s,0.10 GB/s,0.11 GB/s,1512 MHz,24.10 %,1410 MHz,16,58.60 %
2025-05-07 15:47:20.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1410 MHz,67.00 °C,9.03 W,3.4 %,4,0.00 GB/s,300.40 W,53.00 %,99.00 %,50.00 %,100.00 %,5.7 %,151.28 W,90.02 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1410 MHz,16,34.20 %
2025-05-07 15:47:21.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1410 MHz,67.00 °C,8.88 W,3.4 %,4,0.00 GB/s,302.49 W,54.00 %,100.00 %,50.00 %,100.00 %,5.7 %,147.56 W,90.02 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.50 %
2025-05-07 15:47:21.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1395 MHz,67.00 °C,9.05 W,3.4 %,4,0.00 GB/s,298.98 W,54.00 %,100.00 %,50.00 %,100.00 %,5.7 %,148.19 W,90.02 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,34.60 %
2025-05-07 15:47:21.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1395 MHz,67.00 °C,8.92 W,4.0 %,4,0.00 GB/s,298.98 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,147.43 W,90.02 %,0.00 GB/s,0.09 GB/s,0.05 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.30 %
2025-05-07 15:47:21.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1395 MHz,67.00 °C,9.22 W,5.6 %,4,0.00 GB/s,291.36 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,153.91 W,90.02 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.70 %
2025-05-07 15:47:21.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1410 MHz,67.00 °C,9.13 W,5.0 %,4,0.00 GB/s,290.40 W,53.00 %,100.00 %,46.50 %,92.40 %,5.7 %,152.26 W,90.02 %,0.00 GB/s,0.11 GB/s,0.11 GB/s,1512 MHz,0.00 %,1410 MHz,16,29.80 %
2025-05-07 15:47:21.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1410 MHz,67.00 °C,9.11 W,3.4 %,4,0.00 GB/s,288.95 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,148.14 W,90.02 %,0.00 GB/s,0.10 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,34.10 %
2025-05-07 15:47:21.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1410 MHz,67.00 °C,9.13 W,3.4 %,4,0.00 GB/s,302.75 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,144.54 W,90.02 %,0.00 GB/s,0.09 GB/s,0.06 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.70 %
2025-05-07 15:47:21.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1410 MHz,67.00 °C,9.01 W,3.4 %,4,0.00 GB/s,304.26 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,142.42 W,90.02 %,0.00 GB/s,0.10 GB/s,0.05 GB/s,1512 MHz,0.00 %,1410 MHz,16,33.40 %
2025-05-07 15:47:21.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1395 MHz,67.00 °C,8.96 W,3.4 %,4,0.00 GB/s,291.39 W,53.00 %,99.00 %,50.00 %,100.00 %,5.7 %,150.23 W,90.02 %,0.00 GB/s,0.09 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,33.50 %
2025-05-07 15:47:21.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1395 MHz,67.00 °C,9.05 W,3.4 %,4,0.00 GB/s,297.04 W,53.00 %,99.00 %,10.20 %,78.90 %,5.7 %,147.41 W,90.02 %,0.00 GB/s,0.08 GB/s,0.05 GB/s,1512 MHz,17.00 %,1395 MHz,16,49.90 %
2025-05-07 15:47:22.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1395 MHz,67.00 °C,9.00 W,5.0 %,4,0.00 GB/s,291.16 W,53.00 %,100.00 %,50.00 %,100.00 %,5.7 %,151.60 W,90.02 %,0.00 GB/s,0.10 GB/s,0.06 GB/s,1512 MHz,0.00 %,1395 MHz,16,34.10 %
2025-05-07 15:47:22.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1395 MHz,67.00 °C,8.97 W,3.7 %,4,0.00 GB/s,292.85 W,53.00 %,100.00 %,10.50 %,94.90 %,5.7 %,150.15 W,90.02 %,0.00 GB/s,0.07 GB/s,0.06 GB/s,1512 MHz,35.00 %,1395 MHz,16,89.80 %
