timestamp,task_name,name,index,dram_power,tensor_active,utilization.memory [%],pcie_rx_bytes,temperature.memory,pcie.link.width.current,clocks.current.graphics [MHz],cpu_usage,dram_active,sm_active,clocks.current.sm [MHz],nvlink_tx_bytes,utilization.gpu [%],cpu_power,temperature.gpu,nvlink_rx_bytes,dram_usage,sm_occupancy,pcie.link.gen.current,pcie_tx_bytes,clocks.current.memory [MHz],usage.memory [%],power.draw [W]
2025-05-07 15:48:09.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.89 W,0.00 %,53.00 %,0.06 GB/s,65.00 °C,16,1410 MHz,3.1 %,34.40 %,100.00 %,1410 MHz,0.00 GB/s,99.00 %,148.31 W,61.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,302.08 W
2025-05-07 15:48:09.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.04 W,0.00 %,53.00 %,0.06 GB/s,65.00 °C,16,1395 MHz,4.7 %,34.80 %,100.00 %,1395 MHz,0.00 GB/s,99.00 %,148.48 W,61.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,90.02 %,292.64 W
2025-05-07 15:48:09.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.07 W,0.00 %,53.00 %,0.05 GB/s,65.00 °C,16,1395 MHz,2.8 %,33.70 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,142.71 W,61.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,292.15 W
2025-05-07 15:48:09.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.09 W,0.00 %,53.00 %,0.05 GB/s,65.00 °C,16,1410 MHz,3.4 %,33.40 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,146.61 W,61.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,300.56 W
2025-05-07 15:48:09.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.98 W,0.00 %,53.00 %,0.05 GB/s,65.00 °C,16,1410 MHz,3.4 %,34.20 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,134.25 W,61.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,304.62 W
2025-05-07 15:48:09.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.92 W,0.00 %,53.00 %,0.06 GB/s,65.00 °C,16,1410 MHz,3.1 %,33.50 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,149.41 W,61.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,296.73 W
2025-05-07 15:48:10.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.14 W,0.00 %,54.00 %,0.05 GB/s,65.00 °C,16,1410 MHz,3.4 %,33.50 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,146.90 W,61.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,90.02 %,300.45 W
2025-05-07 15:48:10.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.05 W,0.00 %,54.00 %,0.05 GB/s,65.00 °C,16,1395 MHz,3.1 %,34.40 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,145.65 W,61.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,305.31 W
2025-05-07 15:48:10.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.09 W,0.00 %,53.00 %,0.06 GB/s,65.00 °C,16,1410 MHz,2.8 %,33.80 %,100.00 %,1410 MHz,0.00 GB/s,99.00 %,149.45 W,61.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,90.02 %,294.20 W
2025-05-07 15:48:10.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.13 W,0.00 %,53.00 %,0.05 GB/s,65.00 °C,16,1410 MHz,7.6 %,34.30 %,100.00 %,1410 MHz,0.00 GB/s,99.00 %,139.00 W,61.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,300.16 W
2025-05-07 15:48:10.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.91 W,0.00 %,53.00 %,0.06 GB/s,65.00 °C,16,1410 MHz,2.8 %,34.10 %,100.00 %,1410 MHz,0.00 GB/s,99.00 %,149.67 W,61.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,290.59 W
2025-05-07 15:48:10.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.95 W,38.90 %,53.00 %,0.06 GB/s,65.00 °C,16,1395 MHz,3.1 %,95.70 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,148.19 W,61.00 °C,0.00 GB/s,5.7 %,11.10 %,4,0.07 GB/s,1512 MHz,90.02 %,297.42 W
2025-05-07 15:48:10.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.12 W,0.00 %,53.00 %,0.06 GB/s,65.00 °C,16,1395 MHz,3.1 %,34.90 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,138.04 W,61.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,290.79 W
2025-05-07 15:48:10.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.16 W,0.00 %,53.00 %,0.10 GB/s,65.00 °C,16,1410 MHz,4.8 %,32.10 %,98.20 %,1410 MHz,0.00 GB/s,99.00 %,150.00 W,61.00 °C,0.00 GB/s,5.7 %,49.40 %,4,0.10 GB/s,1512 MHz,90.02 %,290.13 W
2025-05-07 15:48:10.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.19 W,0.00 %,53.00 %,0.05 GB/s,65.00 °C,16,1410 MHz,5.8 %,33.40 %,100.00 %,1410 MHz,0.00 GB/s,99.00 %,148.01 W,61.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,290.13 W
2025-05-07 15:48:10.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.15 W,0.00 %,53.00 %,0.05 GB/s,65.00 °C,16,1410 MHz,4.7 %,34.50 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,150.55 W,61.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,304.91 W
2025-05-07 15:48:11.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.00 W,0.00 %,53.00 %,0.06 GB/s,65.00 °C,16,1410 MHz,3.1 %,33.20 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,143.85 W,61.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,305.24 W
2025-05-07 15:48:11.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.12 W,0.00 %,54.00 %,0.05 GB/s,65.00 °C,16,1395 MHz,3.7 %,33.40 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,147.19 W,61.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,299.11 W
2025-05-07 15:48:11.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.12 W,0.00 %,54.00 %,0.05 GB/s,65.00 °C,16,1410 MHz,4.4 %,24.00 %,97.20 %,1410 MHz,0.00 GB/s,100.00 %,149.44 W,61.00 °C,0.00 GB/s,5.7 %,34.20 %,4,0.10 GB/s,1512 MHz,90.02 %,296.26 W
2025-05-07 15:48:11.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.01 W,2.70 %,53.00 %,0.03 GB/s,65.00 °C,16,1410 MHz,3.1 %,35.90 %,97.00 %,1410 MHz,0.00 GB/s,100.00 %,135.17 W,61.00 °C,0.00 GB/s,5.7 %,42.80 %,4,0.04 GB/s,1512 MHz,90.02 %,305.19 W
2025-05-07 15:48:11.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.08 W,0.00 %,53.00 %,0.06 GB/s,65.00 °C,16,1395 MHz,3.1 %,18.90 %,77.30 %,1395 MHz,0.00 GB/s,100.00 %,147.58 W,61.00 °C,0.00 GB/s,5.7 %,26.70 %,4,0.10 GB/s,1512 MHz,90.02 %,299.67 W
2025-05-07 15:48:11.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.14 W,22.40 %,53.00 %,0.13 GB/s,65.00 °C,16,1395 MHz,2.8 %,54.70 %,58.40 %,1395 MHz,0.00 GB/s,100.00 %,128.02 W,61.00 °C,0.00 GB/s,5.7 %,5.40 %,4,0.10 GB/s,1512 MHz,90.02 %,297.40 W
2025-05-07 15:48:11.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.06 W,24.00 %,53.00 %,0.14 GB/s,65.00 °C,16,1395 MHz,3.4 %,60.60 %,62.40 %,1395 MHz,0.00 GB/s,100.00 %,148.38 W,61.00 °C,0.00 GB/s,5.7 %,5.70 %,4,0.10 GB/s,1512 MHz,90.02 %,285.80 W
2025-05-07 15:48:11.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.05 W,0.00 %,53.00 %,0.06 GB/s,65.00 °C,16,1395 MHz,3.4 %,17.60 %,78.30 %,1395 MHz,0.00 GB/s,100.00 %,148.88 W,62.00 °C,0.00 GB/s,5.7 %,24.50 %,4,0.09 GB/s,1512 MHz,90.02 %,291.97 W
2025-05-07 15:48:11.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.03 W,0.00 %,53.00 %,0.06 GB/s,65.00 °C,16,1410 MHz,3.4 %,33.60 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,147.56 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,302.08 W
2025-05-07 15:48:11.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.10 W,0.00 %,53.00 %,0.05 GB/s,65.00 °C,16,1410 MHz,4.3 %,33.40 %,100.00 %,1410 MHz,0.00 GB/s,99.00 %,148.20 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,304.14 W
2025-05-07 15:48:12.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.12 W,0.00 %,53.00 %,0.05 GB/s,65.00 °C,16,1410 MHz,4.6 %,33.90 %,100.00 %,1410 MHz,0.00 GB/s,99.00 %,124.42 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,306.09 W
2025-05-07 15:48:12.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.24 W,0.00 %,54.00 %,0.05 GB/s,67.00 °C,16,1410 MHz,4.3 %,33.70 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,130.88 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,90.02 %,301.01 W
2025-05-07 15:48:12.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.12 W,0.00 %,54.00 %,0.05 GB/s,67.00 °C,16,1395 MHz,3.7 %,33.60 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,141.43 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,299.48 W
2025-05-07 15:48:12.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.05 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1410 MHz,2.5 %,33.40 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,139.10 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,295.94 W
2025-05-07 15:48:12.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.97 W,0.00 %,53.00 %,0.06 GB/s,67.00 °C,16,1395 MHz,3.1 %,33.80 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,145.82 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,298.77 W
2025-05-07 15:48:12.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.16 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1395 MHz,4.4 %,24.40 %,98.00 %,1395 MHz,0.00 GB/s,100.00 %,126.07 W,62.00 °C,0.00 GB/s,5.7 %,34.90 %,4,0.10 GB/s,1512 MHz,90.02 %,299.36 W
2025-05-07 15:48:12.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.99 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1395 MHz,3.6 %,33.60 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,149.02 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,90.02 %,294.69 W
2025-05-07 15:48:12.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.99 W,0.00 %,53.00 %,0.06 GB/s,67.00 °C,16,1395 MHz,3.4 %,34.10 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,147.04 W,61.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,90.02 %,297.12 W
2025-05-07 15:48:12.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.19 W,0.00 %,53.00 %,0.06 GB/s,67.00 °C,16,1410 MHz,4.8 %,34.60 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,144.56 W,61.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,90.02 %,263.84 W
2025-05-07 15:48:12.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.07 W,0.00 %,52.00 %,0.05 GB/s,67.00 °C,16,1410 MHz,3.4 %,33.80 %,100.00 %,1410 MHz,0.00 GB/s,98.00 %,148.43 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,300.33 W
2025-05-07 15:48:13.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.02 W,38.40 %,52.00 %,0.05 GB/s,67.00 °C,16,1410 MHz,3.1 %,94.10 %,100.00 %,1410 MHz,0.00 GB/s,98.00 %,143.86 W,62.00 °C,0.00 GB/s,5.7 %,11.10 %,4,0.07 GB/s,1512 MHz,90.02 %,300.28 W
2025-05-07 15:48:13.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.05 W,0.00 %,54.00 %,0.05 GB/s,67.00 °C,16,1410 MHz,4.6 %,33.90 %,100.00 %,1410 MHz,0.00 GB/s,98.00 %,147.74 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,303.07 W
2025-05-07 15:48:13.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.10 W,0.00 %,54.00 %,0.05 GB/s,67.00 °C,16,1410 MHz,3.4 %,33.70 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,152.99 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,306.75 W
2025-05-07 15:48:13.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.01 W,0.00 %,54.00 %,0.05 GB/s,67.00 °C,16,1410 MHz,3.7 %,34.20 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,147.86 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,300.24 W
2025-05-07 15:48:13.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.87 W,0.00 %,53.00 %,0.06 GB/s,67.00 °C,16,1410 MHz,2.8 %,33.90 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,148.51 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,90.02 %,298.50 W
2025-05-07 15:48:13.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.20 W,0.00 %,53.00 %,0.06 GB/s,67.00 °C,16,1395 MHz,3.4 %,33.40 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,128.45 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,295.95 W
2025-05-07 15:48:13.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.04 W,0.00 %,53.00 %,0.06 GB/s,67.00 °C,16,1395 MHz,3.7 %,33.40 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,144.14 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,296.45 W
2025-05-07 15:48:13.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.08 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1395 MHz,3.1 %,34.00 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,128.97 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,293.41 W
2025-05-07 15:48:13.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.15 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1410 MHz,3.7 %,33.20 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,146.86 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,293.41 W
2025-05-07 15:48:13.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.02 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1410 MHz,4.3 %,33.50 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,150.11 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,292.46 W
2025-05-07 15:48:14.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.10 W,0.00 %,53.00 %,0.06 GB/s,67.00 °C,16,1410 MHz,3.1 %,33.60 %,100.00 %,1410 MHz,0.00 GB/s,99.00 %,143.47 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,90.02 %,292.48 W
2025-05-07 15:48:14.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.01 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1410 MHz,3.7 %,33.80 %,100.00 %,1410 MHz,0.00 GB/s,99.00 %,143.26 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,301.61 W
2025-05-07 15:48:14.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.06 W,24.80 %,53.00 %,0.14 GB/s,67.00 °C,16,1410 MHz,5.1 %,62.00 %,61.70 %,1410 MHz,0.00 GB/s,100.00 %,142.48 W,62.00 °C,0.00 GB/s,5.7 %,5.50 %,4,0.10 GB/s,1512 MHz,90.02 %,305.01 W
2025-05-07 15:48:14.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.86 W,0.00 %,53.00 %,0.06 GB/s,67.00 °C,16,1410 MHz,3.6 %,34.60 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,149.35 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,303.58 W
2025-05-07 15:48:14.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.04 W,0.00 %,54.00 %,0.05 GB/s,67.00 °C,16,1410 MHz,4.7 %,33.50 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,147.90 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,301.50 W
2025-05-07 15:48:14.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.20 W,0.00 %,54.00 %,0.06 GB/s,67.00 °C,16,1395 MHz,4.7 %,33.30 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,147.76 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,293.63 W
2025-05-07 15:48:14.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.19 W,0.00 %,53.00 %,0.06 GB/s,67.00 °C,16,1395 MHz,7.8 %,33.50 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,152.01 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,90.02 %,302.11 W
2025-05-07 15:48:14.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.27 W,0.00 %,53.00 %,0.06 GB/s,67.00 °C,16,1395 MHz,5.2 %,33.20 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,148.59 W,62.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,298.39 W
2025-05-07 15:48:14.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.97 W,31.40 %,53.00 %,0.09 GB/s,67.00 °C,16,1395 MHz,3.7 %,77.30 %,80.30 %,1395 MHz,0.00 GB/s,100.00 %,151.82 W,62.00 °C,0.00 GB/s,5.8 %,8.50 %,4,0.07 GB/s,1512 MHz,90.02 %,292.47 W
2025-05-07 15:48:14.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.95 W,0.00 %,53.00 %,0.06 GB/s,67.00 °C,16,1395 MHz,3.7 %,33.50 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,150.39 W,62.00 °C,0.00 GB/s,5.8 %,50.00 %,4,0.10 GB/s,1512 MHz,90.02 %,297.80 W
2025-05-07 15:48:15.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.96 W,39.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1410 MHz,3.7 %,95.30 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,151.57 W,63.00 °C,0.00 GB/s,5.7 %,11.10 %,4,0.07 GB/s,1512 MHz,90.02 %,302.98 W
2025-05-07 15:48:15.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.14 W,32.90 %,53.00 %,0.06 GB/s,67.00 °C,16,1410 MHz,4.0 %,84.80 %,91.30 %,1410 MHz,0.00 GB/s,100.00 %,148.89 W,63.00 °C,0.00 GB/s,5.7 %,10.10 %,4,0.07 GB/s,1512 MHz,90.02 %,299.17 W
2025-05-07 15:48:15.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.91 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1410 MHz,3.1 %,34.50 %,100.00 %,1410 MHz,0.00 GB/s,99.00 %,146.96 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,301.78 W
2025-05-07 15:48:15.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.94 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1395 MHz,3.4 %,33.40 %,100.00 %,1395 MHz,0.00 GB/s,99.00 %,146.31 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,90.02 %,299.05 W
2025-05-07 15:48:15.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.05 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1395 MHz,3.1 %,34.90 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,133.68 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.10 GB/s,1512 MHz,90.02 %,300.53 W
2025-05-07 15:48:15.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.06 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1410 MHz,3.4 %,22.60 %,95.20 %,1410 MHz,0.00 GB/s,100.00 %,144.47 W,63.00 °C,0.00 GB/s,5.7 %,32.10 %,4,0.09 GB/s,1512 MHz,90.02 %,294.02 W
2025-05-07 15:48:15.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.10 W,39.10 %,53.00 %,0.05 GB/s,67.00 °C,16,1395 MHz,4.7 %,95.70 %,99.20 %,1395 MHz,0.00 GB/s,100.00 %,137.45 W,63.00 °C,0.00 GB/s,5.7 %,11.00 %,4,0.07 GB/s,1512 MHz,90.02 %,305.20 W
2025-05-07 15:48:15.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.14 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1395 MHz,4.9 %,33.60 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,150.86 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,296.34 W
2025-05-07 15:48:15.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.99 W,15.90 %,53.00 %,0.26 GB/s,67.00 °C,16,1395 MHz,4.0 %,39.40 %,33.20 %,1395 MHz,0.00 GB/s,100.00 %,140.31 W,63.00 °C,0.00 GB/s,5.7 %,2.90 %,4,0.13 GB/s,1512 MHz,90.02 %,293.62 W
2025-05-07 15:48:15.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.16 W,0.00 %,53.00 %,0.06 GB/s,67.00 °C,16,1410 MHz,3.1 %,33.80 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,142.93 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,296.25 W
2025-05-07 15:48:16.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.18 W,9.10 %,53.00 %,0.05 GB/s,67.00 °C,16,1410 MHz,6.4 %,36.80 %,82.60 %,1410 MHz,0.00 GB/s,100.00 %,155.71 W,63.00 °C,0.00 GB/s,5.7 %,15.90 %,4,0.08 GB/s,1512 MHz,90.02 %,296.25 W
2025-05-07 15:48:16.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.97 W,0.00 %,53.00 %,0.14 GB/s,67.00 °C,16,1395 MHz,2.8 %,29.20 %,90.70 %,1395 MHz,0.00 GB/s,100.00 %,149.84 W,63.00 °C,0.00 GB/s,5.7 %,45.60 %,4,0.11 GB/s,1512 MHz,90.02 %,306.86 W
2025-05-07 15:48:16.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.11 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1410 MHz,3.7 %,34.30 %,100.00 %,1410 MHz,0.00 GB/s,100.00 %,147.83 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,301.04 W
2025-05-07 15:48:16.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.98 W,0.00 %,53.00 %,0.05 GB/s,67.00 °C,16,1395 MHz,3.7 %,33.20 %,100.00 %,1395 MHz,0.00 GB/s,100.00 %,141.80 W,63.00 °C,0.00 GB/s,5.7 %,50.00 %,4,0.09 GB/s,1512 MHz,90.02 %,294.70 W
