timestamp,task_name,name,index,nvlink_tx_bytes,power.draw [W],usage.memory [%],tensor_active,temperature.memory,clocks.current.sm [MHz],cpu_usage,utilization.gpu [%],clocks.current.graphics [MHz],pcie.link.width.current,dram_active,sm_active,utilization.memory [%],pcie.link.gen.current,cpu_power,temperature.gpu,dram_usage,dram_power,sm_occupancy,clocks.current.memory [MHz],nvlink_rx_bytes,pcie_tx_bytes,pcie_rx_bytes
2025-05-07 14:37:49.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,302.58 W,90.02 %,0.00 %,65.00 °C,1410 MHz,3.4 %,100.00 %,1410 MHz,16,16.00 %,78.00 %,54.00 %,4,149.07 W,61.00 °C,5.6 %,9.05 W,22.40 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:37:49.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,307.35 W,90.02 %,0.00 %,65.00 °C,1410 MHz,4.0 %,100.00 %,1410 MHz,16,34.60 %,100.00 %,54.00 %,4,150.91 W,61.00 °C,5.6 %,9.12 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:49.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,301.41 W,90.02 %,0.00 %,65.00 °C,1395 MHz,2.2 %,100.00 %,1395 MHz,16,33.50 %,100.00 %,54.00 %,4,150.80 W,61.00 °C,5.6 %,9.20 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:49.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,303.84 W,90.02 %,0.00 %,65.00 °C,1395 MHz,3.4 %,100.00 %,1395 MHz,16,33.50 %,100.00 %,54.00 %,4,151.25 W,61.00 °C,5.6 %,9.05 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:37:50.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,289.44 W,90.02 %,25.50 %,65.00 °C,1410 MHz,3.4 %,100.00 %,1410 MHz,16,63.00 %,63.60 %,53.00 %,4,151.82 W,61.00 °C,5.6 %,9.08 W,5.70 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.13 GB/s
2025-05-07 14:37:50.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,305.58 W,90.02 %,0.00 %,65.00 °C,1410 MHz,3.7 %,100.00 %,1410 MHz,16,33.50 %,100.00 %,53.00 %,4,150.39 W,61.00 °C,5.6 %,8.97 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:37:50.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,298.50 W,90.02 %,0.00 %,65.00 °C,1395 MHz,2.8 %,100.00 %,1395 MHz,16,33.50 %,100.00 %,53.00 %,4,146.61 W,61.00 °C,5.6 %,9.20 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:50.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,301.00 W,90.02 %,0.00 %,65.00 °C,1410 MHz,5.6 %,100.00 %,1410 MHz,16,33.60 %,100.00 %,53.00 %,4,140.26 W,61.00 °C,5.6 %,9.11 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:37:50.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,303.28 W,90.02 %,0.00 %,65.00 °C,1410 MHz,4.9 %,100.00 %,1410 MHz,16,33.50 %,100.00 %,53.00 %,4,150.88 W,61.00 °C,5.6 %,9.24 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.06 GB/s
2025-05-07 14:37:50.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,303.27 W,90.02 %,0.00 %,65.00 °C,1410 MHz,4.0 %,100.00 %,1410 MHz,16,34.10 %,100.00 %,53.00 %,4,149.63 W,61.00 °C,5.6 %,9.19 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:37:50.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,306.94 W,90.02 %,27.90 %,65.00 °C,1410 MHz,3.7 %,100.00 %,1410 MHz,16,68.70 %,66.50 %,54.00 %,4,148.28 W,61.00 °C,5.6 %,8.93 W,6.70 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.11 GB/s
2025-05-07 14:37:50.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,299.26 W,90.02 %,0.00 %,65.00 °C,1410 MHz,3.7 %,100.00 %,1410 MHz,16,34.00 %,100.00 %,54.00 %,4,147.70 W,61.00 °C,5.6 %,8.92 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:50.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,285.74 W,90.02 %,0.00 %,65.00 °C,1380 MHz,4.0 %,100.00 %,1380 MHz,16,33.60 %,100.00 %,53.00 %,4,136.56 W,61.00 °C,5.6 %,9.12 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:37:50.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,299.16 W,90.02 %,20.90 %,65.00 °C,1395 MHz,3.7 %,100.00 %,1395 MHz,16,52.40 %,41.20 %,53.00 %,4,149.45 W,61.00 °C,5.6 %,9.18 W,2.60 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.17 GB/s
2025-05-07 14:37:51.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,301.60 W,90.02 %,0.00 %,65.00 °C,1410 MHz,5.3 %,100.00 %,1410 MHz,16,34.00 %,100.00 %,53.00 %,4,152.16 W,61.00 °C,5.6 %,9.19 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:51.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,301.60 W,90.02 %,0.00 %,65.00 °C,1395 MHz,3.4 %,100.00 %,1395 MHz,16,33.60 %,100.00 %,53.00 %,4,146.59 W,61.00 °C,5.6 %,8.99 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:51.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,278.32 W,90.02 %,0.00 %,65.00 °C,1410 MHz,3.4 %,100.00 %,1410 MHz,16,33.50 %,100.00 %,53.00 %,4,147.52 W,61.00 °C,5.6 %,9.06 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:37:51.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,278.32 W,90.02 %,0.00 %,65.00 °C,1410 MHz,3.1 %,99.00 %,1410 MHz,16,34.30 %,100.00 %,53.00 %,4,135.27 W,61.00 °C,5.6 %,8.85 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:37:51.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,302.16 W,90.02 %,0.00 %,65.00 °C,1410 MHz,3.4 %,99.00 %,1410 MHz,16,33.40 %,100.00 %,53.00 %,4,148.75 W,61.00 °C,5.6 %,8.85 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:51.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,300.62 W,90.02 %,39.00 %,65.00 °C,1410 MHz,3.4 %,100.00 %,1410 MHz,16,95.50 %,100.00 %,53.00 %,4,148.99 W,62.00 °C,5.6 %,8.86 W,11.10 %,1512 MHz,0.00 GB/s,0.07 GB/s,0.06 GB/s
2025-05-07 14:37:51.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,304.25 W,90.02 %,0.00 %,65.00 °C,1410 MHz,4.9 %,100.00 %,1410 MHz,16,33.30 %,100.00 %,53.00 %,4,145.68 W,62.00 °C,5.6 %,8.98 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.06 GB/s
2025-05-07 14:37:51.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,305.50 W,90.02 %,0.00 %,65.00 °C,1395 MHz,3.7 %,100.00 %,1395 MHz,16,34.40 %,100.00 %,54.00 %,4,147.15 W,62.00 °C,5.6 %,8.98 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:51.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,306.47 W,90.02 %,0.00 %,65.00 °C,1395 MHz,3.4 %,100.00 %,1395 MHz,16,34.70 %,100.00 %,54.00 %,4,139.92 W,62.00 °C,5.6 %,9.12 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:37:51.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,292.56 W,90.02 %,0.00 %,65.00 °C,1395 MHz,3.4 %,100.00 %,1395 MHz,16,15.40 %,78.20 %,53.00 %,4,147.07 W,62.00 °C,5.6 %,8.96 W,21.90 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:37:52.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,296.54 W,90.02 %,0.00 %,67.00 °C,1410 MHz,3.7 %,100.00 %,1410 MHz,16,34.60 %,100.00 %,53.00 %,4,136.22 W,62.00 °C,5.6 %,9.15 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:52.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,304.72 W,90.02 %,0.00 %,67.00 °C,1410 MHz,8.1 %,100.00 %,1410 MHz,16,34.70 %,100.00 %,54.00 %,4,153.74 W,62.00 °C,5.6 %,8.95 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.06 GB/s
2025-05-07 14:37:52.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,295.86 W,90.02 %,0.00 %,67.00 °C,1395 MHz,3.1 %,100.00 %,1395 MHz,16,33.60 %,100.00 %,54.00 %,4,150.33 W,62.00 °C,5.6 %,9.00 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:37:52.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,294.69 W,90.02 %,0.00 %,67.00 °C,1410 MHz,3.1 %,100.00 %,1410 MHz,16,24.80 %,80.10 %,53.00 %,4,150.71 W,62.00 °C,5.6 %,8.98 W,35.20 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:37:52.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,297.87 W,90.02 %,0.00 %,67.00 °C,1410 MHz,3.1 %,100.00 %,1410 MHz,16,33.50 %,100.00 %,53.00 %,4,151.64 W,62.00 °C,5.6 %,9.00 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:52.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,302.97 W,90.02 %,0.00 %,67.00 °C,1410 MHz,2.8 %,99.00 %,1410 MHz,16,33.60 %,100.00 %,53.00 %,4,149.53 W,62.00 °C,5.6 %,8.98 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:37:52.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,303.85 W,90.02 %,15.00 %,67.00 °C,1410 MHz,2.8 %,99.00 %,1410 MHz,16,36.70 %,32.20 %,53.00 %,4,147.69 W,62.00 °C,5.6 %,8.99 W,2.80 %,1512 MHz,0.00 GB/s,0.13 GB/s,0.25 GB/s
2025-05-07 14:37:52.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,296.07 W,90.02 %,0.00 %,67.00 °C,1395 MHz,2.8 %,100.00 %,1395 MHz,16,33.90 %,100.00 %,53.00 %,4,139.99 W,62.00 °C,5.6 %,9.08 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:52.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,295.06 W,90.02 %,1.00 %,67.00 °C,1395 MHz,5.9 %,100.00 %,1395 MHz,16,2.10 %,5.60 %,53.00 %,4,155.01 W,62.00 °C,5.6 %,9.30 W,0.70 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:37:52.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,293.81 W,90.02 %,0.00 %,67.00 °C,1395 MHz,3.4 %,100.00 %,1395 MHz,16,33.90 %,100.00 %,53.00 %,4,152.17 W,62.00 °C,5.6 %,9.00 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:53.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,304.82 W,90.02 %,0.00 %,67.00 °C,1410 MHz,3.1 %,100.00 %,1410 MHz,16,33.30 %,100.00 %,53.00 %,4,153.13 W,62.00 °C,5.6 %,9.12 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:37:53.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,304.64 W,90.02 %,36.80 %,67.00 °C,1395 MHz,3.1 %,100.00 %,1395 MHz,16,89.10 %,89.30 %,53.00 %,4,149.81 W,62.00 °C,5.6 %,8.92 W,9.70 %,1512 MHz,0.00 GB/s,0.08 GB/s,0.05 GB/s
2025-05-07 14:37:53.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,300.54 W,90.02 %,0.00 %,67.00 °C,1410 MHz,4.0 %,100.00 %,1410 MHz,16,33.80 %,100.00 %,53.00 %,4,154.89 W,62.00 °C,5.6 %,9.02 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:37:53.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,304.05 W,90.02 %,0.00 %,67.00 °C,1410 MHz,2.8 %,100.00 %,1410 MHz,16,33.80 %,100.00 %,53.00 %,4,149.84 W,62.00 °C,5.6 %,8.99 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:37:53.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,304.84 W,90.02 %,0.00 %,67.00 °C,1410 MHz,3.4 %,100.00 %,1410 MHz,16,33.50 %,100.00 %,53.00 %,4,133.90 W,62.00 °C,5.6 %,8.99 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.06 GB/s
2025-05-07 14:37:53.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,307.74 W,90.02 %,39.00 %,67.00 °C,1410 MHz,3.4 %,100.00 %,1410 MHz,16,95.50 %,99.80 %,53.00 %,4,140.33 W,62.00 °C,5.6 %,8.97 W,11.10 %,1512 MHz,0.00 GB/s,0.07 GB/s,0.06 GB/s
2025-05-07 14:37:53.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,274.90 W,90.02 %,0.00 %,67.00 °C,1395 MHz,4.1 %,99.00 %,1395 MHz,16,33.80 %,100.00 %,54.00 %,4,153.38 W,62.00 °C,5.6 %,9.05 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:53.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,306.08 W,90.02 %,0.00 %,67.00 °C,1395 MHz,2.8 %,99.00 %,1395 MHz,16,33.30 %,100.00 %,54.00 %,4,150.93 W,62.00 °C,5.6 %,9.19 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:53.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,295.95 W,90.02 %,0.00 %,67.00 °C,1395 MHz,3.7 %,99.00 %,1395 MHz,16,34.50 %,100.00 %,53.00 %,4,148.07 W,62.00 °C,5.6 %,8.88 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:53.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,295.56 W,90.02 %,0.00 %,67.00 °C,1395 MHz,3.7 %,99.00 %,1395 MHz,16,33.30 %,100.00 %,53.00 %,4,147.72 W,62.00 °C,5.6 %,9.29 W,49.40 %,1512 MHz,0.00 GB/s,0.04 GB/s,0.04 GB/s
2025-05-07 14:37:54.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,308.04 W,90.02 %,25.80 %,67.00 °C,1410 MHz,6.7 %,100.00 %,1410 MHz,16,65.10 %,65.20 %,53.00 %,4,149.02 W,62.00 °C,5.6 %,9.27 W,5.90 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.12 GB/s
2025-05-07 14:37:54.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,308.04 W,90.02 %,26.00 %,67.00 °C,1395 MHz,3.7 %,100.00 %,1395 MHz,16,65.00 %,63.80 %,53.00 %,4,150.26 W,62.00 °C,5.6 %,9.15 W,5.60 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.12 GB/s
2025-05-07 14:37:54.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,306.98 W,90.02 %,0.00 %,67.00 °C,1410 MHz,4.0 %,100.00 %,1410 MHz,16,33.90 %,100.00 %,53.00 %,4,156.78 W,62.00 °C,5.6 %,8.96 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:54.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,300.91 W,90.02 %,21.10 %,67.00 °C,1410 MHz,4.6 %,100.00 %,1410 MHz,16,52.80 %,41.50 %,53.00 %,4,149.54 W,62.00 °C,5.6 %,9.19 W,2.60 %,1512 MHz,0.00 GB/s,0.12 GB/s,0.18 GB/s
2025-05-07 14:37:54.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,302.89 W,90.02 %,0.00 %,67.00 °C,1410 MHz,5.6 %,100.00 %,1410 MHz,16,28.10 %,88.00 %,53.00 %,4,156.81 W,62.00 °C,5.6 %,9.11 W,44.10 %,1512 MHz,0.00 GB/s,0.11 GB/s,0.14 GB/s
2025-05-07 14:37:54.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,306.46 W,90.02 %,0.00 %,67.00 °C,1410 MHz,5.0 %,100.00 %,1410 MHz,16,34.20 %,100.00 %,53.00 %,4,152.18 W,62.00 °C,5.6 %,9.03 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.06 GB/s
2025-05-07 14:37:54.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,307.92 W,90.02 %,27.20 %,67.00 °C,1395 MHz,4.0 %,100.00 %,1395 MHz,16,66.70 %,65.70 %,54.00 %,4,149.97 W,62.00 °C,5.6 %,9.06 W,6.80 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.11 GB/s
2025-05-07 14:37:54.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,295.76 W,90.02 %,0.00 %,67.00 °C,1395 MHz,3.7 %,100.00 %,1395 MHz,16,33.40 %,100.00 %,54.00 %,4,148.09 W,62.00 °C,5.6 %,9.18 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:54.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,299.75 W,90.02 %,0.00 %,67.00 °C,1395 MHz,4.3 %,99.00 %,1395 MHz,16,33.80 %,100.00 %,53.00 %,4,148.22 W,62.00 °C,5.6 %,9.11 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:37:54.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,294.60 W,90.02 %,0.00 %,67.00 °C,1395 MHz,3.1 %,99.00 %,1395 MHz,16,33.50 %,100.00 %,53.00 %,4,150.60 W,62.00 °C,5.6 %,8.91 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:37:55.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,296.80 W,90.02 %,24.50 %,67.00 °C,1395 MHz,3.7 %,100.00 %,1395 MHz,16,59.10 %,58.80 %,53.00 %,4,147.99 W,62.00 °C,5.6 %,9.16 W,5.70 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.12 GB/s
2025-05-07 14:37:55.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,300.33 W,90.02 %,0.00 %,67.00 °C,1395 MHz,3.7 %,100.00 %,1395 MHz,16,33.60 %,100.00 %,53.00 %,4,142.76 W,62.00 °C,5.6 %,8.97 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.06 GB/s
2025-05-07 14:37:55.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,297.42 W,90.02 %,0.00 %,67.00 °C,1410 MHz,4.3 %,100.00 %,1410 MHz,16,33.50 %,100.00 %,53.00 %,4,148.08 W,63.00 °C,5.6 %,9.09 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:55.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,306.38 W,90.02 %,0.00 %,67.00 °C,1410 MHz,3.4 %,100.00 %,1410 MHz,16,34.00 %,100.00 %,53.00 %,4,147.96 W,63.00 °C,5.6 %,9.13 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.06 GB/s
2025-05-07 14:37:55.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,306.95 W,90.02 %,0.00 %,67.00 °C,1410 MHz,3.7 %,100.00 %,1410 MHz,16,33.30 %,100.00 %,53.00 %,4,141.69 W,63.00 °C,5.6 %,9.10 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.06 GB/s
2025-05-07 14:37:55.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,295.98 W,90.02 %,0.00 %,67.00 °C,1395 MHz,1.9 %,100.00 %,1395 MHz,16,33.20 %,100.00 %,53.00 %,4,149.90 W,63.00 °C,5.6 %,8.94 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:55.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,295.98 W,90.02 %,0.00 %,67.00 °C,1395 MHz,3.4 %,100.00 %,1395 MHz,16,33.30 %,100.00 %,53.00 %,4,149.28 W,63.00 °C,5.6 %,8.94 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.05 GB/s
2025-05-07 14:37:55.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,299.47 W,90.02 %,0.00 %,67.00 °C,1395 MHz,3.4 %,100.00 %,1395 MHz,16,27.60 %,99.00 %,53.00 %,4,129.37 W,63.00 °C,5.6 %,9.23 W,40.30 %,1512 MHz,0.00 GB/s,0.07 GB/s,0.04 GB/s
2025-05-07 14:37:55.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,298.86 W,90.02 %,0.00 %,67.00 °C,1395 MHz,3.1 %,100.00 %,1395 MHz,16,30.40 %,94.30 %,53.00 %,4,149.08 W,63.00 °C,5.6 %,8.90 W,47.30 %,1512 MHz,0.00 GB/s,0.11 GB/s,0.10 GB/s
2025-05-07 14:37:55.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,297.22 W,90.02 %,0.00 %,67.00 °C,1395 MHz,3.1 %,100.00 %,1395 MHz,16,35.00 %,100.00 %,53.00 %,4,149.75 W,63.00 °C,5.6 %,9.06 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:56.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,289.82 W,90.02 %,0.00 %,67.00 °C,1395 MHz,3.4 %,100.00 %,1395 MHz,16,34.20 %,100.00 %,53.00 %,4,148.61 W,63.00 °C,5.6 %,8.80 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:37:56.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,302.67 W,90.02 %,0.00 %,67.00 °C,1410 MHz,3.1 %,100.00 %,1410 MHz,16,33.50 %,100.00 %,53.00 %,4,144.17 W,63.00 °C,5.6 %,8.99 W,50.00 %,1512 MHz,0.00 GB/s,0.10 GB/s,0.06 GB/s
2025-05-07 14:37:56.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,302.78 W,90.02 %,0.00 %,67.00 °C,1410 MHz,3.1 %,100.00 %,1410 MHz,16,28.90 %,100.00 %,54.00 %,4,140.19 W,63.00 °C,5.6 %,8.89 W,42.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.06 GB/s
2025-05-07 14:37:56.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,307.04 W,90.02 %,27.80 %,67.00 °C,1410 MHz,5.0 %,100.00 %,1410 MHz,16,66.60 %,65.70 %,54.00 %,4,152.07 W,63.00 °C,5.6 %,8.86 W,6.80 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.11 GB/s
2025-05-07 14:37:56.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,305.91 W,90.02 %,0.00 %,67.00 °C,1410 MHz,5.6 %,100.00 %,1410 MHz,16,33.60 %,100.00 %,53.00 %,4,155.08 W,63.00 °C,5.6 %,9.07 W,50.00 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.05 GB/s
2025-05-07 14:37:56.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,276.37 W,90.02 %,0.00 %,67.00 °C,1395 MHz,3.7 %,100.00 %,1395 MHz,16,30.20 %,87.60 %,53.00 %,4,149.63 W,63.00 °C,5.6 %,8.92 W,43.70 %,1512 MHz,0.00 GB/s,0.09 GB/s,0.06 GB/s
