timestamp,task_name,name,index,temperature.gpu,power.draw [W],pcie_tx_bytes,tensor_active,nvlink_rx_bytes,utilization.memory [%],usage.memory [%],clocks.current.memory [MHz],sm_active,pcie.link.gen.current,sm_occupancy,clocks.current.graphics [MHz],cpu_usage,dram_active,cpu_power,nvlink_tx_bytes,pcie_rx_bytes,clocks.current.sm [MHz],dram_usage,dram_power,utilization.gpu [%],pcie.link.width.current,temperature.memory
2025-05-07 15:49:03.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,298.59 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,2.8 %,33.40 %,147.28 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.05 W,99.00 %,16,65.00 °C
2025-05-07 15:49:03.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,302.57 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,80.00 %,4,29.90 %,1410 MHz,3.3 %,21.30 %,144.80 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,9.06 W,99.00 %,16,65.00 °C
2025-05-07 15:49:03.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,302.57 W,0.10 GB/s,0.00 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.4 %,34.00 %,149.05 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,8.82 W,100.00 %,16,65.00 °C
2025-05-07 15:49:03.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,301.14 W,0.09 GB/s,6.30 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,77.60 %,4,14.90 %,1410 MHz,3.1 %,29.80 %,137.17 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,8.95 W,100.00 %,16,65.00 °C
2025-05-07 15:49:03.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,295.18 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.1 %,34.90 %,139.54 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,8.93 W,100.00 %,16,65.00 °C
2025-05-07 15:49:03.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,301.12 W,0.10 GB/s,21.90 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,58.80 %,4,5.40 %,1410 MHz,2.2 %,55.20 %,127.19 W,0.00 GB/s,0.14 GB/s,1410 MHz,5.7 %,9.25 W,100.00 %,16,65.00 °C
2025-05-07 15:49:03.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,302.39 W,0.10 GB/s,25.00 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,60.40 %,4,5.30 %,1410 MHz,3.1 %,62.00 %,115.88 W,0.00 GB/s,0.13 GB/s,1410 MHz,5.7 %,9.15 W,100.00 %,16,65.00 °C
2025-05-07 15:49:03.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,297.03 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.4 %,34.30 %,119.70 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,8.96 W,100.00 %,16,65.00 °C
2025-05-07 15:49:03.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,297.31 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.7 %,34.00 %,116.05 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.14 W,100.00 %,16,65.00 °C
2025-05-07 15:49:04.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,290.21 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,4.7 %,33.70 %,146.79 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.20 W,100.00 %,16,65.00 °C
2025-05-07 15:49:04.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,301.99 W,0.10 GB/s,0.00 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,100.00 %,4,43.10 %,1410 MHz,3.7 %,29.50 %,149.07 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.14 W,100.00 %,16,65.00 °C
2025-05-07 15:49:04.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,61.00 °C,294.61 W,0.07 GB/s,39.00 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,98.80 %,4,11.00 %,1410 MHz,3.4 %,95.90 %,146.84 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,8.98 W,100.00 %,16,65.00 °C
2025-05-07 15:49:04.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,298.29 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,99.70 %,4,38.10 %,1410 MHz,3.4 %,26.50 %,146.94 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,8.87 W,99.00 %,16,65.00 °C
2025-05-07 15:49:04.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,298.29 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.4 %,33.40 %,143.59 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.02 W,99.00 %,16,65.00 °C
2025-05-07 15:49:04.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,301.04 W,0.10 GB/s,0.00 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.0 %,33.70 %,153.30 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,9.00 W,100.00 %,16,65.00 °C
2025-05-07 15:49:04.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,303.54 W,0.10 GB/s,24.70 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,58.70 %,4,5.70 %,1410 MHz,5.1 %,60.80 %,152.04 W,0.00 GB/s,0.11 GB/s,1410 MHz,5.7 %,9.35 W,100.00 %,16,65.00 °C
2025-05-07 15:49:04.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,296.26 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,5.0 %,34.00 %,148.77 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.04 W,100.00 %,16,67.00 °C
2025-05-07 15:49:04.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,298.16 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.1 %,33.30 %,147.48 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,9.11 W,100.00 %,16,67.00 °C
2025-05-07 15:49:04.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,298.16 W,0.09 GB/s,0.00 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.4 %,34.70 %,141.04 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.03 W,100.00 %,16,67.00 °C
2025-05-07 15:49:05.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,290.70 W,0.07 GB/s,32.70 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,90.00 %,4,9.90 %,1410 MHz,4.0 %,83.80 %,151.30 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,9.04 W,100.00 %,16,67.00 °C
2025-05-07 15:49:05.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,298.98 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.4 %,33.60 %,150.07 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.07 W,100.00 %,16,67.00 °C
2025-05-07 15:49:05.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,294.49 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.1 %,33.80 %,150.42 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,9.14 W,100.00 %,16,67.00 °C
2025-05-07 15:49:05.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,294.99 W,0.09 GB/s,6.50 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,81.40 %,4,16.50 %,1410 MHz,3.1 %,31.30 %,150.59 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,8.95 W,100.00 %,16,67.00 °C
2025-05-07 15:49:05.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,297.24 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.1 %,33.40 %,142.22 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.06 W,100.00 %,16,67.00 °C
2025-05-07 15:49:05.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,299.84 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,2.8 %,34.30 %,150.55 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,9.05 W,99.00 %,16,67.00 °C
2025-05-07 15:49:05.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,302.98 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.4 %,34.00 %,146.13 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.21 W,99.00 %,16,67.00 °C
2025-05-07 15:49:05.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,297.12 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.4 %,33.80 %,145.88 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,9.04 W,100.00 %,16,67.00 °C
2025-05-07 15:49:05.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,298.91 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,2.8 %,33.40 %,143.26 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,9.15 W,100.00 %,16,67.00 °C
2025-05-07 15:49:05.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,299.84 W,0.10 GB/s,25.80 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,63.80 %,4,5.70 %,1410 MHz,3.1 %,64.30 %,126.20 W,0.00 GB/s,0.13 GB/s,1410 MHz,5.7 %,9.21 W,100.00 %,16,67.00 °C
2025-05-07 15:49:06.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,300.45 W,0.09 GB/s,0.00 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.4 %,34.40 %,138.12 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,8.86 W,100.00 %,16,67.00 °C
2025-05-07 15:49:06.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,297.80 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,78.80 %,4,31.10 %,1410 MHz,3.1 %,22.00 %,135.44 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,8.95 W,100.00 %,16,67.00 °C
2025-05-07 15:49:06.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,291.47 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.3 %,33.60 %,131.70 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.12 W,100.00 %,16,67.00 °C
2025-05-07 15:49:06.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,301.79 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.1 %,34.80 %,124.71 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,9.17 W,100.00 %,16,67.00 °C
2025-05-07 15:49:06.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,290.87 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.1 %,33.90 %,131.11 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,9.08 W,100.00 %,16,67.00 °C
2025-05-07 15:49:06.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,297.83 W,0.13 GB/s,12.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,46.30 %,4,12.60 %,1410 MHz,3.1 %,34.50 %,136.62 W,0.00 GB/s,0.24 GB/s,1410 MHz,5.7 %,9.17 W,100.00 %,16,67.00 °C
2025-05-07 15:49:06.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,300.85 W,0.12 GB/s,20.40 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,41.00 %,4,2.90 %,1410 MHz,2.8 %,51.10 %,134.22 W,0.00 GB/s,0.18 GB/s,1410 MHz,5.7 %,9.12 W,100.00 %,16,67.00 °C
2025-05-07 15:49:06.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,303.93 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,42.00 %,1410 MHz,3.1 %,28.70 %,146.91 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.22 W,99.00 %,16,67.00 °C
2025-05-07 15:49:06.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,290.89 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.1 %,33.80 %,141.69 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.04 W,99.00 %,16,67.00 °C
2025-05-07 15:49:06.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,297.99 W,0.10 GB/s,0.00 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.1 %,34.00 %,150.13 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,9.10 W,100.00 %,16,67.00 °C
2025-05-07 15:49:07.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,301.32 W,0.09 GB/s,0.00 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.7 %,34.10 %,148.07 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,9.17 W,100.00 %,16,67.00 °C
2025-05-07 15:49:07.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,296.91 W,0.07 GB/s,35.90 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,87.60 %,4,9.60 %,1395 MHz,4.7 %,86.40 %,149.77 W,0.00 GB/s,0.06 GB/s,1395 MHz,5.7 %,9.13 W,100.00 %,16,67.00 °C
2025-05-07 15:49:07.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,290.09 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,2.2 %,33.50 %,149.71 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.15 W,100.00 %,16,67.00 °C
2025-05-07 15:49:07.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,62.00 °C,300.90 W,0.09 GB/s,0.00 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.4 %,35.00 %,142.11 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,8.98 W,100.00 %,16,67.00 °C
2025-05-07 15:49:07.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,302.19 W,0.10 GB/s,0.00 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.7 %,33.40 %,147.54 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,8.87 W,100.00 %,16,67.00 °C
2025-05-07 15:49:07.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,301.95 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.1 %,33.50 %,149.62 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,9.05 W,100.00 %,16,67.00 °C
2025-05-07 15:49:07.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,295.84 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,1.8 %,34.70 %,131.02 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.21 W,100.00 %,16,67.00 °C
2025-05-07 15:49:07.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,301.53 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.1 %,33.60 %,127.62 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.14 W,99.00 %,16,67.00 °C
2025-05-07 15:49:07.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,304.03 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.7 %,33.50 %,148.14 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.03 W,99.00 %,16,67.00 °C
2025-05-07 15:49:08.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,299.75 W,0.12 GB/s,19.10 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,38.00 %,4,2.80 %,1410 MHz,3.1 %,47.20 %,145.80 W,0.00 GB/s,0.20 GB/s,1410 MHz,5.7 %,8.91 W,100.00 %,16,67.00 °C
2025-05-07 15:49:08.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,304.32 W,0.09 GB/s,0.00 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,1.9 %,33.60 %,147.91 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,8.98 W,100.00 %,16,67.00 °C
2025-05-07 15:49:08.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,294.90 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.4 %,33.50 %,124.32 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.00 W,100.00 %,16,67.00 °C
2025-05-07 15:49:08.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,301.43 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.1 %,34.30 %,137.22 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.04 W,100.00 %,16,67.00 °C
2025-05-07 15:49:08.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,295.08 W,0.07 GB/s,39.00 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,100.00 %,4,11.10 %,1395 MHz,4.3 %,95.80 %,144.13 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.00 W,100.00 %,16,67.00 °C
2025-05-07 15:49:08.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,299.64 W,0.12 GB/s,5.80 %,0.00 GB/s,54.00 %,90.02 %,1512 MHz,18.20 %,4,4.40 %,1410 MHz,3.4 %,14.50 %,143.09 W,0.00 GB/s,0.20 GB/s,1410 MHz,5.7 %,9.14 W,100.00 %,16,67.00 °C
2025-05-07 15:49:08.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,300.91 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.7 %,33.50 %,149.99 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,8.85 W,100.00 %,16,67.00 °C
2025-05-07 15:49:08.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,303.37 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.7 %,33.70 %,134.66 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.16 W,100.00 %,16,67.00 °C
2025-05-07 15:49:08.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,298.28 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.4 %,33.80 %,132.02 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,8.92 W,100.00 %,16,67.00 °C
2025-05-07 15:49:08.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,299.54 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.4 %,33.60 %,127.52 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,8.96 W,100.00 %,16,67.00 °C
2025-05-07 15:49:09.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,302.20 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.4 %,33.90 %,134.76 W,0.00 GB/s,0.06 GB/s,1395 MHz,5.7 %,9.14 W,100.00 %,16,67.00 °C
2025-05-07 15:49:09.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,295.96 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.1 %,33.80 %,147.69 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.12 W,99.00 %,16,67.00 °C
2025-05-07 15:49:09.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,295.29 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,76.80 %,4,20.70 %,1410 MHz,4.0 %,15.20 %,149.31 W,0.00 GB/s,0.05 GB/s,1410 MHz,5.7 %,9.15 W,99.00 %,16,67.00 °C
2025-05-07 15:49:09.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,295.29 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,4.4 %,33.40 %,152.42 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,8.99 W,100.00 %,16,67.00 °C
2025-05-07 15:49:09.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,290.30 W,0.10 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,96.20 %,4,48.30 %,1410 MHz,3.7 %,31.20 %,152.25 W,0.00 GB/s,0.10 GB/s,1410 MHz,5.7 %,9.05 W,100.00 %,16,67.00 °C
2025-05-07 15:49:09.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,294.87 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,97.90 %,4,34.80 %,1395 MHz,3.4 %,24.30 %,145.83 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,8.84 W,100.00 %,16,67.00 °C
2025-05-07 15:49:09.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,307.53 W,0.05 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.7 %,33.70 %,139.94 W,0.00 GB/s,0.04 GB/s,1395 MHz,5.7 %,9.13 W,100.00 %,16,67.00 °C
2025-05-07 15:49:09.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,294.77 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.4 %,33.40 %,139.70 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,8.95 W,100.00 %,16,67.00 °C
2025-05-07 15:49:09.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,307.26 W,0.09 GB/s,3.60 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,80.30 %,4,18.40 %,1395 MHz,3.1 %,25.80 %,141.50 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.06 W,100.00 %,16,67.00 °C
2025-05-07 15:49:09.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,289.34 W,0.10 GB/s,0.00 %,0.00 GB/s,52.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.4 %,34.10 %,122.14 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.15 W,98.00 %,16,67.00 °C
2025-05-07 15:49:10.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,295.09 W,0.10 GB/s,0.00 %,0.00 GB/s,52.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1410 MHz,3.4 %,34.20 %,126.97 W,0.00 GB/s,0.06 GB/s,1410 MHz,5.7 %,9.19 W,98.00 %,16,67.00 °C
2025-05-07 15:49:10.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,305.96 W,0.09 GB/s,0.00 %,0.00 GB/s,53.00 %,90.02 %,1512 MHz,100.00 %,4,50.00 %,1395 MHz,3.4 %,33.40 %,135.02 W,0.00 GB/s,0.05 GB/s,1395 MHz,5.7 %,9.21 W,100.00 %,16,67.00 °C
