timestamp,task_name,name,index,usage.memory [%],sm_occupancy,utilization.memory [%],power.draw [W],cpu_power,temperature.memory,sm_active,clocks.current.sm [MHz],utilization.gpu [%],cpu_usage,pcie_rx_bytes,nvlink_rx_bytes,clocks.current.memory [MHz],clocks.current.graphics [MHz],dram_usage,pcie.link.gen.current,pcie_tx_bytes,pcie.link.width.current,tensor_active,nvlink_tx_bytes,temperature.gpu,dram_active,dram_power
2025-05-07 14:36:03.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,294.50 W,145.72 W,65.00 °C,100.00 %,1410 MHz,99.00 %,3.3 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,61.00 °C,33.80 %,9.07 W
2025-05-07 14:36:03.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,298.10 W,148.75 W,65.00 °C,100.00 %,1410 MHz,100.00 %,4.0 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,61.00 °C,33.60 %,9.16 W
2025-05-07 14:36:03.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,5.00 %,54.00 %,295.97 W,146.35 W,65.00 °C,53.60 %,1410 MHz,100.00 %,4.3 %,0.13 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,21.60 %,0.00 GB/s,61.00 °C,53.90 %,8.93 W
2025-05-07 14:36:03.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,35.50 %,53.00 %,299.45 W,150.42 W,65.00 °C,98.40 %,1410 MHz,100.00 %,4.7 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,61.00 °C,24.90 %,8.96 W
2025-05-07 14:36:03.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,25.50 %,53.00 %,301.61 W,144.42 W,65.00 °C,85.00 %,1410 MHz,100.00 %,3.4 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,61.00 °C,18.40 %,9.06 W
2025-05-07 14:36:03.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,23.00 %,54.00 %,293.90 W,148.72 W,65.00 °C,81.00 %,1410 MHz,100.00 %,3.4 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,61.00 °C,16.70 %,8.87 W
2025-05-07 14:36:03.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,23.30 %,54.00 %,297.14 W,150.33 W,65.00 °C,77.90 %,1410 MHz,100.00 %,3.3 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,61.00 °C,16.80 %,8.86 W
2025-05-07 14:36:03.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,5.80 %,53.00 %,298.37 W,146.74 W,65.00 °C,59.20 %,1410 MHz,100.00 %,3.7 %,0.12 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,24.40 %,0.00 GB/s,61.00 °C,60.30 %,9.08 W
2025-05-07 14:36:03.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,36.30 %,53.00 %,300.87 W,148.91 W,65.00 °C,90.80 %,1410 MHz,100.00 %,3.4 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.04 GB/s,16,8.40 %,0.00 GB/s,61.00 °C,43.80 %,8.95 W
2025-05-07 14:36:04.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,296.43 W,138.78 W,65.00 °C,100.00 %,1410 MHz,100.00 %,4.3 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,61.00 °C,33.60 %,9.11 W
2025-05-07 14:36:04.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,297.55 W,144.48 W,65.00 °C,100.00 %,1410 MHz,100.00 %,3.1 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,61.00 °C,33.50 %,9.06 W
2025-05-07 14:36:04.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,301.59 W,144.37 W,65.00 °C,100.00 %,1410 MHz,99.00 %,3.4 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,61.00 °C,33.40 %,9.10 W
2025-05-07 14:36:04.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,48.60 %,53.00 %,293.13 W,150.02 W,65.00 °C,100.00 %,1410 MHz,99.00 %,7.2 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,61.00 °C,32.60 %,9.20 W
2025-05-07 14:36:04.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,297.61 W,152.55 W,65.00 °C,100.00 %,1410 MHz,100.00 %,7.8 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,61.00 °C,33.40 %,9.23 W
2025-05-07 14:36:04.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,297.82 W,153.88 W,65.00 °C,100.00 %,1410 MHz,100.00 %,4.4 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,61.00 °C,34.00 %,9.12 W
2025-05-07 14:36:04.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,301.52 W,150.63 W,65.00 °C,100.00 %,1410 MHz,100.00 %,3.7 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,61.00 °C,33.70 %,9.06 W
2025-05-07 14:36:04.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,297.70 W,151.61 W,65.00 °C,100.00 %,1410 MHz,100.00 %,4.0 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,61.00 °C,34.00 %,9.31 W
2025-05-07 14:36:04.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,302.65 W,133.91 W,65.00 °C,100.00 %,1410 MHz,100.00 %,4.0 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,61.00 °C,33.40 %,9.06 W
2025-05-07 14:36:04.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,303.55 W,145.97 W,65.00 °C,100.00 %,1410 MHz,100.00 %,3.1 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,61.00 °C,33.40 %,8.90 W
2025-05-07 14:36:05.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,298.57 W,148.43 W,65.00 °C,100.00 %,1410 MHz,100.00 %,3.4 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,61.00 °C,33.70 %,9.04 W
2025-05-07 14:36:05.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,300.43 W,150.17 W,65.00 °C,100.00 %,1410 MHz,100.00 %,3.4 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,61.00 °C,33.50 %,9.13 W
2025-05-07 14:36:05.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,302.60 W,148.78 W,65.00 °C,100.00 %,1410 MHz,100.00 %,3.1 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,34.60 %,9.20 W
2025-05-07 14:36:05.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,299.53 W,140.01 W,65.00 °C,100.00 %,1410 MHz,100.00 %,3.1 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,61.00 °C,33.60 %,9.08 W
2025-05-07 14:36:05.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,295.68 W,150.23 W,67.00 °C,100.00 %,1410 MHz,100.00 %,3.1 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,33.90 %,8.97 W
2025-05-07 14:36:05.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,304.22 W,138.98 W,65.00 °C,100.00 %,1410 MHz,99.00 %,3.4 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,33.60 %,9.13 W
2025-05-07 14:36:05.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,301.34 W,148.91 W,65.00 °C,100.00 %,1410 MHz,99.00 %,4.9 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,35.20 %,8.94 W
2025-05-07 14:36:05.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,298.95 W,148.73 W,67.00 °C,100.00 %,1410 MHz,100.00 %,3.4 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,33.50 %,8.95 W
2025-05-07 14:36:05.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,45.60 %,53.00 %,300.66 W,148.15 W,67.00 °C,90.70 %,1410 MHz,100.00 %,4.0 %,0.14 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,29.00 %,9.06 W
2025-05-07 14:36:05.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,11.10 %,53.00 %,285.83 W,149.27 W,67.00 °C,100.00 %,1410 MHz,100.00 %,3.4 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.07 GB/s,16,39.00 %,0.00 GB/s,62.00 °C,96.10 %,8.90 W
2025-05-07 14:36:06.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,285.83 W,147.29 W,67.00 °C,100.00 %,1410 MHz,100.00 %,2.8 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,33.40 %,8.93 W
2025-05-07 14:36:06.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,304.90 W,153.39 W,67.00 °C,100.00 %,1410 MHz,99.00 %,2.8 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,33.50 %,9.06 W
2025-05-07 14:36:06.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,299.27 W,138.97 W,67.00 °C,100.00 %,1410 MHz,99.00 %,3.1 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,33.60 %,9.15 W
2025-05-07 14:36:06.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,300.73 W,149.17 W,67.00 °C,100.00 %,1410 MHz,100.00 %,3.7 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,33.80 %,8.78 W
2025-05-07 14:36:06.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,305.03 W,150.01 W,67.00 °C,100.00 %,1410 MHz,100.00 %,3.1 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,33.50 %,9.11 W
2025-05-07 14:36:06.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,300.02 W,141.58 W,67.00 °C,100.00 %,1410 MHz,99.00 %,3.3 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,34.00 %,8.99 W
2025-05-07 14:36:06.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,299.96 W,150.60 W,67.00 °C,100.00 %,1410 MHz,99.00 %,2.8 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,33.60 %,9.08 W
2025-05-07 14:36:06.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,300.14 W,135.82 W,67.00 °C,100.00 %,1410 MHz,100.00 %,2.8 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,34.10 %,9.23 W
2025-05-07 14:36:06.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,302.49 W,150.46 W,67.00 °C,100.00 %,1410 MHz,100.00 %,5.6 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,33.40 %,8.98 W
2025-05-07 14:36:06.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,5.30 %,53.00 %,299.26 W,150.34 W,67.00 °C,57.50 %,1410 MHz,100.00 %,3.4 %,0.13 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,22.10 %,0.00 GB/s,62.00 °C,55.30 %,8.94 W
2025-05-07 14:36:07.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,298.20 W,147.16 W,67.00 °C,100.00 %,1410 MHz,100.00 %,3.7 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,34.00 %,9.18 W
2025-05-07 14:36:07.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,303.65 W,151.26 W,67.00 °C,100.00 %,1410 MHz,100.00 %,2.8 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,34.30 %,8.86 W
2025-05-07 14:36:07.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,299.17 W,145.86 W,67.00 °C,100.00 %,1410 MHz,100.00 %,4.4 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,33.50 %,9.23 W
2025-05-07 14:36:07.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,301.51 W,150.64 W,67.00 °C,100.00 %,1410 MHz,100.00 %,4.0 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,33.80 %,9.08 W
2025-05-07 14:36:07.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,302.70 W,143.65 W,67.00 °C,100.00 %,1410 MHz,100.00 %,2.8 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,33.50 %,9.02 W
2025-05-07 14:36:07.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,9.90 %,53.00 %,299.76 W,145.49 W,67.00 °C,88.00 %,1410 MHz,100.00 %,3.4 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.08 GB/s,16,26.00 %,0.00 GB/s,62.00 °C,69.90 %,8.89 W
2025-05-07 14:36:07.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,296.06 W,144.14 W,67.00 °C,100.00 %,1410 MHz,100.00 %,2.8 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,34.80 %,8.99 W
2025-05-07 14:36:07.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,302.88 W,148.14 W,67.00 °C,100.00 %,1410 MHz,100.00 %,4.6 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,33.30 %,8.91 W
2025-05-07 14:36:07.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,295.06 W,152.40 W,67.00 °C,100.00 %,1410 MHz,99.00 %,3.7 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,33.90 %,9.19 W
2025-05-07 14:36:08.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,298.39 W,136.98 W,67.00 °C,100.00 %,1410 MHz,100.00 %,3.7 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,33.60 %,9.17 W
2025-05-07 14:36:08.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,299.85 W,148.97 W,67.00 °C,100.00 %,1410 MHz,100.00 %,5.9 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,33.30 %,9.09 W
2025-05-07 14:36:08.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,10.60 %,54.00 %,297.63 W,148.62 W,67.00 °C,96.50 %,1395 MHz,100.00 %,3.1 %,0.05 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.07 GB/s,16,38.70 %,0.00 GB/s,62.00 °C,93.90 %,8.93 W
2025-05-07 14:36:08.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,5.70 %,54.00 %,294.52 W,151.47 W,67.00 °C,63.00 %,1410 MHz,100.00 %,4.0 %,0.14 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,24.70 %,0.00 GB/s,62.00 °C,62.40 %,9.08 W
2025-05-07 14:36:08.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,295.36 W,155.87 W,67.00 °C,100.00 %,1410 MHz,100.00 %,7.7 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,33.70 %,9.29 W
2025-05-07 14:36:08.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,301.49 W,149.63 W,67.00 °C,100.00 %,1410 MHz,100.00 %,3.4 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,33.50 %,8.96 W
2025-05-07 14:36:08.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,25.30 %,53.00 %,305.90 W,147.01 W,67.00 °C,84.80 %,1410 MHz,100.00 %,3.4 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,18.30 %,9.04 W
2025-05-07 14:36:08.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,300.81 W,147.09 W,67.00 °C,100.00 %,1410 MHz,100.00 %,3.1 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,33.60 %,8.78 W
2025-05-07 14:36:08.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,304.23 W,146.45 W,67.00 °C,100.00 %,1410 MHz,100.00 %,3.4 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,34.20 %,9.00 W
2025-05-07 14:36:08.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,303.05 W,150.28 W,67.00 °C,100.00 %,1410 MHz,99.00 %,3.7 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,33.80 %,8.98 W
2025-05-07 14:36:09.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,5.40 %,53.00 %,303.05 W,145.89 W,67.00 °C,58.30 %,1410 MHz,99.00 %,3.7 %,0.14 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,22.00 %,0.00 GB/s,63.00 °C,55.50 %,8.96 W
2025-05-07 14:36:09.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,300.52 W,146.93 W,67.00 °C,100.00 %,1410 MHz,100.00 %,3.0 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,34.60 %,9.04 W
2025-05-07 14:36:09.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,301.91 W,143.70 W,67.00 °C,100.00 %,1395 MHz,100.00 %,3.7 %,0.05 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,33.70 %,9.17 W
2025-05-07 14:36:09.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,298.11 W,148.64 W,67.00 °C,100.00 %,1410 MHz,100.00 %,3.1 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,62.00 °C,33.70 %,8.86 W
2025-05-07 14:36:09.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,299.17 W,150.47 W,67.00 °C,100.00 %,1410 MHz,100.00 %,4.0 %,0.06 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.10 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,34.10 %,9.11 W
2025-05-07 14:36:09.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,45.50 %,53.00 %,298.09 W,142.01 W,67.00 °C,100.00 %,1395 MHz,100.00 %,4.6 %,0.06 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,30.80 %,9.19 W
2025-05-07 14:36:09.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,3.00 %,53.00 %,292.32 W,148.26 W,67.00 °C,40.30 %,1410 MHz,100.00 %,2.2 %,0.18 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.11 GB/s,16,20.10 %,0.00 GB/s,63.00 °C,50.40 %,9.05 W
2025-05-07 14:36:09.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,2.80 %,54.00 %,292.32 W,146.45 W,67.00 °C,36.60 %,1410 MHz,100.00 %,3.4 %,0.22 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.12 GB/s,16,18.20 %,0.00 GB/s,63.00 °C,44.80 %,9.09 W
2025-05-07 14:36:09.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,54.00 %,297.54 W,148.99 W,67.00 °C,100.00 %,1410 MHz,100.00 %,3.7 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,33.80 %,9.13 W
2025-05-07 14:36:09.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,301.11 W,150.03 W,67.00 °C,100.00 %,1410 MHz,100.00 %,1.9 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,33.50 %,8.87 W
2025-05-07 14:36:10.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,301.96 W,133.10 W,67.00 °C,100.00 %,1395 MHz,100.00 %,3.7 %,0.05 GB/s,0.00 GB/s,1512 MHz,1395 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,33.40 %,9.15 W
2025-05-07 14:36:10.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,50.00 %,53.00 %,292.36 W,150.53 W,67.00 °C,100.00 %,1410 MHz,99.00 %,4.0 %,0.05 GB/s,0.00 GB/s,1512 MHz,1410 MHz,5.6 %,4,0.09 GB/s,16,0.00 %,0.00 GB/s,63.00 °C,33.70 %,9.09 W
