timestamp,task_name,name,index,pcie_rx_bytes,dram_usage,nvlink_rx_bytes,usage.memory [%],clocks.current.sm [MHz],pcie_tx_bytes,tensor_active,sm_occupancy,cpu_power,dram_active,sm_active,power.draw [W],nvlink_tx_bytes,temperature.gpu,utilization.memory [%],clocks.current.memory [MHz],dram_power,cpu_usage,temperature.memory,pcie.link.gen.current,pcie.link.width.current,clocks.current.graphics [MHz],utilization.gpu [%]
2025-05-07 16:32:57.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,50.00 %,132.05 W,33.70 %,100.00 %,300.45 W,0.00 GB/s,63.00 °C,53.00 %,1512 MHz,9.09 W,3.4 %,67.00 °C,4,16,1410 MHz,99.00 %
2025-05-07 16:32:57.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.08 GB/s,36.10 %,9.70 %,150.32 W,87.40 %,88.90 %,300.45 W,0.00 GB/s,63.00 °C,54.00 %,1512 MHz,9.00 W,4.0 %,67.00 °C,4,16,1410 MHz,99.00 %
2025-05-07 16:32:57.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,149.28 W,33.50 %,100.00 %,302.48 W,0.00 GB/s,63.00 °C,54.00 %,1512 MHz,9.09 W,3.4 %,67.00 °C,4,16,1395 MHz,99.00 %
2025-05-07 16:32:57.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.10 GB/s,0.00 %,45.20 %,146.51 W,31.50 %,90.60 %,302.11 W,0.00 GB/s,63.00 °C,53.00 %,1512 MHz,9.02 W,3.4 %,67.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:32:57.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,50.00 %,147.32 W,33.90 %,100.00 %,291.27 W,0.00 GB/s,63.00 °C,53.00 %,1512 MHz,9.18 W,3.4 %,67.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:32:57.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.07 GB/s,38.60 %,10.60 %,136.12 W,93.90 %,95.60 %,300.62 W,0.00 GB/s,63.00 °C,53.00 %,1512 MHz,9.12 W,3.1 %,67.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:32:57.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,32.80 %,152.56 W,23.10 %,96.10 %,299.88 W,0.00 GB/s,63.00 °C,53.00 %,1512 MHz,9.15 W,4.0 %,67.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:32:58.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,50.00 %,153.77 W,33.50 %,100.00 %,298.86 W,0.00 GB/s,63.00 °C,53.00 %,1512 MHz,9.07 W,3.7 %,67.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:32:58.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,50.00 %,148.57 W,34.70 %,100.00 %,298.11 W,0.00 GB/s,63.00 °C,53.00 %,1512 MHz,9.21 W,5.3 %,67.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:32:58.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,50.00 %,151.59 W,33.40 %,100.00 %,303.06 W,0.00 GB/s,63.00 °C,53.00 %,1512 MHz,9.06 W,4.0 %,67.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:32:58.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.07 GB/s,36.00 %,10.70 %,148.67 W,91.30 %,96.70 %,303.85 W,0.00 GB/s,63.00 °C,53.00 %,1512 MHz,9.11 W,4.0 %,67.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:32:58.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,49.90 %,149.77 W,33.30 %,100.00 %,304.61 W,0.00 GB/s,63.00 °C,53.00 %,1512 MHz,8.96 W,3.7 %,67.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:32:58.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.14 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,24.70 %,5.60 %,133.58 W,61.20 %,62.20 %,296.15 W,0.00 GB/s,63.00 °C,53.00 %,1512 MHz,9.03 W,3.4 %,67.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:32:58.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.10 GB/s,0.00 %,43.10 %,149.79 W,29.50 %,100.00 %,303.45 W,0.00 GB/s,63.00 °C,53.00 %,1512 MHz,9.14 W,3.3 %,67.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:32:58.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,50.00 %,147.24 W,33.70 %,100.00 %,297.24 W,0.00 GB/s,63.00 °C,53.00 %,1512 MHz,8.89 W,3.4 %,67.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:32:58.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,50.00 %,150.30 W,33.30 %,100.00 %,301.01 W,0.00 GB/s,63.00 °C,53.00 %,1512 MHz,9.26 W,5.0 %,67.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:32:58.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.10 GB/s,0.00 %,40.10 %,148.49 W,27.60 %,100.00 %,301.22 W,0.00 GB/s,63.00 °C,53.00 %,1512 MHz,9.12 W,3.1 %,67.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:32:59.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,50.00 %,152.24 W,33.40 %,100.00 %,289.02 W,0.00 GB/s,63.00 °C,53.00 %,1512 MHz,9.00 W,3.4 %,67.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:32:59.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,50.00 %,151.21 W,33.90 %,100.00 %,306.58 W,0.00 GB/s,63.00 °C,53.00 %,1512 MHz,9.04 W,1.9 %,67.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:32:59.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,50.00 %,142.05 W,33.40 %,100.00 %,301.22 W,0.00 GB/s,63.00 °C,53.00 %,1512 MHz,9.05 W,3.1 %,67.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:32:59.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,149.26 W,34.10 %,100.00 %,296.36 W,0.00 GB/s,63.00 °C,53.00 %,1512 MHz,8.95 W,3.7 %,67.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:32:59.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,29.50 %,150.05 W,21.00 %,92.00 %,299.66 W,0.00 GB/s,63.00 °C,53.00 %,1512 MHz,9.24 W,5.2 %,67.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:32:59.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,50.00 %,147.95 W,33.80 %,100.00 %,302.80 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,9.20 W,4.6 %,67.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:32:59.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,50.00 %,148.12 W,33.80 %,100.00 %,302.69 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,9.04 W,3.1 %,67.00 °C,4,16,1410 MHz,99.00 %
2025-05-07 16:32:59.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,138.46 W,34.20 %,100.00 %,301.12 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,9.08 W,3.1 %,67.00 °C,4,16,1395 MHz,99.00 %
2025-05-07 16:32:59.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,146.99 W,33.40 %,100.00 %,294.40 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,8.89 W,3.7 %,69.00 °C,4,16,1395 MHz,99.00 %
2025-05-07 16:32:59.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,50.00 %,147.62 W,33.60 %,100.00 %,305.68 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,8.90 W,1.9 %,69.00 °C,4,16,1410 MHz,99.00 %
2025-05-07 16:33:00.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,50.00 %,146.68 W,34.70 %,100.00 %,294.99 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,8.94 W,3.7 %,69.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:33:00.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.14 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,24.70 %,5.60 %,148.65 W,61.70 %,62.30 %,290.80 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,9.00 W,3.1 %,69.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:33:00.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,150.61 W,33.50 %,100.00 %,292.85 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,9.28 W,5.5 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:00.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.04 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.04 GB/s,0.00 %,50.00 %,152.64 W,33.60 %,100.00 %,304.23 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,8.90 W,1.9 %,69.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:33:00.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,50.00 %,146.88 W,33.40 %,100.00 %,297.34 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,8.97 W,3.6 %,69.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:33:00.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,50.00 %,143.44 W,33.40 %,100.00 %,303.15 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,9.28 W,6.2 %,69.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:33:00.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,9.60 %,13.00 %,150.02 W,35.80 %,77.40 %,302.69 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,8.99 W,4.0 %,69.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:33:00.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,151.80 W,33.30 %,100.00 %,298.19 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,9.18 W,4.1 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:00.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,140.52 W,33.60 %,100.00 %,297.55 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,9.13 W,3.1 %,69.00 °C,4,16,1395 MHz,99.00 %
2025-05-07 16:33:01.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,152.44 W,34.70 %,100.00 %,294.10 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,8.84 W,3.4 %,69.00 °C,4,16,1395 MHz,99.00 %
2025-05-07 16:33:01.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.07 GB/s,39.20 %,11.10 %,143.95 W,95.60 %,100.00 %,294.90 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,8.98 W,3.1 %,69.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:33:01.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,50.00 %,145.97 W,34.70 %,100.00 %,302.67 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,9.13 W,3.1 %,69.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:33:01.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,137.94 W,33.70 %,100.00 %,303.07 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,9.02 W,3.4 %,69.00 °C,4,16,1395 MHz,99.00 %
2025-05-07 16:33:01.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.06 GB/s,21.40 %,17.80 %,145.46 W,63.10 %,92.60 %,247.47 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,8.99 W,3.7 %,69.00 °C,4,16,1410 MHz,99.00 %
2025-05-07 16:33:01.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.08 GB/s,13.40 %,12.10 %,147.55 W,43.40 %,80.30 %,303.35 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,9.20 W,3.3 %,69.00 °C,4,16,1410 MHz,98.00 %
2025-05-07 16:33:01.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.10 GB/s,0.00 %,34.20 %,133.66 W,24.10 %,80.80 %,302.78 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,8.98 W,3.1 %,69.00 °C,4,16,1395 MHz,98.00 %
2025-05-07 16:33:01.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,50.00 %,146.84 W,33.70 %,100.00 %,292.15 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,8.99 W,3.1 %,69.00 °C,4,16,1410 MHz,98.00 %
2025-05-07 16:33:01.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,50.00 %,142.18 W,33.80 %,100.00 %,303.37 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,9.12 W,3.7 %,69.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:33:01.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,148.58 W,34.50 %,100.00 %,299.49 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,9.30 W,6.1 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:02.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.09 GB/s,0.00 %,47.70 %,151.38 W,33.00 %,94.70 %,299.49 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,9.02 W,4.3 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:02.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.14 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.11 GB/s,23.90 %,4.30 %,147.00 W,59.70 %,53.60 %,290.91 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,9.22 W,2.8 %,69.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:33:02.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,146.93 W,33.90 %,100.00 %,301.32 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,9.16 W,2.8 %,69.00 °C,4,16,1395 MHz,99.00 %
2025-05-07 16:33:02.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,138.77 W,33.80 %,100.00 %,297.31 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,9.15 W,2.8 %,69.00 °C,4,16,1395 MHz,99.00 %
2025-05-07 16:33:02.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,151.61 W,35.10 %,100.00 %,299.15 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,9.09 W,3.1 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:02.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.08 GB/s,14.60 %,12.50 %,145.86 W,46.60 %,82.70 %,292.82 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,9.05 W,3.7 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:02.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,50.00 %,151.00 W,34.20 %,100.00 %,296.92 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,8.95 W,2.5 %,69.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:33:02.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.10 GB/s,0.00 %,50.00 %,152.16 W,33.30 %,100.00 %,302.09 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,8.96 W,2.2 %,69.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:33:02.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,148.98 W,33.30 %,100.00 %,302.09 W,0.00 GB/s,65.00 °C,54.00 %,1512 MHz,9.25 W,5.1 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:03.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.12 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.10 GB/s,24.80 %,5.90 %,151.43 W,60.00 %,59.60 %,302.30 W,0.00 GB/s,64.00 °C,54.00 %,1512 MHz,9.15 W,3.7 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:03.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,150.36 W,33.20 %,100.00 %,299.26 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,9.22 W,5.9 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:03.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,50.00 %,148.69 W,34.20 %,100.00 %,299.55 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,9.13 W,4.6 %,69.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:33:03.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,148.16 W,33.60 %,100.00 %,296.73 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,9.17 W,4.2 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:03.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,149.02 W,33.60 %,100.00 %,304.11 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,9.06 W,3.7 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:03.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,150.80 W,34.00 %,100.00 %,297.03 W,0.00 GB/s,64.00 °C,53.00 %,1512 MHz,8.95 W,3.1 %,69.00 °C,4,16,1395 MHz,99.00 %
2025-05-07 16:33:03.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,50.00 %,149.21 W,33.30 %,100.00 %,294.02 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,8.95 W,3.4 %,69.00 °C,4,16,1410 MHz,99.00 %
2025-05-07 16:33:03.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,146.64 W,35.10 %,100.00 %,305.00 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.05 W,3.3 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:03.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,151.42 W,33.40 %,100.00 %,295.46 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.05 W,3.4 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:03.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,50.00 %,151.24 W,33.60 %,100.00 %,296.35 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.11 W,4.3 %,69.00 °C,4,16,1410 MHz,100.00 %
2025-05-07 16:33:04.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.10 GB/s,0.00 %,50.00 %,150.58 W,34.50 %,100.00 %,307.28 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,8.90 W,4.0 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:04.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.12 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.10 GB/s,22.80 %,5.40 %,148.65 W,55.70 %,58.00 %,298.11 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,8.86 W,3.7 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:04.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.09 GB/s,0.00 %,50.00 %,143.28 W,33.60 %,100.00 %,299.86 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,8.99 W,3.7 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:04.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.06 GB/s,5.6 %,0.00 GB/s,90.02 %,1395 MHz,0.07 GB/s,30.60 %,9.50 %,148.22 W,79.40 %,87.20 %,295.77 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,8.97 W,3.4 %,69.00 °C,4,16,1395 MHz,100.00 %
2025-05-07 16:33:04.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.05 GB/s,5.6 %,0.00 GB/s,90.02 %,1410 MHz,0.09 GB/s,0.00 %,50.00 %,131.85 W,33.90 %,100.00 %,309.59 W,0.00 GB/s,65.00 °C,53.00 %,1512 MHz,9.05 W,5.6 %,69.00 °C,4,16,1410 MHz,100.00 %
