timestamp,task_name,name,index,temperature.gpu,clocks.current.memory [MHz],clocks.current.graphics [MHz],pcie_tx_bytes,utilization.memory [%],nvlink_tx_bytes,cpu_power,sm_occupancy,nvlink_rx_bytes,sm_active,pcie.link.width.current,pcie_rx_bytes,temperature.memory,dram_active,power.draw [W],dram_power,dram_usage,clocks.current.sm [MHz],utilization.gpu [%],usage.memory [%],pcie.link.gen.current,cpu_usage,tensor_active
2025-05-07 16:38:19.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1512 MHz,1410 MHz,0.09 GB/s,53.00 %,0.00 GB/s,146.98 W,7.40 %,0.00 GB/s,70.80 %,16,0.10 GB/s,67.00 °C,69.60 %,295.65 W,9.07 W,5.6 %,1410 MHz,100.00 %,90.02 %,4,3.7 %,27.10 %
2025-05-07 16:38:19.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1512 MHz,1410 MHz,0.10 GB/s,53.00 %,0.00 GB/s,151.57 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,67.00 °C,33.60 %,301.25 W,9.10 W,5.6 %,1410 MHz,100.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:19.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1512 MHz,1410 MHz,0.09 GB/s,53.00 %,0.00 GB/s,151.70 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,67.00 °C,33.50 %,301.70 W,9.06 W,5.6 %,1410 MHz,100.00 %,90.02 %,4,2.5 %,0.00 %
2025-05-07 16:38:19.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,147.70 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,67.00 °C,34.00 %,305.98 W,8.96 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:19.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,150.03 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,67.00 °C,33.40 %,301.70 W,9.08 W,5.6 %,1395 MHz,99.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:19.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1512 MHz,1410 MHz,0.10 GB/s,53.00 %,0.00 GB/s,143.56 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,67.00 °C,33.80 %,292.17 W,9.06 W,5.6 %,1410 MHz,99.00 %,90.02 %,4,3.7 %,0.00 %
2025-05-07 16:38:19.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1410 MHz,0.09 GB/s,53.00 %,0.00 GB/s,150.20 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,67.00 °C,33.10 %,304.41 W,8.93 W,5.6 %,1410 MHz,100.00 %,90.02 %,4,3.1 %,0.00 %
2025-05-07 16:38:19.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1512 MHz,1380 MHz,0.10 GB/s,53.00 %,0.00 GB/s,137.11 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,67.00 °C,33.50 %,300.55 W,9.02 W,5.6 %,1380 MHz,100.00 %,90.02 %,4,3.1 %,0.00 %
2025-05-07 16:38:20.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,152.71 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,67.00 °C,33.90 %,285.62 W,9.03 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.8 %,0.00 %
2025-05-07 16:38:20.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,151.47 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,67.00 °C,34.40 %,298.68 W,9.10 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,5.2 %,0.00 %
2025-05-07 16:38:20.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,63.00 °C,1512 MHz,1410 MHz,0.10 GB/s,53.00 %,0.00 GB/s,152.90 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,67.00 °C,34.90 %,302.78 W,9.29 W,5.6 %,1410 MHz,100.00 %,90.02 %,4,5.9 %,0.00 %
2025-05-07 16:38:20.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1410 MHz,0.09 GB/s,53.00 %,0.00 GB/s,147.39 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,67.00 °C,33.70 %,302.10 W,9.23 W,5.6 %,1410 MHz,100.00 %,90.02 %,4,3.7 %,0.00 %
2025-05-07 16:38:20.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1395 MHz,0.12 GB/s,53.00 %,0.00 GB/s,142.59 W,3.00 %,0.00 GB/s,41.10 %,16,0.19 GB/s,69.00 °C,51.50 %,302.20 W,9.02 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.4 %,20.70 %
2025-05-07 16:38:20.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,146.20 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,69.00 °C,33.80 %,302.20 W,9.04 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.1 %,0.00 %
2025-05-07 16:38:20.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1395 MHz,0.04 GB/s,53.00 %,0.00 GB/s,145.81 W,47.00 %,0.00 GB/s,97.70 %,16,0.03 GB/s,69.00 °C,32.10 %,295.68 W,9.20 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.7 %,0.00 %
2025-05-07 16:38:20.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1410 MHz,0.09 GB/s,53.00 %,0.00 GB/s,143.40 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,69.00 °C,33.60 %,297.12 W,8.95 W,5.6 %,1410 MHz,99.00 %,90.02 %,4,3.1 %,0.00 %
2025-05-07 16:38:20.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1395 MHz,0.06 GB/s,53.00 %,0.00 GB/s,142.37 W,11.10 %,0.00 GB/s,100.00 %,16,0.05 GB/s,69.00 °C,96.30 %,294.97 W,9.04 W,5.6 %,1395 MHz,99.00 %,90.02 %,4,3.4 %,39.40 %
2025-05-07 16:38:20.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1380 MHz,0.09 GB/s,53.00 %,0.00 GB/s,129.34 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,69.00 °C,33.20 %,294.97 W,9.18 W,5.6 %,1380 MHz,100.00 %,90.02 %,4,2.8 %,0.00 %
2025-05-07 16:38:21.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,144.10 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,69.00 °C,34.00 %,288.65 W,9.08 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:21.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1395 MHz,0.12 GB/s,53.00 %,0.00 GB/s,134.76 W,2.80 %,0.00 GB/s,38.10 %,16,0.20 GB/s,69.00 °C,47.80 %,299.65 W,9.18 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.1 %,19.30 %
2025-05-07 16:38:21.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1410 MHz,0.10 GB/s,53.00 %,0.00 GB/s,146.91 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,69.00 °C,33.60 %,297.50 W,8.91 W,5.6 %,1410 MHz,100.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:21.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1410 MHz,0.07 GB/s,53.00 %,0.00 GB/s,142.07 W,11.10 %,0.00 GB/s,100.00 %,16,0.06 GB/s,69.00 °C,95.60 %,304.91 W,9.10 W,5.6 %,1410 MHz,100.00 %,90.02 %,4,3.4 %,39.00 %
2025-05-07 16:38:21.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1410 MHz,0.09 GB/s,53.00 %,0.00 GB/s,134.79 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,69.00 °C,33.60 %,298.51 W,9.16 W,5.6 %,1410 MHz,100.00 %,90.02 %,4,6.2 %,0.00 %
2025-05-07 16:38:21.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1395 MHz,0.12 GB/s,54.00 %,0.00 GB/s,148.94 W,2.90 %,0.00 GB/s,38.30 %,16,0.19 GB/s,69.00 °C,46.70 %,305.51 W,9.05 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,4.5 %,19.10 %
2025-05-07 16:38:21.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1395 MHz,0.09 GB/s,54.00 %,0.00 GB/s,133.85 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,69.00 °C,33.90 %,297.03 W,9.12 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.7 %,0.00 %
2025-05-07 16:38:21.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1410 MHz,0.09 GB/s,53.00 %,0.00 GB/s,146.91 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,69.00 °C,33.30 %,299.86 W,9.01 W,5.6 %,1410 MHz,99.00 %,90.02 %,4,4.0 %,0.00 %
2025-05-07 16:38:21.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,145.20 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,69.00 °C,33.40 %,307.74 W,9.15 W,5.6 %,1395 MHz,99.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:21.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1380 MHz,0.08 GB/s,53.00 %,0.00 GB/s,139.54 W,7.70 %,0.00 GB/s,73.20 %,16,0.08 GB/s,69.00 °C,75.60 %,291.18 W,9.11 W,5.6 %,1380 MHz,100.00 %,90.02 %,4,3.4 %,31.30 %
2025-05-07 16:38:22.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,151.17 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,69.00 °C,33.60 %,298.40 W,9.10 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,4.0 %,0.00 %
2025-05-07 16:38:22.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1395 MHz,0.14 GB/s,53.00 %,0.00 GB/s,151.65 W,5.60 %,0.00 GB/s,32.40 %,16,0.29 GB/s,69.00 °C,30.60 %,299.66 W,8.97 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.7 %,12.00 %
2025-05-07 16:38:22.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,150.03 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,69.00 °C,33.60 %,293.04 W,8.91 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.1 %,0.00 %
2025-05-07 16:38:22.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1410 MHz,0.04 GB/s,53.00 %,0.00 GB/s,151.76 W,47.60 %,0.00 GB/s,98.20 %,16,0.03 GB/s,69.00 °C,32.30 %,307.45 W,9.23 W,5.6 %,1410 MHz,100.00 %,90.02 %,4,5.0 %,0.00 %
2025-05-07 16:38:22.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1410 MHz,0.09 GB/s,53.00 %,0.00 GB/s,150.06 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,69.00 °C,33.40 %,308.24 W,9.11 W,5.6 %,1410 MHz,100.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:22.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,148.55 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,69.00 °C,34.30 %,301.68 W,8.95 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:22.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,145.31 W,6.20 %,0.00 GB/s,62.90 %,16,0.11 GB/s,69.00 °C,64.30 %,289.52 W,9.00 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.4 %,26.10 %
2025-05-07 16:38:22.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1410 MHz,0.07 GB/s,53.00 %,0.00 GB/s,148.08 W,10.60 %,0.00 GB/s,95.60 %,16,0.06 GB/s,69.00 °C,90.10 %,298.49 W,9.07 W,5.6 %,1410 MHz,100.00 %,90.02 %,4,5.0 %,35.50 %
2025-05-07 16:38:22.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,141.07 W,5.70 %,0.00 GB/s,63.80 %,16,0.13 GB/s,69.00 °C,63.70 %,306.59 W,9.19 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,4.0 %,25.70 %
2025-05-07 16:38:22.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,149.32 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,69.00 °C,33.20 %,297.63 W,9.23 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,4.0 %,0.00 %
2025-05-07 16:38:23.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1395 MHz,0.12 GB/s,53.00 %,0.00 GB/s,150.40 W,3.00 %,0.00 GB/s,40.50 %,16,0.18 GB/s,69.00 °C,51.20 %,300.13 W,9.01 W,5.6 %,1395 MHz,99.00 %,90.02 %,4,3.4 %,20.60 %
2025-05-07 16:38:23.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,151.28 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,69.00 °C,34.40 %,295.50 W,9.27 W,5.6 %,1395 MHz,99.00 %,90.02 %,4,4.7 %,0.00 %
2025-05-07 16:38:23.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,64.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,153.31 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,69.00 °C,33.20 %,296.25 W,8.96 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:23.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.08 GB/s,53.00 %,0.00 GB/s,140.01 W,10.20 %,0.00 GB/s,93.50 %,16,0.06 GB/s,69.00 °C,92.50 %,299.67 W,9.16 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,1.6 %,38.20 %
2025-05-07 16:38:23.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,148.33 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,69.00 °C,33.90 %,298.77 W,8.94 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.7 %,0.00 %
2025-05-07 16:38:23.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,142.22 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,69.00 °C,33.70 %,296.74 W,9.08 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:23.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1410 MHz,0.09 GB/s,53.00 %,0.00 GB/s,152.57 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,69.00 °C,34.30 %,307.74 W,9.15 W,5.6 %,1410 MHz,100.00 %,90.02 %,4,4.4 %,0.00 %
2025-05-07 16:38:23.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,153.21 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,69.00 °C,33.20 %,291.85 W,9.04 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.9 %,0.00 %
2025-05-07 16:38:23.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,153.34 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,69.00 °C,33.50 %,298.11 W,9.14 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,6.5 %,0.00 %
2025-05-07 16:38:23.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,147.06 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,69.00 °C,33.40 %,303.64 W,9.02 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:24.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,147.44 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,69.00 °C,33.80 %,303.33 W,9.14 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,4.6 %,0.00 %
2025-05-07 16:38:24.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,141.90 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,69.00 °C,34.00 %,298.60 W,9.08 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:24.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,146.75 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,69.00 °C,33.60 %,301.31 W,8.86 W,5.6 %,1395 MHz,99.00 %,90.02 %,4,3.1 %,0.00 %
2025-05-07 16:38:24.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.04 GB/s,53.00 %,0.00 GB/s,142.03 W,48.40 %,0.00 GB/s,99.90 %,16,0.03 GB/s,69.00 °C,32.50 %,308.88 W,8.92 W,5.6 %,1395 MHz,99.00 %,90.02 %,4,3.1 %,0.00 %
2025-05-07 16:38:24.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,149.48 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,69.00 °C,33.30 %,297.25 W,9.06 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,2.8 %,0.00 %
2025-05-07 16:38:24.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,144.73 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,69.00 °C,33.30 %,301.12 W,9.32 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,5.9 %,0.00 %
2025-05-07 16:38:24.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,150.10 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,69.00 °C,33.40 %,304.54 W,9.06 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,4.0 %,0.00 %
2025-05-07 16:38:24.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,150.32 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,69.00 °C,33.90 %,304.54 W,9.26 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,6.8 %,0.00 %
2025-05-07 16:38:24.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.11 GB/s,53.00 %,0.00 GB/s,154.30 W,1.50 %,0.00 GB/s,24.60 %,16,0.11 GB/s,69.00 °C,30.10 %,296.74 W,9.22 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,4.4 %,11.90 %
2025-05-07 16:38:25.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.04 GB/s,53.00 %,0.00 GB/s,154.01 W,50.00 %,0.00 GB/s,100.00 %,16,0.03 GB/s,69.00 °C,33.70 %,301.61 W,9.06 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,7.8 %,0.00 %
2025-05-07 16:38:25.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,149.28 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,69.00 °C,33.40 %,298.88 W,9.03 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,2.2 %,0.00 %
2025-05-07 16:38:25.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,147.70 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,69.00 °C,33.30 %,298.23 W,9.18 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.7 %,0.00 %
2025-05-07 16:38:25.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.08 GB/s,53.00 %,0.00 GB/s,148.25 W,9.70 %,0.00 GB/s,86.10 %,16,0.06 GB/s,69.00 °C,66.50 %,302.21 W,8.87 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,4.5 %,24.70 %
2025-05-07 16:38:25.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,144.90 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,69.00 °C,33.30 %,297.63 W,9.09 W,5.6 %,1395 MHz,99.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:25.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,151.05 W,21.50 %,0.00 GB/s,77.20 %,16,0.05 GB/s,69.00 °C,15.00 %,298.48 W,9.06 W,5.6 %,1395 MHz,99.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:25.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,148.44 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,69.00 °C,34.30 %,299.96 W,8.89 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:25.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.07 GB/s,53.00 %,0.00 GB/s,140.95 W,11.10 %,0.00 GB/s,100.00 %,16,0.05 GB/s,69.00 °C,95.00 %,293.64 W,8.97 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.1 %,38.90 %
2025-05-07 16:38:25.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,143.58 W,47.70 %,0.00 GB/s,94.90 %,16,0.10 GB/s,69.00 °C,30.60 %,300.45 W,9.09 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.1 %,0.00 %
2025-05-07 16:38:25.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.09 GB/s,53.00 %,0.00 GB/s,131.50 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,69.00 °C,33.80 %,298.75 W,9.07 W,5.6 %,1395 MHz,99.00 %,90.02 %,4,3.1 %,0.00 %
2025-05-07 16:38:26.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.04 GB/s,53.00 %,0.00 GB/s,149.05 W,48.50 %,0.00 GB/s,96.90 %,16,0.05 GB/s,69.00 °C,32.40 %,294.89 W,8.96 W,5.6 %,1395 MHz,99.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:26.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,148.21 W,50.00 %,0.00 GB/s,100.00 %,16,0.06 GB/s,69.00 °C,34.00 %,300.75 W,9.21 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.4 %,0.00 %
2025-05-07 16:38:26.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,65.00 °C,1512 MHz,1395 MHz,0.10 GB/s,53.00 %,0.00 GB/s,148.65 W,50.00 %,0.00 GB/s,100.00 %,16,0.05 GB/s,69.00 °C,33.70 %,292.21 W,9.26 W,5.6 %,1395 MHz,100.00 %,90.02 %,4,3.7 %,0.00 %
