timestamp,task_name,name,index,cpu_power,usage.memory [%],cpu_usage,dram_power,dram_active,temperature.memory,dram_usage,sm_occupancy,nvlink_tx_bytes,nvlink_rx_bytes,utilization.gpu [%],temperature.gpu,pcie.link.gen.current,pcie.link.width.current,clocks.current.memory [MHz],clocks.current.sm [MHz],pcie_rx_bytes,sm_active,tensor_active,clocks.current.graphics [MHz],utilization.memory [%],pcie_tx_bytes,power.draw [W]
2025-05-07 16:39:12.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.40 W,90.02 %,5.3 %,9.25 W,33.40 %,67.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,63.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,293.92 W
2025-05-07 16:39:12.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,142.07 W,90.02 %,4.3 %,9.06 W,33.50 %,67.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,63.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,293.26 W
2025-05-07 16:39:12.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,158.08 W,90.02 %,8.6 %,9.19 W,31.10 %,67.00 °C,5.6 %,48.00 %,0.00 GB/s,0.00 GB/s,99.00 %,63.00 °C,4,16,1512 MHz,1410 MHz,0.11 GB/s,95.60 %,0.00 %,1410 MHz,53.00 %,0.11 GB/s,293.26 W
2025-05-07 16:39:13.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,152.41 W,90.02 %,3.1 %,9.08 W,33.60 %,67.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,99.00 %,63.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.09 GB/s,305.58 W
2025-05-07 16:39:13.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.55 W,90.02 %,3.0 %,8.99 W,19.00 %,67.00 °C,5.6 %,26.60 %,0.00 GB/s,0.00 GB/s,100.00 %,63.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,83.80 %,0.00 %,1410 MHz,53.00 %,0.09 GB/s,290.99 W
2025-05-07 16:39:13.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,148.60 W,90.02 %,3.1 %,9.05 W,34.80 %,67.00 °C,5.6 %,15.10 %,0.00 GB/s,0.00 GB/s,100.00 %,63.00 °C,4,16,1512 MHz,1410 MHz,0.24 GB/s,50.20 %,11.60 %,1410 MHz,53.00 %,0.13 GB/s,300.62 W
2025-05-07 16:39:13.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.21 W,90.02 %,3.1 %,8.99 W,33.50 %,67.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,63.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,0.00 %,1410 MHz,54.00 %,0.09 GB/s,302.89 W
2025-05-07 16:39:13.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,145.64 W,90.02 %,3.1 %,9.16 W,31.40 %,67.00 °C,5.6 %,17.90 %,0.00 GB/s,0.00 GB/s,100.00 %,63.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,83.20 %,6.20 %,1395 MHz,54.00 %,0.09 GB/s,297.12 W
2025-05-07 16:39:13.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,146.13 W,90.02 %,3.4 %,8.99 W,33.70 %,67.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,63.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.10 GB/s,298.31 W
2025-05-07 16:39:13.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.00 W,90.02 %,3.4 %,9.04 W,34.70 %,67.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,63.00 °C,4,16,1512 MHz,1410 MHz,0.12 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.10 GB/s,299.27 W
2025-05-07 16:39:13.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.98 W,90.02 %,3.1 %,9.07 W,33.60 %,67.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,63.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,305.30 W
2025-05-07 16:39:13.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,131.05 W,90.02 %,2.8 %,9.18 W,34.40 %,67.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,63.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,297.05 W
2025-05-07 16:39:13.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.63 W,90.02 %,4.7 %,9.26 W,33.80 %,67.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,63.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,292.65 W
2025-05-07 16:39:14.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,151.88 W,90.02 %,4.4 %,9.10 W,64.10 %,67.00 °C,5.6 %,5.60 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1410 MHz,0.13 GB/s,63.00 %,25.70 %,1410 MHz,53.00 %,0.10 GB/s,302.98 W
2025-05-07 16:39:14.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,146.42 W,90.02 %,4.0 %,9.03 W,33.50 %,67.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,99.00 %,64.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.10 GB/s,304.23 W
2025-05-07 16:39:14.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,153.02 W,90.02 %,3.1 %,9.02 W,34.20 %,67.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,99.00 %,64.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.10 GB/s,300.34 W
2025-05-07 16:39:14.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,141.64 W,90.02 %,3.4 %,9.13 W,94.70 %,67.00 °C,5.6 %,11.10 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,38.90 %,1410 MHz,54.00 %,0.07 GB/s,292.56 W
2025-05-07 16:39:14.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.15 W,90.02 %,3.1 %,8.99 W,59.40 %,67.00 °C,5.6 %,5.70 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1410 MHz,0.12 GB/s,59.70 %,24.10 %,1410 MHz,54.00 %,0.10 GB/s,304.43 W
2025-05-07 16:39:14.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,148.12 W,90.02 %,3.1 %,8.92 W,33.40 %,69.00 °C,5.6 %,49.90 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1395 MHz,0.03 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.04 GB/s,301.90 W
2025-05-07 16:39:14.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,146.07 W,90.02 %,3.1 %,8.91 W,33.30 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,296.05 W
2025-05-07 16:39:14.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,152.64 W,90.02 %,4.4 %,9.06 W,33.90 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,295.58 W
2025-05-07 16:39:14.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,155.49 W,90.02 %,4.7 %,9.17 W,33.70 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,291.58 W
2025-05-07 16:39:14.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,155.83 W,90.02 %,3.6 %,9.04 W,30.60 %,69.00 °C,5.6 %,47.40 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1410 MHz,0.10 GB/s,94.50 %,0.00 %,1410 MHz,53.00 %,0.11 GB/s,298.87 W
2025-05-07 16:39:15.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,154.78 W,90.02 %,4.3 %,8.94 W,23.20 %,69.00 °C,5.6 %,32.80 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,96.10 %,0.00 %,1410 MHz,53.00 %,0.10 GB/s,302.41 W
2025-05-07 16:39:15.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,155.83 W,90.02 %,5.3 %,9.37 W,33.30 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.09 GB/s,306.85 W
2025-05-07 16:39:15.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,156.07 W,90.02 %,5.6 %,9.02 W,33.50 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,295.66 W
2025-05-07 16:39:15.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,147.81 W,90.02 %,3.7 %,9.14 W,33.40 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.09 GB/s,304.83 W
2025-05-07 16:39:15.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,146.61 W,90.02 %,2.2 %,8.98 W,65.80 %,69.00 °C,5.6 %,6.00 %,0.00 GB/s,0.00 GB/s,99.00 %,64.00 °C,4,16,1512 MHz,1395 MHz,0.12 GB/s,66.40 %,26.20 %,1395 MHz,53.00 %,0.10 GB/s,295.36 W
2025-05-07 16:39:15.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,143.78 W,90.02 %,7.4 %,9.68 W,33.50 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.10 GB/s,296.73 W
2025-05-07 16:39:15.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.87 W,90.02 %,4.0 %,9.19 W,33.90 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,297.13 W
2025-05-07 16:39:15.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.12 W,90.02 %,3.4 %,9.02 W,33.80 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,295.95 W
2025-05-07 16:39:15.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.67 W,90.02 %,3.4 %,9.09 W,34.10 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.10 GB/s,297.79 W
2025-05-07 16:39:16.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,152.23 W,90.02 %,8.6 %,9.27 W,34.40 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.10 GB/s,297.12 W
2025-05-07 16:39:16.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,148.10 W,90.02 %,3.1 %,9.06 W,33.50 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.10 GB/s,303.57 W
2025-05-07 16:39:16.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,141.88 W,90.02 %,3.4 %,8.95 W,33.40 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,302.67 W
2025-05-07 16:39:16.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,145.49 W,90.02 %,3.4 %,9.14 W,33.40 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.09 GB/s,295.25 W
2025-05-07 16:39:16.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,134.39 W,90.02 %,3.1 %,9.05 W,33.60 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.09 GB/s,300.43 W
2025-05-07 16:39:16.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.74 W,90.02 %,4.6 %,8.99 W,34.30 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,294.89 W
2025-05-07 16:39:16.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,146.65 W,90.02 %,5.2 %,9.08 W,33.90 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,296.74 W
2025-05-07 16:39:16.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,143.39 W,90.02 %,4.0 %,9.20 W,33.20 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,99.00 %,64.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.09 GB/s,288.74 W
2025-05-07 16:39:16.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.27 W,90.02 %,3.3 %,9.01 W,27.00 %,69.00 °C,5.6 %,38.90 %,0.00 GB/s,0.00 GB/s,99.00 %,64.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,99.90 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,293.06 W
2025-05-07 16:39:16.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,141.32 W,90.02 %,3.4 %,8.99 W,34.80 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.09 GB/s,302.39 W
2025-05-07 16:39:17.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.94 W,90.02 %,3.4 %,8.87 W,35.30 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.10 GB/s,305.23 W
2025-05-07 16:39:17.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.04 W,90.02 %,3.4 %,9.06 W,28.60 %,69.00 °C,5.6 %,45.50 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1410 MHz,0.13 GB/s,90.50 %,0.00 %,1410 MHz,53.00 %,0.11 GB/s,300.36 W
2025-05-07 16:39:17.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,152.13 W,90.02 %,3.1 %,9.15 W,32.60 %,69.00 °C,5.6 %,50.30 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1395 MHz,0.07 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,300.36 W
2025-05-07 16:39:17.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,139.80 W,90.02 %,3.7 %,9.05 W,34.00 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,0.00 %,1410 MHz,54.00 %,0.10 GB/s,284.77 W
2025-05-07 16:39:17.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,139.28 W,90.02 %,3.4 %,9.13 W,34.90 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,0.00 %,1410 MHz,54.00 %,0.09 GB/s,301.76 W
2025-05-07 16:39:17.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,142.80 W,90.02 %,2.5 %,9.08 W,15.10 %,69.00 °C,5.6 %,21.60 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,77.30 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,295.69 W
2025-05-07 16:39:17.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,131.32 W,90.02 %,3.4 %,9.06 W,33.60 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,64.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,299.27 W
2025-05-07 16:39:17.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.20 W,90.02 %,2.8 %,9.06 W,32.20 %,69.00 °C,5.6 %,7.20 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1395 MHz,0.29 GB/s,35.70 %,12.10 %,1395 MHz,54.00 %,0.14 GB/s,294.39 W
2025-05-07 16:39:17.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.76 W,90.02 %,6.2 %,9.11 W,61.80 %,69.00 °C,5.6 %,5.10 %,0.00 GB/s,0.00 GB/s,99.00 %,65.00 °C,4,16,1512 MHz,1410 MHz,0.13 GB/s,59.20 %,25.40 %,1410 MHz,53.00 %,0.10 GB/s,302.22 W
2025-05-07 16:39:18.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.02 W,90.02 %,4.0 %,9.10 W,33.40 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,99.00 %,65.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,300.25 W
2025-05-07 16:39:18.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.54 W,90.02 %,3.4 %,9.16 W,33.60 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.09 GB/s,308.11 W
2025-05-07 16:39:18.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,151.62 W,90.02 %,3.1 %,9.02 W,33.80 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.09 GB/s,300.92 W
2025-05-07 16:39:18.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,145.60 W,90.02 %,3.7 %,9.11 W,34.90 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.10 GB/s,304.04 W
2025-05-07 16:39:18.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,146.91 W,90.02 %,3.1 %,9.08 W,33.60 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,98.00 %,65.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.09 GB/s,297.99 W
2025-05-07 16:39:18.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,125.02 W,90.02 %,3.4 %,9.24 W,33.40 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,98.00 %,65.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,299.17 W
2025-05-07 16:39:18.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,139.20 W,90.02 %,3.3 %,8.92 W,33.20 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,299.17 W
2025-05-07 16:39:18.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,128.70 W,90.02 %,4.7 %,9.23 W,34.00 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.10 GB/s,293.71 W
2025-05-07 16:39:18.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,155.79 W,90.02 %,3.7 %,8.91 W,33.90 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.09 GB/s,299.27 W
2025-05-07 16:39:18.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,152.56 W,90.02 %,3.4 %,8.99 W,34.60 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.09 GB/s,306.97 W
2025-05-07 16:39:19.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,148.68 W,90.02 %,5.3 %,9.13 W,33.20 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,99.00 %,65.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,303.52 W
2025-05-07 16:39:19.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,151.65 W,90.02 %,5.0 %,8.94 W,33.30 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,99.00 %,65.00 °C,4,16,1512 MHz,1410 MHz,0.05 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.09 GB/s,303.52 W
2025-05-07 16:39:19.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,150.93 W,90.02 %,4.4 %,9.11 W,34.20 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,292.46 W
2025-05-07 16:39:19.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.13 W,90.02 %,3.1 %,9.11 W,34.20 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1395 MHz,0.04 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.06 GB/s,299.47 W
2025-05-07 16:39:19.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.34 W,90.02 %,3.4 %,8.95 W,33.70 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.10 GB/s,294.98 W
2025-05-07 16:39:19.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,132.41 W,90.02 %,3.7 %,9.00 W,33.40 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1410 MHz,0.06 GB/s,100.00 %,0.00 %,1410 MHz,53.00 %,0.09 GB/s,295.36 W
2025-05-07 16:39:19.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,152.97 W,90.02 %,3.4 %,9.01 W,96.20 %,69.00 °C,5.6 %,11.10 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1395 MHz,0.06 GB/s,100.00 %,39.60 %,1395 MHz,53.00 %,0.07 GB/s,306.36 W
2025-05-07 16:39:19.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,138.26 W,90.02 %,3.7 %,8.97 W,33.20 %,69.00 °C,5.6 %,50.00 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,291.96 W
2025-05-07 16:39:19.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,149.38 W,90.02 %,3.4 %,9.13 W,29.80 %,69.00 °C,5.6 %,43.70 %,0.00 GB/s,0.00 GB/s,100.00 %,65.00 °C,4,16,1512 MHz,1395 MHz,0.05 GB/s,100.00 %,0.00 %,1395 MHz,53.00 %,0.09 GB/s,295.36 W
