timestamp,task_name,name,index,nvlink_tx_bytes,clocks.current.sm [MHz],pcie.link.gen.current,utilization.gpu [%],utilization.memory [%],power.draw [W],dram_power,nvlink_rx_bytes,sm_occupancy,pcie.link.width.current,temperature.memory,pcie_tx_bytes,clocks.current.graphics [MHz],sm_active,tensor_active,usage.memory [%],clocks.current.memory [MHz],dram_active,pcie_rx_bytes,dram_usage,cpu_power,cpu_usage,temperature.gpu
2025-05-07 16:36:32.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,289.92 W,9.14 W,0.00 GB/s,6.30 %,16,67.00 °C,0.10 GB/s,1395 MHz,62.30 %,26.10 %,90.02 %,1512 MHz,63.90 %,0.12 GB/s,5.6 %,150.79 W,5.5 %,63.00 °C
2025-05-07 16:36:32.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,299.55 W,9.20 W,0.00 GB/s,50.00 %,16,67.00 °C,0.10 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.50 %,0.05 GB/s,5.6 %,146.15 W,3.7 %,63.00 °C
2025-05-07 16:36:32.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,294.98 W,8.96 W,0.00 GB/s,50.00 %,16,67.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.80 %,0.06 GB/s,5.6 %,147.75 W,3.7 %,63.00 °C
2025-05-07 16:36:32.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,300.45 W,9.05 W,0.00 GB/s,50.00 %,16,67.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.30 %,0.06 GB/s,5.6 %,147.49 W,2.8 %,63.00 °C
2025-05-07 16:36:32.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,303.15 W,9.16 W,0.00 GB/s,50.00 %,16,67.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.70 %,0.06 GB/s,5.6 %,145.40 W,3.4 %,63.00 °C
2025-05-07 16:36:32.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,53.00 %,293.64 W,9.17 W,0.00 GB/s,50.00 %,16,67.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.80 %,0.05 GB/s,5.6 %,149.55 W,4.0 %,63.00 °C
2025-05-07 16:36:32.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,53.00 %,299.30 W,9.06 W,0.00 GB/s,50.00 %,16,67.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,34.10 %,0.05 GB/s,5.6 %,148.61 W,3.7 %,63.00 °C
2025-05-07 16:36:32.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,291.68 W,9.03 W,0.00 GB/s,50.00 %,16,67.00 °C,0.10 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,34.00 %,0.05 GB/s,5.6 %,147.70 W,3.1 %,63.00 °C
2025-05-07 16:36:32.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,302.65 W,9.06 W,0.00 GB/s,50.00 %,16,67.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,34.20 %,0.05 GB/s,5.6 %,150.04 W,3.0 %,63.00 °C
2025-05-07 16:36:32.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,53.00 %,293.64 W,9.04 W,0.00 GB/s,50.00 %,16,67.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.80 %,0.05 GB/s,5.6 %,149.00 W,4.0 %,63.00 °C
2025-05-07 16:36:33.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,53.00 %,303.56 W,9.04 W,0.00 GB/s,50.00 %,16,67.00 °C,0.10 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,34.20 %,0.05 GB/s,5.6 %,148.79 W,3.1 %,63.00 °C
2025-05-07 16:36:33.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,53.00 %,295.77 W,9.06 W,0.00 GB/s,50.00 %,16,67.00 °C,0.10 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.60 %,0.05 GB/s,5.6 %,135.31 W,3.7 %,63.00 °C
2025-05-07 16:36:33.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,298.79 W,9.15 W,0.00 GB/s,50.00 %,16,67.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.20 %,0.05 GB/s,5.6 %,148.48 W,5.9 %,63.00 °C
2025-05-07 16:36:33.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,293.12 W,9.04 W,0.00 GB/s,50.00 %,16,67.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.80 %,0.06 GB/s,5.6 %,149.03 W,3.1 %,63.00 °C
2025-05-07 16:36:33.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,291.67 W,8.96 W,0.00 GB/s,50.00 %,16,67.00 °C,0.10 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.50 %,0.05 GB/s,5.6 %,149.82 W,3.4 %,63.00 °C
2025-05-07 16:36:33.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,291.67 W,8.90 W,0.00 GB/s,50.00 %,16,67.00 °C,0.10 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,34.20 %,0.06 GB/s,5.6 %,148.52 W,3.1 %,64.00 °C
2025-05-07 16:36:33.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,299.26 W,9.01 W,0.00 GB/s,4.30 %,16,67.00 °C,0.10 GB/s,1395 MHz,54.50 %,24.70 %,90.02 %,1512 MHz,61.70 %,0.13 GB/s,5.6 %,147.85 W,3.1 %,64.00 °C
2025-05-07 16:36:33.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,300.54 W,8.93 W,0.00 GB/s,47.40 %,16,69.00 °C,0.10 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,31.80 %,0.05 GB/s,5.6 %,147.89 W,3.4 %,64.00 °C
2025-05-07 16:36:33.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,99.00 %,53.00 %,302.19 W,8.94 W,0.00 GB/s,50.00 %,16,69.00 °C,0.05 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.40 %,0.03 GB/s,5.6 %,148.74 W,3.1 %,64.00 °C
2025-05-07 16:36:33.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,99.00 %,53.00 %,295.08 W,8.94 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.40 %,0.05 GB/s,5.6 %,148.94 W,3.1 %,64.00 °C
2025-05-07 16:36:34.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,300.72 W,9.19 W,0.00 GB/s,50.00 %,16,69.00 °C,0.10 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.60 %,0.05 GB/s,5.6 %,146.24 W,3.1 %,64.00 °C
2025-05-07 16:36:34.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,302.50 W,8.94 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,34.30 %,0.06 GB/s,5.6 %,138.67 W,2.8 %,64.00 °C
2025-05-07 16:36:34.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,54.00 %,301.48 W,8.98 W,0.00 GB/s,18.30 %,16,69.00 °C,0.12 GB/s,1410 MHz,55.50 %,11.40 %,90.02 %,1512 MHz,36.90 %,0.21 GB/s,5.6 %,148.65 W,3.1 %,64.00 °C
2025-05-07 16:36:34.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,54.00 %,292.25 W,9.35 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.80 %,0.05 GB/s,5.6 %,150.80 W,5.9 %,64.00 °C
2025-05-07 16:36:34.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,302.10 W,9.18 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.90 %,0.05 GB/s,5.6 %,150.38 W,2.2 %,64.00 °C
2025-05-07 16:36:34.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,302.10 W,9.12 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.20 %,0.05 GB/s,5.6 %,148.64 W,4.0 %,64.00 °C
2025-05-07 16:36:34.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,298.30 W,8.95 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.60 %,0.06 GB/s,5.6 %,150.74 W,3.7 %,64.00 °C
2025-05-07 16:36:34.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,294.09 W,9.17 W,0.00 GB/s,23.20 %,16,69.00 °C,0.10 GB/s,1395 MHz,76.90 %,0.00 %,90.02 %,1512 MHz,16.80 %,0.06 GB/s,5.6 %,153.00 W,4.7 %,64.00 °C
2025-05-07 16:36:34.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,53.00 %,299.29 W,9.18 W,0.00 GB/s,50.00 %,16,69.00 °C,0.10 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,34.00 %,0.05 GB/s,5.6 %,155.21 W,6.8 %,64.00 °C
2025-05-07 16:36:35.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,53.00 %,304.99 W,9.13 W,0.00 GB/s,0.00 %,16,69.00 °C,0.13 GB/s,1410 MHz,0.10 %,0.00 %,90.02 %,1512 MHz,0.00 %,0.13 GB/s,5.6 %,147.50 W,4.6 %,64.00 °C
2025-05-07 16:36:35.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,299.27 W,9.20 W,0.00 GB/s,27.50 %,16,69.00 °C,0.09 GB/s,1410 MHz,88.20 %,0.00 %,90.02 %,1512 MHz,19.70 %,0.05 GB/s,5.6 %,149.67 W,4.7 %,64.00 °C
2025-05-07 16:36:35.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,297.13 W,9.01 W,0.00 GB/s,4.00 %,16,69.00 °C,0.10 GB/s,1410 MHz,52.30 %,24.40 %,90.02 %,1512 MHz,59.90 %,0.14 GB/s,5.6 %,149.52 W,3.4 %,64.00 °C
2025-05-07 16:36:35.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,54.00 %,305.58 W,9.12 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.30 %,0.05 GB/s,5.6 %,151.73 W,3.1 %,64.00 °C
2025-05-07 16:36:35.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,54.00 %,296.36 W,9.09 W,0.00 GB/s,32.00 %,16,69.00 °C,0.10 GB/s,1395 MHz,77.30 %,0.00 %,90.02 %,1512 MHz,22.60 %,0.06 GB/s,5.6 %,150.74 W,2.8 %,64.00 °C
2025-05-07 16:36:35.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,295.35 W,8.98 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.70 %,0.05 GB/s,5.6 %,147.89 W,3.1 %,64.00 °C
2025-05-07 16:36:35.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,305.97 W,9.09 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.80 %,0.06 GB/s,5.6 %,154.43 W,3.1 %,64.00 °C
2025-05-07 16:36:35.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,54.00 %,307.36 W,9.14 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.20 %,0.06 GB/s,5.6 %,141.28 W,2.8 %,64.00 °C
2025-05-07 16:36:35.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,54.00 %,290.12 W,9.06 W,0.00 GB/s,30.20 %,16,69.00 °C,0.10 GB/s,1395 MHz,92.80 %,0.00 %,90.02 %,1512 MHz,21.50 %,0.05 GB/s,5.6 %,150.11 W,4.0 %,64.00 °C
2025-05-07 16:36:35.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,53.00 %,307.08 W,9.03 W,0.00 GB/s,50.00 %,16,69.00 °C,0.10 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.70 %,0.05 GB/s,5.6 %,139.22 W,2.8 %,64.00 °C
2025-05-07 16:36:36.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,53.00 %,299.76 W,9.15 W,0.00 GB/s,50.00 %,16,69.00 °C,0.10 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.60 %,0.05 GB/s,5.6 %,147.69 W,7.2 %,64.00 °C
2025-05-07 16:36:36.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,53.00 %,301.92 W,9.05 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,34.00 %,0.05 GB/s,5.6 %,150.10 W,3.4 %,64.00 °C
2025-05-07 16:36:36.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,53.00 %,305.31 W,9.02 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.50 %,0.05 GB/s,5.6 %,149.78 W,4.0 %,64.00 °C
2025-05-07 16:36:36.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,54.00 %,291.28 W,8.97 W,0.00 GB/s,50.00 %,16,69.00 °C,0.10 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.50 %,0.05 GB/s,5.6 %,147.80 W,3.7 %,64.00 °C
2025-05-07 16:36:36.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,54.00 %,299.09 W,9.10 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.80 %,0.05 GB/s,5.6 %,128.86 W,3.4 %,64.00 °C
2025-05-07 16:36:36.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,303.95 W,8.98 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.50 %,0.05 GB/s,5.6 %,137.99 W,3.4 %,64.00 °C
2025-05-07 16:36:36.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,306.20 W,9.16 W,0.00 GB/s,11.10 %,16,69.00 °C,0.07 GB/s,1410 MHz,100.00 %,39.40 %,90.02 %,1512 MHz,96.30 %,0.06 GB/s,5.6 %,144.15 W,3.6 %,65.00 °C
2025-05-07 16:36:36.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,305.55 W,9.13 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.70 %,0.06 GB/s,5.6 %,139.95 W,3.1 %,65.00 °C
2025-05-07 16:36:36.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,54.00 %,298.78 W,9.23 W,0.00 GB/s,4.30 %,16,69.00 °C,0.10 GB/s,1395 MHz,54.60 %,24.40 %,90.02 %,1512 MHz,61.10 %,0.13 GB/s,5.6 %,151.21 W,7.4 %,64.00 °C
2025-05-07 16:36:36.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,54.00 %,303.48 W,8.94 W,0.00 GB/s,50.00 %,16,69.00 °C,0.04 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.70 %,0.03 GB/s,5.6 %,145.75 W,3.7 %,64.00 °C
2025-05-07 16:36:37.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,305.01 W,9.17 W,0.00 GB/s,50.00 %,16,69.00 °C,0.10 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.90 %,0.05 GB/s,5.6 %,148.19 W,4.7 %,65.00 °C
2025-05-07 16:36:37.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,305.01 W,9.14 W,0.00 GB/s,5.40 %,16,69.00 °C,0.10 GB/s,1395 MHz,57.80 %,22.90 %,90.02 %,1512 MHz,56.10 %,0.12 GB/s,5.6 %,145.45 W,4.2 %,65.00 °C
2025-05-07 16:36:37.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,99.00 %,53.00 %,299.96 W,9.03 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.60 %,0.05 GB/s,5.6 %,151.78 W,3.1 %,65.00 °C
2025-05-07 16:36:37.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,53.00 %,295.79 W,8.97 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.60 %,0.05 GB/s,5.6 %,149.03 W,3.1 %,65.00 °C
2025-05-07 16:36:37.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,297.81 W,9.10 W,0.00 GB/s,11.10 %,16,69.00 °C,0.07 GB/s,1395 MHz,100.00 %,39.20 %,90.02 %,1512 MHz,96.20 %,0.05 GB/s,5.6 %,129.28 W,3.1 %,65.00 °C
2025-05-07 16:36:37.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,302.02 W,8.93 W,0.00 GB/s,44.50 %,16,69.00 °C,0.10 GB/s,1410 MHz,89.10 %,0.00 %,90.02 %,1512 MHz,31.00 %,0.06 GB/s,5.6 %,150.06 W,3.4 %,65.00 °C
2025-05-07 16:36:37.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,290.68 W,9.13 W,0.00 GB/s,50.00 %,16,69.00 °C,0.10 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.40 %,0.06 GB/s,5.6 %,140.19 W,3.4 %,65.00 °C
2025-05-07 16:36:37.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,307.44 W,8.95 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.60 %,0.05 GB/s,5.6 %,148.67 W,3.1 %,65.00 °C
2025-05-07 16:36:37.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1380 MHz,4,100.00 %,53.00 %,304.63 W,9.04 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1380 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.40 %,0.06 GB/s,5.6 %,143.72 W,3.1 %,65.00 °C
2025-05-07 16:36:37.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,291.00 W,9.11 W,0.00 GB/s,50.00 %,16,69.00 °C,0.10 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,34.50 %,0.06 GB/s,5.6 %,152.20 W,3.4 %,65.00 °C
2025-05-07 16:36:38.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,53.00 %,294.73 W,9.09 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.80 %,0.05 GB/s,5.6 %,152.12 W,2.8 %,65.00 °C
2025-05-07 16:36:38.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,99.00 %,53.00 %,308.34 W,9.17 W,0.00 GB/s,10.20 %,16,69.00 °C,0.07 GB/s,1410 MHz,92.70 %,37.60 %,90.02 %,1512 MHz,90.70 %,0.05 GB/s,5.6 %,146.24 W,4.3 %,65.00 °C
2025-05-07 16:36:38.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,54.00 %,303.08 W,9.38 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.40 %,0.05 GB/s,5.6 %,153.45 W,6.9 %,65.00 °C
2025-05-07 16:36:38.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,54.00 %,298.40 W,9.23 W,0.00 GB/s,50.00 %,16,69.00 °C,0.10 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.70 %,0.06 GB/s,5.6 %,154.53 W,3.7 %,65.00 °C
2025-05-07 16:36:38.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,99.00 %,53.00 %,294.70 W,9.17 W,0.00 GB/s,49.30 %,16,69.00 °C,0.10 GB/s,1395 MHz,98.00 %,0.00 %,90.02 %,1512 MHz,31.70 %,0.10 GB/s,5.6 %,149.69 W,5.0 %,65.00 °C
2025-05-07 16:36:38.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,99.00 %,53.00 %,295.38 W,9.05 W,0.00 GB/s,50.00 %,16,69.00 °C,0.04 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.60 %,0.03 GB/s,5.6 %,149.54 W,3.3 %,65.00 °C
2025-05-07 16:36:38.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,299.38 W,9.05 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1395 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,34.10 %,0.06 GB/s,5.6 %,150.10 W,3.4 %,65.00 °C
2025-05-07 16:36:38.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,297.14 W,8.98 W,0.00 GB/s,41.80 %,16,69.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,28.50 %,0.05 GB/s,5.6 %,147.95 W,2.8 %,65.00 °C
2025-05-07 16:36:38.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1395 MHz,4,100.00 %,53.00 %,297.43 W,9.13 W,0.00 GB/s,37.80 %,16,69.00 °C,0.09 GB/s,1395 MHz,80.80 %,0.00 %,90.02 %,1512 MHz,26.40 %,0.06 GB/s,5.6 %,147.15 W,3.4 %,65.00 °C
2025-05-07 16:36:38.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,305.89 W,9.00 W,0.00 GB/s,50.00 %,16,69.00 °C,0.10 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,34.80 %,0.05 GB/s,5.6 %,149.47 W,3.7 %,65.00 °C
2025-05-07 16:36:39.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.00 GB/s,1410 MHz,4,100.00 %,53.00 %,302.41 W,9.07 W,0.00 GB/s,50.00 %,16,69.00 °C,0.09 GB/s,1410 MHz,100.00 %,0.00 %,90.02 %,1512 MHz,33.70 %,0.05 GB/s,5.6 %,149.84 W,2.8 %,65.00 °C
