timestamp,task_name,name,index,sm_occupancy,clocks.current.sm [MHz],usage.memory [%],dram_power,nvlink_tx_bytes,temperature.memory,utilization.memory [%],nvlink_rx_bytes,clocks.current.memory [MHz],sm_active,dram_usage,power.draw [W],pcie_tx_bytes,cpu_power,clocks.current.graphics [MHz],pcie_rx_bytes,cpu_usage,dram_active,pcie.link.gen.current,pcie.link.width.current,temperature.gpu,utilization.gpu [%],tensor_active
2025-05-07 14:36:56.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,8.99 W,0.00 GB/s,65.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,293.25 W,0.10 GB/s,151.04 W,1410 MHz,0.05 GB/s,4.0 %,33.70 %,4,16,61.00 °C,99.00 %,0.00 %
2025-05-07 14:36:56.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,8.91 W,0.00 GB/s,65.00 °C,54.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,296.55 W,0.09 GB/s,146.43 W,1410 MHz,0.05 GB/s,3.1 %,33.50 %,4,16,61.00 °C,100.00 %,0.00 %
2025-05-07 14:36:56.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.02 W,0.00 GB/s,65.00 °C,54.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,298.39 W,0.10 GB/s,125.52 W,1410 MHz,0.05 GB/s,2.8 %,33.60 %,4,16,61.00 °C,100.00 %,0.00 %
2025-05-07 14:36:56.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,11.10 %,1410 MHz,90.02 %,9.10 W,0.00 GB/s,65.00 °C,53.00 %,0.00 GB/s,1512 MHz,99.80 %,5.6 %,299.97 W,0.07 GB/s,144.30 W,1410 MHz,0.05 GB/s,3.1 %,94.40 %,4,16,61.00 °C,100.00 %,37.30 %
2025-05-07 14:36:56.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.03 W,0.00 GB/s,65.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,294.69 W,0.10 GB/s,141.29 W,1410 MHz,0.05 GB/s,3.4 %,33.60 %,4,16,61.00 °C,100.00 %,0.00 %
2025-05-07 14:36:56.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.06 W,0.00 GB/s,65.00 °C,54.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,273.68 W,0.09 GB/s,132.80 W,1410 MHz,0.05 GB/s,3.4 %,33.50 %,4,16,61.00 °C,100.00 %,0.00 %
2025-05-07 14:36:56.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.22 W,0.00 GB/s,65.00 °C,54.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,295.37 W,0.09 GB/s,145.69 W,1410 MHz,0.05 GB/s,3.1 %,33.80 %,4,16,61.00 °C,100.00 %,0.00 %
2025-05-07 14:36:56.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.08 W,0.00 GB/s,65.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,298.19 W,0.09 GB/s,125.90 W,1410 MHz,0.05 GB/s,3.1 %,33.60 %,4,16,61.00 °C,98.00 %,0.00 %
2025-05-07 14:36:56.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,10.10 %,1410 MHz,90.02 %,8.92 W,0.00 GB/s,65.00 °C,53.00 %,0.00 GB/s,1512 MHz,90.80 %,5.6 %,299.47 W,0.07 GB/s,151.96 W,1410 MHz,0.05 GB/s,2.8 %,84.70 %,4,16,61.00 °C,98.00 %,33.30 %
2025-05-07 14:36:57.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,11.10 %,1410 MHz,90.02 %,9.05 W,0.00 GB/s,65.00 °C,53.00 %,0.00 GB/s,1512 MHz,99.40 %,5.6 %,294.32 W,0.07 GB/s,151.84 W,1410 MHz,0.05 GB/s,4.0 %,95.60 %,4,16,61.00 °C,100.00 %,39.20 %
2025-05-07 14:36:57.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,6.00 %,1410 MHz,90.02 %,9.08 W,0.00 GB/s,65.00 °C,53.00 %,0.00 GB/s,1512 MHz,58.30 %,5.6 %,296.44 W,0.10 GB/s,150.54 W,1410 MHz,0.11 GB/s,4.7 %,62.70 %,4,16,61.00 °C,100.00 %,25.90 %
2025-05-07 14:36:57.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.12 W,0.00 GB/s,65.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,300.74 W,0.09 GB/s,152.14 W,1410 MHz,0.06 GB/s,2.8 %,33.80 %,4,16,61.00 °C,99.00 %,0.00 %
2025-05-07 14:36:57.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.16 W,0.00 GB/s,65.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,295.06 W,0.09 GB/s,140.89 W,1410 MHz,0.06 GB/s,3.1 %,34.20 %,4,16,61.00 °C,99.00 %,0.00 %
2025-05-07 14:36:57.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.08 W,0.00 GB/s,65.00 °C,54.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,295.30 W,0.10 GB/s,149.80 W,1410 MHz,0.06 GB/s,3.4 %,34.20 %,4,16,61.00 °C,99.00 %,0.00 %
2025-05-07 14:36:57.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.09 W,0.00 GB/s,65.00 °C,54.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,300.62 W,0.09 GB/s,126.01 W,1410 MHz,0.05 GB/s,3.1 %,33.90 %,4,16,61.00 °C,100.00 %,0.00 %
2025-05-07 14:36:57.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,26.70 %,1410 MHz,90.02 %,9.04 W,0.00 GB/s,65.00 °C,54.00 %,0.00 GB/s,1512 MHz,84.30 %,5.6 %,298.11 W,0.09 GB/s,148.23 W,1410 MHz,0.05 GB/s,3.1 %,19.10 %,4,16,61.00 °C,100.00 %,0.00 %
2025-05-07 14:36:57.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,12.70 %,1410 MHz,90.02 %,9.81 W,0.00 GB/s,65.00 °C,53.00 %,0.00 GB/s,1512 MHz,83.60 %,5.6 %,295.78 W,0.08 GB/s,153.84 W,1410 MHz,0.05 GB/s,7.5 %,46.00 %,4,16,61.00 °C,100.00 %,14.20 %
2025-05-07 14:36:57.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,9.40 %,1410 MHz,90.02 %,9.16 W,0.00 GB/s,65.00 °C,54.00 %,0.00 GB/s,1512 MHz,86.40 %,5.6 %,294.39 W,0.07 GB/s,151.40 W,1410 MHz,0.05 GB/s,3.4 %,74.90 %,4,16,61.00 °C,100.00 %,28.70 %
2025-05-07 14:36:57.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,8.98 W,0.00 GB/s,65.00 °C,54.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,297.99 W,0.10 GB/s,145.89 W,1410 MHz,0.05 GB/s,3.4 %,34.00 %,4,16,61.00 °C,100.00 %,0.00 %
2025-05-07 14:36:58.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,47.30 %,1410 MHz,90.02 %,9.11 W,0.00 GB/s,65.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,301.90 W,0.09 GB/s,141.47 W,1410 MHz,0.05 GB/s,3.6 %,31.90 %,4,16,61.00 °C,100.00 %,0.00 %
2025-05-07 14:36:58.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,8.80 %,1410 MHz,90.02 %,9.16 W,0.00 GB/s,65.00 °C,53.00 %,0.00 GB/s,1512 MHz,82.70 %,5.6 %,297.44 W,0.08 GB/s,147.37 W,1410 MHz,0.06 GB/s,3.4 %,83.80 %,4,16,61.00 °C,100.00 %,34.40 %
2025-05-07 14:36:58.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.14 W,0.00 GB/s,65.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,290.50 W,0.10 GB/s,151.83 W,1410 MHz,0.06 GB/s,3.1 %,33.70 %,4,16,61.00 °C,100.00 %,0.00 %
2025-05-07 14:36:58.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,6.40 %,1410 MHz,90.02 %,9.19 W,0.00 GB/s,65.00 °C,53.00 %,0.00 GB/s,1512 MHz,52.40 %,5.6 %,302.85 W,0.09 GB/s,151.51 W,1410 MHz,0.05 GB/s,6.8 %,49.90 %,4,16,61.00 °C,99.00 %,20.40 %
2025-05-07 14:36:58.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,25.20 %,1410 MHz,90.02 %,8.99 W,0.00 GB/s,65.00 °C,53.00 %,0.00 GB/s,1512 MHz,62.80 %,5.6 %,295.56 W,0.12 GB/s,150.68 W,1410 MHz,0.20 GB/s,3.7 %,32.90 %,4,16,62.00 °C,99.00 %,7.60 %
2025-05-07 14:36:58.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.08 W,0.00 GB/s,65.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,298.60 W,0.09 GB/s,146.09 W,1410 MHz,0.05 GB/s,3.3 %,33.80 %,4,16,62.00 °C,100.00 %,0.00 %
2025-05-07 14:36:58.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,46.20 %,1410 MHz,90.02 %,9.08 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,304.02 W,0.10 GB/s,147.25 W,1410 MHz,0.05 GB/s,3.7 %,31.30 %,4,16,62.00 °C,100.00 %,0.00 %
2025-05-07 14:36:58.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.00 W,0.00 GB/s,67.00 °C,54.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,296.05 W,0.09 GB/s,149.67 W,1410 MHz,0.05 GB/s,3.4 %,33.70 %,4,16,62.00 °C,100.00 %,0.00 %
2025-05-07 14:36:58.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.07 W,0.00 GB/s,67.00 °C,54.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,296.05 W,0.09 GB/s,142.33 W,1410 MHz,0.05 GB/s,3.4 %,33.50 %,4,16,62.00 °C,100.00 %,0.00 %
2025-05-07 14:36:58.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,7.00 %,1410 MHz,90.02 %,8.99 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,67.20 %,5.6 %,298.02 W,0.09 GB/s,151.61 W,1410 MHz,0.10 GB/s,3.4 %,70.50 %,4,16,62.00 °C,100.00 %,29.10 %
2025-05-07 14:36:59.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,8.98 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,299.85 W,0.09 GB/s,152.43 W,1410 MHz,0.05 GB/s,6.9 %,34.00 %,4,16,62.00 °C,100.00 %,0.00 %
2025-05-07 14:36:59.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,8.96 W,0.00 GB/s,67.00 °C,54.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,302.59 W,0.10 GB/s,150.67 W,1410 MHz,0.05 GB/s,3.4 %,33.80 %,4,16,62.00 °C,100.00 %,0.00 %
2025-05-07 14:36:59.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1395 MHz,90.02 %,9.05 W,0.00 GB/s,67.00 °C,54.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,298.98 W,0.10 GB/s,137.60 W,1395 MHz,0.05 GB/s,3.4 %,33.20 %,4,16,62.00 °C,100.00 %,0.00 %
2025-05-07 14:36:59.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1395 MHz,90.02 %,8.91 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,299.83 W,0.09 GB/s,153.32 W,1395 MHz,0.05 GB/s,3.1 %,33.60 %,4,16,62.00 °C,99.00 %,0.00 %
2025-05-07 14:36:59.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,11.10 %,1410 MHz,90.02 %,9.16 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,299.75 W,0.07 GB/s,144.20 W,1410 MHz,0.06 GB/s,3.4 %,95.40 %,4,16,62.00 °C,99.00 %,38.90 %
2025-05-07 14:36:59.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.12 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,287.51 W,0.09 GB/s,149.94 W,1410 MHz,0.06 GB/s,4.7 %,33.50 %,4,16,62.00 °C,100.00 %,0.00 %
2025-05-07 14:36:59.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.18 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,298.39 W,0.10 GB/s,149.12 W,1410 MHz,0.06 GB/s,4.3 %,33.40 %,4,16,62.00 °C,100.00 %,0.00 %
2025-05-07 14:36:59.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,35.50 %,1410 MHz,90.02 %,9.11 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,90.70 %,5.6 %,301.41 W,0.04 GB/s,140.30 W,1410 MHz,0.05 GB/s,3.1 %,45.10 %,4,16,62.00 °C,100.00 %,9.20 %
2025-05-07 14:36:59.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.08 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,300.65 W,0.10 GB/s,146.57 W,1410 MHz,0.06 GB/s,3.1 %,33.70 %,4,16,62.00 °C,100.00 %,0.00 %
2025-05-07 14:36:59.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,8.80 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,297.21 W,0.10 GB/s,135.98 W,1410 MHz,0.05 GB/s,3.7 %,33.80 %,4,16,62.00 °C,100.00 %,0.00 %
2025-05-07 14:37:00.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.08 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,295.36 W,0.10 GB/s,142.52 W,1410 MHz,0.05 GB/s,3.4 %,33.50 %,4,16,62.00 °C,100.00 %,0.00 %
2025-05-07 14:37:00.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,11.10 %,1410 MHz,90.02 %,9.13 W,0.00 GB/s,67.00 °C,54.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,300.46 W,0.07 GB/s,141.79 W,1410 MHz,0.05 GB/s,3.1 %,95.70 %,4,16,62.00 °C,100.00 %,39.40 %
2025-05-07 14:37:00.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,23.30 %,1395 MHz,90.02 %,9.02 W,0.00 GB/s,67.00 °C,54.00 %,0.00 GB/s,1512 MHz,85.20 %,5.6 %,302.17 W,0.04 GB/s,134.71 W,1395 MHz,0.07 GB/s,3.4 %,60.50 %,4,16,62.00 °C,100.00 %,19.30 %
2025-05-07 14:37:00.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,11.10 %,1410 MHz,90.02 %,9.13 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,292.85 W,0.07 GB/s,147.99 W,1410 MHz,0.05 GB/s,3.3 %,95.20 %,4,16,62.00 °C,100.00 %,38.60 %
2025-05-07 14:37:00.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.10 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,297.34 W,0.09 GB/s,134.73 W,1410 MHz,0.05 GB/s,3.4 %,33.50 %,4,16,62.00 °C,100.00 %,0.00 %
2025-05-07 14:37:00.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1395 MHz,90.02 %,8.95 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,300.83 W,0.09 GB/s,147.13 W,1395 MHz,0.05 GB/s,3.4 %,33.20 %,4,16,62.00 °C,100.00 %,0.00 %
2025-05-07 14:37:00.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,11.10 %,1410 MHz,90.02 %,9.23 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,293.34 W,0.07 GB/s,131.40 W,1410 MHz,0.06 GB/s,4.6 %,95.20 %,4,16,62.00 °C,99.00 %,38.90 %
2025-05-07 14:37:00.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.33 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,273.13 W,0.09 GB/s,148.61 W,1410 MHz,0.05 GB/s,6.8 %,34.10 %,4,16,62.00 °C,99.00 %,0.00 %
2025-05-07 14:37:00.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.37 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,296.55 W,0.09 GB/s,150.73 W,1410 MHz,0.05 GB/s,4.7 %,34.00 %,4,16,62.00 °C,99.00 %,0.00 %
2025-05-07 14:37:00.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.19 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,299.06 W,0.10 GB/s,141.74 W,1410 MHz,0.05 GB/s,3.4 %,33.40 %,4,16,62.00 °C,99.00 %,0.00 %
2025-05-07 14:37:01.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,15.90 %,1410 MHz,90.02 %,8.83 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,84.30 %,5.6 %,299.06 W,0.08 GB/s,148.53 W,1410 MHz,0.05 GB/s,3.1 %,38.90 %,4,16,62.00 °C,100.00 %,10.10 %
2025-05-07 14:37:01.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.08 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,302.76 W,0.09 GB/s,152.69 W,1410 MHz,0.05 GB/s,4.9 %,34.20 %,4,16,62.00 °C,100.00 %,0.00 %
2025-05-07 14:37:01.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.18 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,302.18 W,0.09 GB/s,148.03 W,1410 MHz,0.05 GB/s,3.1 %,34.00 %,4,16,62.00 °C,99.00 %,0.00 %
2025-05-07 14:37:01.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,11.10 %,1410 MHz,90.02 %,8.96 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,296.75 W,0.07 GB/s,141.38 W,1410 MHz,0.05 GB/s,2.8 %,94.70 %,4,16,62.00 °C,99.00 %,38.80 %
2025-05-07 14:37:01.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.07 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,298.59 W,0.09 GB/s,135.00 W,1410 MHz,0.06 GB/s,3.4 %,33.80 %,4,16,62.00 °C,100.00 %,0.00 %
2025-05-07 14:37:01.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,2.70 %,1410 MHz,90.02 %,9.10 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,41.80 %,5.6 %,301.12 W,0.11 GB/s,152.22 W,1410 MHz,0.15 GB/s,2.8 %,52.80 %,4,16,62.00 °C,100.00 %,21.60 %
2025-05-07 14:37:01.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1395 MHz,90.02 %,8.92 W,0.00 GB/s,67.00 °C,54.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,300.16 W,0.09 GB/s,137.93 W,1395 MHz,0.05 GB/s,3.4 %,33.60 %,4,16,62.00 °C,100.00 %,0.00 %
2025-05-07 14:37:01.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,46.40 %,1395 MHz,90.02 %,8.96 W,0.00 GB/s,67.00 °C,54.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,295.78 W,0.09 GB/s,148.48 W,1395 MHz,0.05 GB/s,3.1 %,31.30 %,4,16,62.00 °C,100.00 %,0.00 %
2025-05-07 14:37:01.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.06 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,300.54 W,0.09 GB/s,137.75 W,1410 MHz,0.05 GB/s,3.1 %,33.50 %,4,16,63.00 °C,99.00 %,0.00 %
2025-05-07 14:37:01.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,39.40 %,1410 MHz,90.02 %,9.09 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,297.89 W,0.09 GB/s,152.82 W,1410 MHz,0.05 GB/s,3.7 %,27.20 %,4,16,63.00 °C,99.00 %,0.00 %
2025-05-07 14:37:02.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,8.94 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,297.89 W,0.09 GB/s,148.48 W,1410 MHz,0.06 GB/s,4.0 %,34.70 %,4,16,63.00 °C,100.00 %,0.00 %
2025-05-07 14:37:02.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.01 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,301.12 W,0.09 GB/s,133.63 W,1410 MHz,0.05 GB/s,3.4 %,34.10 %,4,16,63.00 °C,100.00 %,0.00 %
2025-05-07 14:37:02.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.10 W,0.00 GB/s,67.00 °C,54.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,300.55 W,0.09 GB/s,151.22 W,1410 MHz,0.05 GB/s,3.4 %,33.70 %,4,16,63.00 °C,100.00 %,0.00 %
2025-05-07 14:37:02.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.06 W,0.00 GB/s,67.00 °C,54.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,303.65 W,0.09 GB/s,147.52 W,1410 MHz,0.06 GB/s,3.1 %,33.50 %,4,16,63.00 °C,100.00 %,0.00 %
2025-05-07 14:37:02.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1395 MHz,90.02 %,9.16 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,298.20 W,0.09 GB/s,138.63 W,1395 MHz,0.06 GB/s,3.4 %,33.10 %,4,16,63.00 °C,100.00 %,0.00 %
2025-05-07 14:37:02.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.80 %,1395 MHz,90.02 %,8.99 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,51.80 %,5.6 %,296.16 W,0.10 GB/s,145.44 W,1395 MHz,0.12 GB/s,3.1 %,54.20 %,4,16,63.00 °C,100.00 %,22.40 %
2025-05-07 14:37:02.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,8.96 W,0.00 GB/s,67.00 °C,54.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,301.70 W,0.09 GB/s,129.70 W,1410 MHz,0.05 GB/s,4.0 %,33.90 %,4,16,63.00 °C,100.00 %,0.00 %
2025-05-07 14:37:02.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.25 W,0.00 GB/s,67.00 °C,54.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,299.07 W,0.09 GB/s,148.38 W,1410 MHz,0.05 GB/s,3.1 %,33.80 %,4,16,63.00 °C,100.00 %,0.00 %
2025-05-07 14:37:02.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1395 MHz,90.02 %,9.00 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,294.90 W,0.09 GB/s,150.11 W,1395 MHz,0.05 GB/s,3.7 %,34.00 %,4,16,63.00 °C,100.00 %,0.00 %
2025-05-07 14:37:02.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,8.97 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,300.23 W,0.10 GB/s,149.97 W,1410 MHz,0.06 GB/s,3.4 %,33.50 %,4,16,63.00 °C,100.00 %,0.00 %
2025-05-07 14:37:03.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,1410 MHz,90.02 %,9.10 W,0.00 GB/s,67.00 °C,53.00 %,0.00 GB/s,1512 MHz,100.00 %,5.6 %,300.68 W,0.10 GB/s,152.02 W,1410 MHz,0.05 GB/s,3.4 %,34.00 %,4,16,63.00 °C,99.00 %,0.00 %
