timestamp,task_name,name,index,power.draw [W],nvlink_tx_bytes,pcie.link.width.current,usage.memory [%],pcie_tx_bytes,tensor_active,cpu_power,dram_power,clocks.current.sm [MHz],clocks.current.graphics [MHz],pcie.link.gen.current,sm_occupancy,sm_active,cpu_usage,temperature.memory,clocks.current.memory [MHz],pcie_rx_bytes,utilization.memory [%],dram_active,nvlink_rx_bytes,dram_usage,utilization.gpu [%],temperature.gpu
2025-05-07 15:50:52.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,292.13 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,149.16 W,8.87 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.6 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.30 %,0.00 GB/s,5.7 %,100.00 %,62.00 °C
2025-05-07 15:50:52.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,293.54 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,133.28 W,9.11 W,1395 MHz,1395 MHz,4,24.40 %,83.10 %,3.4 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,17.50 %,0.00 GB/s,5.7 %,100.00 %,62.00 °C
2025-05-07 15:50:52.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,293.54 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,146.82 W,9.06 W,1395 MHz,1395 MHz,4,33.10 %,96.10 %,3.1 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,23.20 %,0.00 GB/s,5.7 %,100.00 %,62.00 °C
2025-05-07 15:50:52.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,299.86 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,142.58 W,9.15 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,5.0 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.20 %,0.00 GB/s,5.7 %,100.00 %,62.00 °C
2025-05-07 15:50:52.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,299.54 W,0.00 GB/s,16,90.02 %,0.08 GB/s,21.20 %,150.66 W,9.14 W,1395 MHz,1395 MHz,4,10.50 %,85.40 %,4.3 %,67.00 °C,1512 MHz,0.06 GB/s,53.00 %,60.00 %,0.00 GB/s,5.7 %,100.00 %,62.00 °C
2025-05-07 15:50:52.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,296.44 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,149.68 W,9.04 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.4 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.50 %,0.00 GB/s,5.7 %,100.00 %,62.00 °C
2025-05-07 15:50:52.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,305.88 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,140.82 W,9.13 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,4.0 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.80 %,0.00 GB/s,5.7 %,100.00 %,62.00 °C
2025-05-07 15:50:52.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,309.80 W,0.00 GB/s,16,90.02 %,0.12 GB/s,20.10 %,151.07 W,9.11 W,1410 MHz,1410 MHz,4,3.00 %,40.50 %,5.9 %,67.00 °C,1512 MHz,0.18 GB/s,53.00 %,50.50 %,0.00 GB/s,5.7 %,100.00 %,62.00 °C
2025-05-07 15:50:53.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,302.30 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,146.54 W,9.02 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.1 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,34.10 %,0.00 GB/s,5.7 %,100.00 %,62.00 °C
2025-05-07 15:50:53.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,302.18 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,147.97 W,9.02 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.4 %,67.00 °C,1512 MHz,0.06 GB/s,53.00 %,33.60 %,0.00 GB/s,5.7 %,100.00 %,62.00 °C
2025-05-07 15:50:53.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,307.83 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,151.77 W,9.09 W,1410 MHz,1410 MHz,4,26.30 %,86.50 %,3.4 %,67.00 °C,1512 MHz,0.05 GB/s,54.00 %,18.80 %,0.00 GB/s,5.7 %,99.00 %,62.00 °C
2025-05-07 15:50:53.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,308.83 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,149.74 W,8.95 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.4 %,67.00 °C,1512 MHz,0.06 GB/s,54.00 %,33.50 %,0.00 GB/s,5.7 %,99.00 %,62.00 °C
2025-05-07 15:50:53.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,293.52 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,151.43 W,8.99 W,1395 MHz,1395 MHz,4,42.50 %,85.30 %,3.1 %,67.00 °C,1512 MHz,0.06 GB/s,53.00 %,29.50 %,0.00 GB/s,5.7 %,100.00 %,62.00 °C
2025-05-07 15:50:53.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,293.83 W,0.00 GB/s,16,90.02 %,0.14 GB/s,13.60 %,132.15 W,9.27 W,1395 MHz,1395 MHz,4,2.70 %,29.80 %,4.3 %,67.00 °C,1512 MHz,0.27 GB/s,53.00 %,33.10 %,0.00 GB/s,5.7 %,100.00 %,62.00 °C
2025-05-07 15:50:53.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,300.14 W,0.00 GB/s,16,90.02 %,0.10 GB/s,1.40 %,146.06 W,8.99 W,1395 MHz,1395 MHz,4,19.70 %,78.50 %,3.4 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,20.10 %,0.00 GB/s,5.7 %,100.00 %,62.00 °C
2025-05-07 15:50:53.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,299.18 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,145.51 W,8.88 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.4 %,67.00 °C,1512 MHz,0.06 GB/s,53.00 %,33.60 %,0.00 GB/s,5.7 %,100.00 %,62.00 °C
2025-05-07 15:50:53.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,307.17 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,148.55 W,8.80 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,2.2 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.80 %,0.00 GB/s,5.7 %,100.00 %,62.00 °C
2025-05-07 15:50:53.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,304.51 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,152.00 W,8.98 W,1410 MHz,1410 MHz,4,22.60 %,79.80 %,3.1 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,16.50 %,0.00 GB/s,5.7 %,100.00 %,62.00 °C
2025-05-07 15:50:54.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,302.58 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,130.64 W,8.97 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,1.9 %,67.00 °C,1512 MHz,0.06 GB/s,53.00 %,34.20 %,0.00 GB/s,5.7 %,100.00 %,62.00 °C
2025-05-07 15:50:54.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,302.28 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,145.54 W,9.17 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.4 %,67.00 °C,1512 MHz,0.06 GB/s,53.00 %,33.30 %,0.00 GB/s,5.7 %,100.00 %,62.00 °C
2025-05-07 15:50:54.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,291.77 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,144.74 W,8.86 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,2.5 %,67.00 °C,1512 MHz,0.05 GB/s,54.00 %,33.40 %,0.00 GB/s,5.7 %,100.00 %,62.00 °C
2025-05-07 15:50:54.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,291.77 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,148.11 W,9.06 W,1380 MHz,1380 MHz,4,26.30 %,86.70 %,3.7 %,67.00 °C,1512 MHz,0.05 GB/s,54.00 %,18.70 %,0.00 GB/s,5.7 %,100.00 %,62.00 °C
2025-05-07 15:50:54.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,291.48 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,146.34 W,9.01 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.7 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.40 %,0.00 GB/s,5.7 %,99.00 %,62.00 °C
2025-05-07 15:50:54.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,297.40 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,149.19 W,9.11 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,5.2 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,34.40 %,0.00 GB/s,5.7 %,99.00 %,62.00 °C
2025-05-07 15:50:54.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,286.01 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,154.84 W,10.65 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,13.0 %,67.00 °C,1512 MHz,0.06 GB/s,53.00 %,33.50 %,0.00 GB/s,5.7 %,100.00 %,62.00 °C
2025-05-07 15:50:54.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,298.18 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,154.31 W,9.88 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,12.1 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,34.40 %,0.00 GB/s,5.7 %,100.00 %,62.00 °C
2025-05-07 15:50:54.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,306.65 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,150.78 W,9.21 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,5.0 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.50 %,0.00 GB/s,5.7 %,99.00 %,63.00 °C
2025-05-07 15:50:55.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,302.47 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,149.08 W,9.22 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,4.6 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.50 %,0.00 GB/s,5.7 %,99.00 %,63.00 °C
2025-05-07 15:50:55.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,303.68 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,148.31 W,9.14 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,4.3 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.50 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:55.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,294.70 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,150.41 W,9.02 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.4 %,67.00 °C,1512 MHz,0.06 GB/s,53.00 %,33.20 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:55.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,296.93 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,145.79 W,9.29 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.7 %,67.00 °C,1512 MHz,0.06 GB/s,53.00 %,34.10 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:55.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,293.42 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,144.67 W,9.07 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,2.8 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.30 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:55.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,294.99 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,143.38 W,9.03 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.4 %,67.00 °C,1512 MHz,0.06 GB/s,53.00 %,33.60 %,0.00 GB/s,5.7 %,99.00 %,63.00 °C
2025-05-07 15:50:55.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,293.90 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,151.26 W,9.22 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,5.7 %,67.00 °C,1512 MHz,0.06 GB/s,53.00 %,33.80 %,0.00 GB/s,5.7 %,99.00 %,63.00 °C
2025-05-07 15:50:55.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,296.64 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,147.98 W,9.06 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,4.3 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,34.30 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:55.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,304.05 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,145.50 W,8.96 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.1 %,67.00 °C,1512 MHz,0.06 GB/s,53.00 %,33.70 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:56.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,306.38 W,0.00 GB/s,16,90.02 %,0.12 GB/s,11.50 %,148.91 W,8.82 W,1410 MHz,1410 MHz,4,18.70 %,56.30 %,3.4 %,67.00 °C,1512 MHz,0.21 GB/s,53.00 %,37.30 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:56.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,297.89 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,136.29 W,9.02 W,1395 MHz,1395 MHz,4,48.90 %,100.00 %,3.1 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,32.70 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:56.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,291.58 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,138.84 W,9.00 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,2.8 %,67.00 °C,1512 MHz,0.06 GB/s,53.00 %,33.50 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:56.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,298.31 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,141.04 W,9.00 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.7 %,67.00 °C,1512 MHz,0.06 GB/s,53.00 %,34.20 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:56.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,284.27 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,137.86 W,8.94 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.4 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,34.10 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:56.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,298.39 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,145.95 W,9.11 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.1 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,34.00 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:56.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,294.47 W,0.00 GB/s,16,90.02 %,0.10 GB/s,26.10 %,126.04 W,9.09 W,1395 MHz,1395 MHz,4,5.90 %,65.20 %,3.1 %,67.00 °C,1512 MHz,0.12 GB/s,53.00 %,64.60 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:56.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,294.21 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,138.93 W,9.12 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.3 %,67.00 °C,1512 MHz,0.06 GB/s,53.00 %,34.70 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:56.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,298.30 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,129.41 W,9.10 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.4 %,67.00 °C,1512 MHz,0.06 GB/s,53.00 %,34.10 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:56.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,312.22 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,125.83 W,9.27 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.1 %,67.00 °C,1512 MHz,0.06 GB/s,53.00 %,33.30 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:57.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,294.90 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,145.91 W,9.07 W,1395 MHz,1395 MHz,4,31.90 %,95.10 %,3.1 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,22.60 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:57.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,308.40 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,130.52 W,9.08 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.4 %,67.00 °C,1512 MHz,0.05 GB/s,54.00 %,33.60 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:57.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,302.48 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,149.22 W,8.97 W,1395 MHz,1395 MHz,4,22.40 %,78.50 %,3.7 %,67.00 °C,1512 MHz,0.05 GB/s,54.00 %,15.60 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:57.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,294.59 W,0.00 GB/s,16,90.02 %,0.10 GB/s,0.00 %,134.43 W,9.06 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.1 %,67.00 °C,1512 MHz,0.06 GB/s,53.00 %,34.00 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:57.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,297.52 W,0.00 GB/s,16,90.02 %,0.10 GB/s,24.20 %,120.04 W,9.00 W,1395 MHz,1395 MHz,4,5.70 %,57.50 %,3.7 %,67.00 °C,1512 MHz,0.12 GB/s,53.00 %,58.90 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:57.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,293.62 W,0.00 GB/s,16,90.02 %,0.11 GB/s,22.10 %,135.77 W,9.12 W,1395 MHz,1395 MHz,4,2.80 %,43.00 %,4.0 %,67.00 °C,1512 MHz,0.15 GB/s,53.00 %,53.60 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:57.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,296.72 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,130.73 W,9.13 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.4 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.20 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:57.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,297.04 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,147.24 W,9.12 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,4.0 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.40 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:58.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,293.53 W,0.00 GB/s,16,90.02 %,0.08 GB/s,19.10 %,126.60 W,9.04 W,1395 MHz,1395 MHz,4,11.10 %,84.70 %,3.1 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,55.30 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:58.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,303.55 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,134.60 W,9.03 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.1 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,33.60 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:58.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,300.16 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,149.07 W,9.06 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.1 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.20 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:58.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,298.65 W,0.00 GB/s,16,90.02 %,0.06 GB/s,39.10 %,127.66 W,8.93 W,1395 MHz,1395 MHz,4,11.10 %,100.00 %,2.8 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,96.40 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:58.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,297.04 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,134.37 W,9.12 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.1 %,67.00 °C,1512 MHz,0.05 GB/s,53.00 %,34.10 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:58.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,299.77 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,129.40 W,9.20 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.1 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.50 %,0.00 GB/s,5.7 %,100.00 %,64.00 °C
2025-05-07 15:50:58.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,297.11 W,0.00 GB/s,16,90.02 %,0.09 GB/s,0.00 %,116.78 W,9.15 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,4.6 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.40 %,0.00 GB/s,5.7 %,100.00 %,63.00 °C
2025-05-07 15:50:59.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,302.30 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,115.69 W,9.10 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.1 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.20 %,0.00 GB/s,5.7 %,100.00 %,64.00 °C
2025-05-07 15:50:59.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,293.64 W,0.00 GB/s,16,93.12 %,0.10 GB/s,0.00 %,110.89 W,9.06 W,1410 MHz,1410 MHz,4,50.00 %,100.00 %,3.1 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,35.10 %,0.00 GB/s,5.7 %,99.00 %,64.00 °C
2025-05-07 15:50:59.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,304.80 W,0.00 GB/s,16,93.12 %,0.09 GB/s,1.90 %,118.32 W,9.02 W,1395 MHz,1395 MHz,4,19.60 %,79.00 %,2.2 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,20.30 %,0.00 GB/s,5.7 %,99.00 %,64.00 °C
2025-05-07 15:50:59.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,294.51 W,0.00 GB/s,16,93.12 %,0.07 GB/s,33.30 %,132.54 W,9.10 W,1395 MHz,1395 MHz,4,10.00 %,90.50 %,3.6 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,84.50 %,0.00 GB/s,5.7 %,99.00 %,64.00 °C
2025-05-07 15:50:59.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,305.46 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,136.97 W,9.01 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.4 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,33.40 %,0.00 GB/s,5.7 %,99.00 %,64.00 °C
2025-05-07 15:50:59.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,294.86 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,119.21 W,9.02 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,2.8 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,34.40 %,0.00 GB/s,5.7 %,99.00 %,64.00 °C
2025-05-07 15:50:59.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,309.21 W,0.00 GB/s,16,93.12 %,0.08 GB/s,16.80 %,143.42 W,9.00 W,1395 MHz,1395 MHz,4,11.50 %,82.40 %,1.9 %,69.00 °C,1512 MHz,0.06 GB/s,53.00 %,50.20 %,0.00 GB/s,5.7 %,100.00 %,64.00 °C
2025-05-07 15:50:59.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,293.42 W,0.00 GB/s,16,93.12 %,0.13 GB/s,15.70 %,137.45 W,9.02 W,1395 MHz,1395 MHz,4,2.90 %,33.30 %,3.4 %,69.00 °C,1512 MHz,0.23 GB/s,53.00 %,38.50 %,0.00 GB/s,5.7 %,100.00 %,64.00 °C
2025-05-07 15:50:59.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,300.73 W,0.00 GB/s,16,93.12 %,0.09 GB/s,0.00 %,124.33 W,9.07 W,1395 MHz,1395 MHz,4,50.00 %,100.00 %,3.4 %,69.00 °C,1512 MHz,0.05 GB/s,53.00 %,34.80 %,0.00 GB/s,5.7 %,100.00 %,64.00 °C
