timestamp,task_name,name,index,sm_occupancy,pcie.link.gen.current,temperature.gpu,clocks.current.memory [MHz],sm_active,cpu_usage,pcie.link.width.current,clocks.current.sm [MHz],tensor_active,pcie_rx_bytes,dram_power,nvlink_tx_bytes,utilization.gpu [%],utilization.memory [%],power.draw [W],pcie_tx_bytes,dram_usage,nvlink_rx_bytes,clocks.current.graphics [MHz],usage.memory [%],dram_active,temperature.memory,cpu_power
2025-05-07 16:40:05.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,63.00 °C,1512 MHz,100.00 %,1.8 %,16,1410 MHz,0.00 %,0.06 GB/s,9.04 W,0.00 GB/s,100.00 %,53.00 %,309.78 W,0.10 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,33.20 %,67.00 °C,146.01 W
2025-05-07 16:40:05.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,63.00 °C,1512 MHz,100.00 %,3.5 %,16,1395 MHz,0.00 %,0.05 GB/s,8.96 W,0.00 GB/s,100.00 %,54.00 %,300.46 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,34.20 %,67.00 °C,149.10 W
2025-05-07 16:40:05.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,63.00 °C,1512 MHz,100.00 %,3.1 %,16,1380 MHz,0.00 %,0.06 GB/s,8.86 W,0.00 GB/s,100.00 %,54.00 %,288.45 W,0.09 GB/s,5.6 %,0.00 GB/s,1380 MHz,90.02 %,33.30 %,67.00 °C,150.03 W
2025-05-07 16:40:05.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.70 %,4,63.00 °C,1512 MHz,57.40 %,3.1 %,16,1395 MHz,25.20 %,0.12 GB/s,9.05 W,0.00 GB/s,100.00 %,53.00 %,301.43 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,60.70 %,67.00 °C,152.68 W
2025-05-07 16:40:05.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,12.30 %,4,63.00 °C,1512 MHz,85.50 %,3.1 %,16,1395 MHz,16.80 %,0.06 GB/s,9.17 W,0.00 GB/s,100.00 %,53.00 %,288.74 W,0.08 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,50.90 %,67.00 °C,147.26 W
2025-05-07 16:40:06.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,63.00 °C,1512 MHz,100.00 %,3.7 %,16,1395 MHz,0.00 %,0.06 GB/s,9.01 W,0.00 GB/s,100.00 %,53.00 %,298.58 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,34.00 %,67.00 °C,150.77 W
2025-05-07 16:40:06.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.00 %,4,63.00 °C,1512 MHz,40.40 %,4.1 %,16,1410 MHz,20.50 %,0.18 GB/s,9.17 W,0.00 GB/s,99.00 %,53.00 %,305.59 W,0.11 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,51.40 %,67.00 °C,148.53 W
2025-05-07 16:40:06.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,26.80 %,4,64.00 °C,1512 MHz,87.40 %,3.4 %,16,1410 MHz,0.00 %,0.05 GB/s,9.00 W,0.00 GB/s,99.00 %,53.00 %,305.68 W,0.10 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,19.20 %,67.00 °C,156.13 W
2025-05-07 16:40:06.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,22.70 %,4,64.00 °C,1512 MHz,78.90 %,3.4 %,16,1410 MHz,0.00 %,0.05 GB/s,8.85 W,0.00 GB/s,100.00 %,53.00 %,305.68 W,0.10 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,16.10 %,67.00 °C,149.95 W
2025-05-07 16:40:06.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,64.00 °C,1512 MHz,100.00 %,3.4 %,16,1410 MHz,0.00 %,0.05 GB/s,9.02 W,0.00 GB/s,100.00 %,53.00 %,306.30 W,0.10 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,34.00 %,67.00 °C,149.98 W
2025-05-07 16:40:06.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,64.00 °C,1512 MHz,100.00 %,3.1 %,16,1395 MHz,0.00 %,0.06 GB/s,9.02 W,0.00 GB/s,100.00 %,54.00 %,308.61 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.30 %,67.00 °C,152.22 W
2025-05-07 16:40:06.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,64.00 °C,1512 MHz,100.00 %,3.4 %,16,1395 MHz,0.00 %,0.06 GB/s,9.06 W,0.00 GB/s,100.00 %,54.00 %,296.95 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.00 %,67.00 °C,152.07 W
2025-05-07 16:40:06.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.60 %,4,64.00 °C,1512 MHz,32.60 %,3.1 %,16,1380 MHz,12.20 %,0.29 GB/s,9.17 W,0.00 GB/s,100.00 %,53.00 %,290.42 W,0.14 GB/s,5.6 %,0.00 GB/s,1380 MHz,90.02 %,31.20 %,67.00 °C,146.81 W
2025-05-07 16:40:06.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,64.00 °C,1512 MHz,100.00 %,3.1 %,16,1395 MHz,0.00 %,0.05 GB/s,8.98 W,0.00 GB/s,100.00 %,53.00 %,299.05 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.50 %,69.00 °C,131.45 W
2025-05-07 16:40:06.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,64.00 °C,1512 MHz,100.00 %,3.1 %,16,1395 MHz,0.00 %,0.05 GB/s,8.82 W,0.00 GB/s,100.00 %,53.00 %,294.70 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,34.40 %,69.00 °C,149.45 W
2025-05-07 16:40:07.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,30.90 %,4,64.00 °C,1512 MHz,76.20 %,3.4 %,16,1395 MHz,0.00 %,0.06 GB/s,9.09 W,0.00 GB/s,100.00 %,53.00 %,298.21 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,21.70 %,69.00 °C,129.35 W
2025-05-07 16:40:07.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,64.00 °C,1512 MHz,100.00 %,3.1 %,16,1395 MHz,0.00 %,0.06 GB/s,9.17 W,0.00 GB/s,99.00 %,53.00 %,301.30 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,34.00 %,69.00 °C,142.28 W
2025-05-07 16:40:07.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,64.00 °C,1512 MHz,100.00 %,3.1 %,16,1395 MHz,0.00 %,0.06 GB/s,9.08 W,0.00 GB/s,99.00 %,53.00 %,301.11 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.60 %,69.00 °C,129.98 W
2025-05-07 16:40:07.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,7.60 %,4,64.00 °C,1512 MHz,72.80 %,6.2 %,16,1395 MHz,30.40 %,0.08 GB/s,9.23 W,0.00 GB/s,100.00 %,53.00 %,292.94 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,75.00 %,69.00 °C,133.90 W
2025-05-07 16:40:07.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,64.00 °C,1512 MHz,100.00 %,3.7 %,16,1410 MHz,0.00 %,0.05 GB/s,8.87 W,0.00 GB/s,100.00 %,53.00 %,306.94 W,0.09 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,34.20 %,69.00 °C,152.09 W
2025-05-07 16:40:07.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,64.00 °C,1512 MHz,100.00 %,3.6 %,16,1410 MHz,0.00 %,0.05 GB/s,9.28 W,0.00 GB/s,100.00 %,53.00 %,303.05 W,0.10 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,34.30 %,69.00 °C,132.48 W
2025-05-07 16:40:07.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,64.00 °C,1512 MHz,100.00 %,2.5 %,16,1395 MHz,0.00 %,0.05 GB/s,9.04 W,0.00 GB/s,100.00 %,53.00 %,297.92 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.60 %,69.00 °C,148.78 W
2025-05-07 16:40:07.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,64.00 °C,1512 MHz,100.00 %,3.3 %,16,1395 MHz,0.00 %,0.05 GB/s,9.06 W,0.00 GB/s,100.00 %,53.00 %,300.44 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.90 %,69.00 °C,138.19 W
2025-05-07 16:40:07.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,34.60 %,4,64.00 °C,1512 MHz,82.10 %,3.1 %,16,1395 MHz,6.70 %,0.07 GB/s,9.17 W,0.00 GB/s,100.00 %,53.00 %,298.01 W,0.05 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,38.90 %,69.00 °C,150.17 W
2025-05-07 16:40:07.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,10.90 %,4,64.00 °C,1512 MHz,42.50 %,5.2 %,16,1380 MHz,12.00 %,0.26 GB/s,9.16 W,0.00 GB/s,100.00 %,53.00 %,298.01 W,0.13 GB/s,5.6 %,0.00 GB/s,1380 MHz,90.02 %,32.90 %,69.00 °C,148.61 W
2025-05-07 16:40:08.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,64.00 °C,1512 MHz,100.00 %,3.1 %,16,1395 MHz,0.00 %,0.05 GB/s,9.15 W,0.00 GB/s,100.00 %,53.00 %,297.82 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.30 %,69.00 °C,147.77 W
2025-05-07 16:40:08.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,64.00 °C,1512 MHz,100.00 %,3.7 %,16,1395 MHz,0.00 %,0.06 GB/s,9.16 W,0.00 GB/s,100.00 %,53.00 %,295.17 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.50 %,69.00 °C,147.41 W
2025-05-07 16:40:08.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,64.00 °C,1512 MHz,100.00 %,3.4 %,16,1395 MHz,0.00 %,0.05 GB/s,9.06 W,0.00 GB/s,100.00 %,53.00 %,296.15 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.40 %,69.00 °C,151.39 W
2025-05-07 16:40:08.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,64.00 °C,1512 MHz,100.00 %,3.9 %,16,1410 MHz,0.00 %,0.05 GB/s,8.84 W,0.00 GB/s,99.00 %,52.00 %,301.42 W,0.10 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,33.60 %,69.00 °C,149.51 W
2025-05-07 16:40:08.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,64.00 °C,1512 MHz,100.00 %,3.1 %,16,1410 MHz,0.00 %,0.06 GB/s,9.17 W,0.00 GB/s,99.00 %,52.00 %,307.92 W,0.10 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,34.00 %,69.00 °C,149.60 W
2025-05-07 16:40:08.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.60 %,4,64.00 °C,1512 MHz,62.60 %,5.5 %,16,1395 MHz,25.40 %,0.13 GB/s,9.20 W,0.00 GB/s,100.00 %,53.00 %,301.54 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,62.90 %,69.00 °C,147.94 W
2025-05-07 16:40:08.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,64.00 °C,1512 MHz,100.00 %,4.9 %,16,1395 MHz,0.00 %,0.06 GB/s,9.09 W,0.00 GB/s,100.00 %,53.00 %,298.86 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.60 %,69.00 °C,149.70 W
2025-05-07 16:40:08.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,64.00 °C,1512 MHz,100.00 %,3.6 %,16,1395 MHz,0.00 %,0.06 GB/s,9.11 W,0.00 GB/s,100.00 %,53.00 %,301.23 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.70 %,69.00 °C,147.47 W
2025-05-07 16:40:08.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,11.10 %,4,64.00 °C,1512 MHz,100.00 %,3.1 %,16,1395 MHz,39.30 %,0.06 GB/s,8.92 W,0.00 GB/s,100.00 %,53.00 %,300.04 W,0.06 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,95.40 %,69.00 °C,145.97 W
2025-05-07 16:40:08.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,64.00 °C,1512 MHz,100.00 %,3.7 %,16,1395 MHz,0.00 %,0.05 GB/s,9.08 W,0.00 GB/s,99.00 %,53.00 %,298.20 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,34.30 %,69.00 °C,149.83 W
2025-05-07 16:40:09.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.60 %,4,64.00 °C,1512 MHz,49.70 %,3.1 %,16,1395 MHz,24.10 %,0.14 GB/s,8.87 W,0.00 GB/s,99.00 %,53.00 %,300.64 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,59.00 %,69.00 °C,149.80 W
2025-05-07 16:40:09.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,7.20 %,4,64.00 °C,1512 MHz,69.40 %,2.2 %,16,1395 MHz,29.90 %,0.09 GB/s,8.93 W,0.00 GB/s,100.00 %,53.00 %,296.24 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,72.60 %,69.00 °C,148.11 W
2025-05-07 16:40:09.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,64.00 °C,1512 MHz,100.00 %,4.0 %,16,1380 MHz,0.00 %,0.05 GB/s,9.14 W,0.00 GB/s,100.00 %,53.00 %,287.18 W,0.09 GB/s,5.6 %,0.00 GB/s,1380 MHz,90.02 %,33.60 %,69.00 °C,147.68 W
2025-05-07 16:40:09.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,3.0 %,16,1410 MHz,0.00 %,0.06 GB/s,8.97 W,0.00 GB/s,100.00 %,53.00 %,305.51 W,0.10 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,33.40 %,69.00 °C,149.84 W
2025-05-07 16:40:09.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,18.70 %,4,65.00 °C,1512 MHz,79.80 %,3.1 %,16,1410 MHz,2.70 %,0.05 GB/s,9.13 W,0.00 GB/s,100.00 %,53.00 %,307.60 W,0.09 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,23.30 %,69.00 °C,149.61 W
2025-05-07 16:40:09.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,3.1 %,16,1395 MHz,0.00 %,0.05 GB/s,9.08 W,0.00 GB/s,99.00 %,53.00 %,296.55 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.60 %,69.00 °C,143.68 W
2025-05-07 16:40:09.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,3.1 %,16,1395 MHz,0.00 %,0.05 GB/s,8.93 W,0.00 GB/s,99.00 %,53.00 %,297.81 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.20 %,69.00 °C,148.24 W
2025-05-07 16:40:09.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,2.8 %,16,1395 MHz,0.00 %,0.06 GB/s,9.08 W,0.00 GB/s,100.00 %,53.00 %,302.37 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.30 %,69.00 °C,148.25 W
2025-05-07 16:40:09.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,4.3 %,16,1395 MHz,0.00 %,0.06 GB/s,9.16 W,0.00 GB/s,100.00 %,53.00 %,298.89 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.60 %,69.00 °C,148.83 W
2025-05-07 16:40:10.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,3.7 %,16,1395 MHz,0.00 %,0.05 GB/s,8.96 W,0.00 GB/s,100.00 %,53.00 %,300.63 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.60 %,69.00 °C,147.79 W
2025-05-07 16:40:10.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,21.80 %,4,65.00 °C,1512 MHz,77.50 %,3.1 %,16,1395 MHz,0.00 %,0.06 GB/s,8.98 W,0.00 GB/s,100.00 %,53.00 %,295.58 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,15.10 %,69.00 °C,154.29 W
2025-05-07 16:40:10.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,3.1 %,16,1380 MHz,0.00 %,0.05 GB/s,8.91 W,0.00 GB/s,100.00 %,53.00 %,299.17 W,0.09 GB/s,5.6 %,0.00 GB/s,1380 MHz,90.02 %,33.20 %,69.00 °C,146.78 W
2025-05-07 16:40:10.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,3.1 %,16,1395 MHz,0.00 %,0.05 GB/s,9.06 W,0.00 GB/s,100.00 %,53.00 %,300.25 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.90 %,69.00 °C,149.95 W
2025-05-07 16:40:10.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,49.90 %,4,65.00 °C,1512 MHz,100.00 %,3.4 %,16,1395 MHz,0.00 %,0.05 GB/s,9.11 W,0.00 GB/s,100.00 %,53.00 %,295.66 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.30 %,69.00 °C,149.13 W
2025-05-07 16:40:10.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,2.80 %,4,65.00 °C,1512 MHz,37.60 %,3.4 %,16,1410 MHz,19.00 %,0.19 GB/s,9.12 W,0.00 GB/s,100.00 %,53.00 %,305.10 W,0.12 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,47.10 %,69.00 °C,149.69 W
2025-05-07 16:40:10.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.80 %,4,65.00 °C,1512 MHz,33.00 %,3.4 %,16,1395 MHz,12.00 %,0.29 GB/s,9.13 W,0.00 GB/s,100.00 %,53.00 %,311.84 W,0.13 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,30.60 %,69.00 °C,139.77 W
2025-05-07 16:40:10.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,22.20 %,4,65.00 °C,1512 MHz,78.90 %,3.6 %,16,1395 MHz,0.00 %,0.06 GB/s,9.07 W,0.00 GB/s,100.00 %,53.00 %,298.68 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,16.00 %,69.00 °C,150.11 W
2025-05-07 16:40:10.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,4.2 %,16,1395 MHz,0.00 %,0.05 GB/s,9.02 W,0.00 GB/s,100.00 %,53.00 %,298.68 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.00 %,69.00 °C,154.71 W
2025-05-07 16:40:10.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,3.1 %,16,1380 MHz,0.00 %,0.06 GB/s,8.94 W,0.00 GB/s,99.00 %,53.00 %,298.96 W,0.10 GB/s,5.6 %,0.00 GB/s,1380 MHz,90.02 %,33.30 %,69.00 °C,150.18 W
2025-05-07 16:40:11.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.00 %,4,65.00 °C,1512 MHz,40.00 %,4.0 %,16,1395 MHz,20.20 %,0.18 GB/s,9.10 W,0.00 GB/s,99.00 %,53.00 %,291.87 W,0.12 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,50.20 %,69.00 °C,136.20 W
2025-05-07 16:40:11.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,7.1 %,16,1395 MHz,0.00 %,0.06 GB/s,9.25 W,0.00 GB/s,100.00 %,53.00 %,299.94 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,34.70 %,69.00 °C,152.25 W
2025-05-07 16:40:11.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,4.0 %,16,1395 MHz,0.00 %,0.05 GB/s,9.22 W,0.00 GB/s,100.00 %,53.00 %,299.57 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.70 %,69.00 °C,150.19 W
2025-05-07 16:40:11.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.30 %,4,65.00 °C,1512 MHz,58.10 %,3.7 %,16,1395 MHz,22.00 %,0.14 GB/s,8.98 W,0.00 GB/s,100.00 %,53.00 %,300.63 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,54.80 %,69.00 °C,143.03 W
2025-05-07 16:40:11.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,4.0 %,16,1380 MHz,0.00 %,0.06 GB/s,8.90 W,0.00 GB/s,100.00 %,53.00 %,298.11 W,0.10 GB/s,5.6 %,0.00 GB/s,1380 MHz,90.02 %,34.00 %,69.00 °C,148.93 W
2025-05-07 16:40:11.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,3.7 %,16,1395 MHz,0.00 %,0.06 GB/s,8.99 W,0.00 GB/s,100.00 %,53.00 %,298.51 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.40 %,69.00 °C,136.85 W
2025-05-07 16:40:11.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,3.7 %,16,1395 MHz,0.00 %,0.05 GB/s,9.05 W,0.00 GB/s,100.00 %,53.00 %,308.72 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.90 %,69.00 °C,147.72 W
2025-05-07 16:40:11.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,11.00 %,4,65.00 °C,1512 MHz,99.30 %,3.7 %,16,1410 MHz,37.00 %,0.06 GB/s,8.92 W,0.00 GB/s,100.00 %,53.00 %,295.56 W,0.07 GB/s,5.6 %,0.00 GB/s,1410 MHz,90.02 %,93.50 %,69.00 °C,148.16 W
2025-05-07 16:40:11.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,3.4 %,16,1395 MHz,0.00 %,0.06 GB/s,9.06 W,0.00 GB/s,100.00 %,53.00 %,300.54 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,34.30 %,69.00 °C,149.56 W
2025-05-07 16:40:11.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,3.4 %,16,1395 MHz,0.00 %,0.05 GB/s,9.15 W,0.00 GB/s,100.00 %,53.00 %,303.55 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.90 %,69.00 °C,149.62 W
2025-05-07 16:40:12.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,3.4 %,16,1395 MHz,0.00 %,0.05 GB/s,9.01 W,0.00 GB/s,100.00 %,53.00 %,303.26 W,0.09 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.50 %,69.00 °C,136.43 W
2025-05-07 16:40:12.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,22.90 %,4,65.00 °C,1512 MHz,78.70 %,3.7 %,16,1395 MHz,0.00 %,0.06 GB/s,8.95 W,0.00 GB/s,100.00 %,53.00 %,294.40 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,15.90 %,69.00 °C,145.43 W
2025-05-07 16:40:12.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,3.4 %,16,1380 MHz,0.00 %,0.06 GB/s,9.09 W,0.00 GB/s,100.00 %,53.00 %,291.96 W,0.10 GB/s,5.6 %,0.00 GB/s,1380 MHz,90.02 %,34.00 %,69.00 °C,140.45 W
2025-05-07 16:40:12.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,11.10 %,4,65.00 °C,1512 MHz,100.00 %,6.8 %,16,1395 MHz,38.90 %,0.05 GB/s,9.34 W,0.00 GB/s,100.00 %,53.00 %,300.55 W,0.07 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,95.10 %,69.00 °C,152.43 W
2025-05-07 16:40:12.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,50.00 %,4,65.00 °C,1512 MHz,100.00 %,2.2 %,16,1395 MHz,0.00 %,0.06 GB/s,9.20 W,0.00 GB/s,100.00 %,53.00 %,297.43 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,33.40 %,69.00 °C,149.58 W
2025-05-07 16:40:12.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.70 %,4,65.00 °C,1512 MHz,64.20 %,2.2 %,16,1395 MHz,25.90 %,0.13 GB/s,9.09 W,0.00 GB/s,100.00 %,53.00 %,299.37 W,0.10 GB/s,5.6 %,0.00 GB/s,1395 MHz,90.02 %,65.00 %,69.00 °C,151.98 W
