timestamp,task_name,name,index,sm_active,temperature.gpu,nvlink_rx_bytes,pcie_tx_bytes,tensor_active,pcie.link.gen.current,sm_occupancy,clocks.current.memory [MHz],dram_active,pcie_rx_bytes,usage.memory [%],clocks.current.graphics [MHz],cpu_power,pcie.link.width.current,clocks.current.sm [MHz],temperature.memory,nvlink_tx_bytes,cpu_usage,dram_power,power.draw [W],utilization.memory [%],dram_usage,utilization.gpu [%]
2025-05-07 16:33:51.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,63.00 °C,0.00 GB/s,0.10 GB/s,0.00 %,4,50.00 %,1512 MHz,33.80 %,0.05 GB/s,90.02 %,1410 MHz,150.59 W,16,1410 MHz,67.00 °C,0.00 GB/s,3.4 %,9.06 W,299.78 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:33:51.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,63.00 °C,0.00 GB/s,0.10 GB/s,0.00 %,4,50.00 %,1512 MHz,33.60 %,0.06 GB/s,90.02 %,1410 MHz,152.51 W,16,1410 MHz,67.00 °C,0.00 GB/s,3.1 %,9.27 W,300.64 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:33:52.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,99.60 %,63.00 °C,0.00 GB/s,0.07 GB/s,39.10 %,4,11.10 %,1512 MHz,95.40 %,0.06 GB/s,90.02 %,1410 MHz,141.59 W,16,1410 MHz,67.00 °C,0.00 GB/s,3.4 %,9.00 W,305.41 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:52.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,63.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.90 %,0.05 GB/s,90.02 %,1410 MHz,139.21 W,16,1410 MHz,67.00 °C,0.00 GB/s,3.6 %,9.00 W,300.41 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:52.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,79.90 %,63.00 °C,0.00 GB/s,0.10 GB/s,0.00 %,4,22.90 %,1512 MHz,15.90 %,0.05 GB/s,90.02 %,1410 MHz,142.88 W,16,1410 MHz,67.00 °C,0.00 GB/s,4.0 %,9.03 W,300.73 W,54.00 %,5.6 %,100.00 %
2025-05-07 16:33:52.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,63.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,34.10 %,0.05 GB/s,90.02 %,1395 MHz,139.70 W,16,1395 MHz,67.00 °C,0.00 GB/s,3.4 %,9.03 W,293.71 W,54.00 %,5.6 %,100.00 %
2025-05-07 16:33:52.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,63.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.40 %,0.05 GB/s,90.02 %,1410 MHz,134.91 W,16,1410 MHz,67.00 °C,0.00 GB/s,3.4 %,9.16 W,299.87 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:52.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,63.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.30 %,0.06 GB/s,90.02 %,1410 MHz,141.05 W,16,1410 MHz,67.00 °C,0.00 GB/s,3.4 %,8.94 W,303.95 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:52.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,63.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.70 %,0.06 GB/s,90.02 %,1395 MHz,149.60 W,16,1395 MHz,67.00 °C,0.00 GB/s,6.2 %,9.25 W,296.43 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:52.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,63.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,34.90 %,0.06 GB/s,90.02 %,1410 MHz,149.36 W,16,1410 MHz,67.00 °C,0.00 GB/s,4.4 %,9.03 W,301.02 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:52.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,63.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.50 %,0.05 GB/s,90.02 %,1410 MHz,146.42 W,16,1410 MHz,67.00 °C,0.00 GB/s,3.1 %,9.05 W,296.06 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:52.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,63.00 °C,0.00 GB/s,0.07 GB/s,39.10 %,4,11.10 %,1512 MHz,95.40 %,0.05 GB/s,90.02 %,1410 MHz,150.26 W,16,1410 MHz,67.00 °C,0.00 GB/s,4.3 %,8.95 W,304.35 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:53.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,63.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,34.00 %,0.05 GB/s,90.02 %,1410 MHz,147.48 W,16,1410 MHz,67.00 °C,0.00 GB/s,3.3 %,8.93 W,305.78 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:53.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,63.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.30 %,0.05 GB/s,90.02 %,1410 MHz,140.70 W,16,1410 MHz,67.00 °C,0.00 GB/s,2.8 %,9.06 W,300.64 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:33:53.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,0.10 %,63.00 °C,0.00 GB/s,0.11 GB/s,0.00 %,4,0.00 %,1512 MHz,0.00 %,0.11 GB/s,90.02 %,1395 MHz,142.25 W,16,1395 MHz,67.00 °C,0.00 GB/s,3.4 %,9.07 W,300.25 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:33:53.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,63.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.40 %,0.05 GB/s,90.02 %,1410 MHz,148.28 W,16,1410 MHz,67.00 °C,0.00 GB/s,5.0 %,9.24 W,296.94 W,54.00 %,5.6 %,100.00 %
2025-05-07 16:33:53.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,63.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.60 %,0.05 GB/s,90.02 %,1410 MHz,147.92 W,16,1410 MHz,67.00 °C,0.00 GB/s,3.7 %,8.99 W,298.28 W,54.00 %,5.6 %,100.00 %
2025-05-07 16:33:53.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,82.50 %,63.00 °C,0.00 GB/s,0.08 GB/s,21.10 %,4,9.90 %,1512 MHz,58.70 %,0.05 GB/s,90.02 %,1395 MHz,147.40 W,16,1395 MHz,67.00 °C,0.00 GB/s,3.1 %,9.05 W,298.28 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:53.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,63.00 °C,0.00 GB/s,0.10 GB/s,0.00 %,4,50.00 %,1512 MHz,34.70 %,0.05 GB/s,90.02 %,1410 MHz,144.56 W,16,1410 MHz,67.00 °C,0.00 GB/s,3.4 %,8.98 W,293.44 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:53.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,63.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.50 %,0.05 GB/s,90.02 %,1410 MHz,145.30 W,16,1410 MHz,67.00 °C,0.00 GB/s,3.4 %,9.07 W,297.70 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:53.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,98.30 %,63.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,35.50 %,1512 MHz,24.90 %,0.05 GB/s,90.02 %,1410 MHz,141.60 W,16,1410 MHz,67.00 °C,0.00 GB/s,3.1 %,9.21 W,299.46 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:53.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.06 GB/s,38.20 %,4,11.10 %,1512 MHz,95.60 %,0.06 GB/s,90.02 %,1410 MHz,137.48 W,16,1410 MHz,67.00 °C,0.00 GB/s,3.4 %,9.05 W,298.69 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:54.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.10 GB/s,0.00 %,4,50.00 %,1512 MHz,33.80 %,0.05 GB/s,90.02 %,1410 MHz,151.46 W,16,1410 MHz,67.00 °C,0.00 GB/s,5.3 %,9.14 W,302.89 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:54.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.10 GB/s,0.00 %,4,50.00 %,1512 MHz,33.30 %,0.05 GB/s,90.02 %,1410 MHz,143.54 W,16,1410 MHz,67.00 °C,0.00 GB/s,3.7 %,8.97 W,296.33 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:54.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,59.40 %,63.00 °C,0.00 GB/s,0.10 GB/s,25.40 %,4,5.10 %,1512 MHz,62.00 %,0.12 GB/s,90.02 %,1395 MHz,148.30 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.1 %,9.10 W,298.80 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:54.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,63.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.90 %,0.05 GB/s,90.02 %,1395 MHz,145.52 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.7 %,9.19 W,295.49 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:33:54.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,87.00 %,64.00 °C,0.00 GB/s,0.07 GB/s,35.40 %,4,9.50 %,1512 MHz,86.70 %,0.05 GB/s,90.02 %,1395 MHz,131.29 W,16,1395 MHz,69.00 °C,0.00 GB/s,4.9 %,9.20 W,299.10 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:33:54.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.60 %,0.05 GB/s,90.02 %,1410 MHz,135.31 W,16,1410 MHz,69.00 °C,0.00 GB/s,4.6 %,9.07 W,297.32 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:54.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,34.00 %,0.05 GB/s,90.02 %,1410 MHz,127.74 W,16,1410 MHz,69.00 °C,0.00 GB/s,7.1 %,9.23 W,301.40 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:54.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.10 GB/s,0.00 %,4,50.00 %,1512 MHz,33.60 %,0.05 GB/s,90.02 %,1410 MHz,152.83 W,16,1410 MHz,69.00 °C,0.00 GB/s,4.7 %,9.06 W,305.91 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:54.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,34.60 %,0.05 GB/s,90.02 %,1395 MHz,153.36 W,16,1395 MHz,69.00 °C,0.00 GB/s,5.0 %,9.31 W,295.20 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:54.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.10 GB/s,0.00 %,4,45.10 %,1512 MHz,30.60 %,0.05 GB/s,90.02 %,1410 MHz,150.31 W,16,1410 MHz,69.00 °C,0.00 GB/s,3.7 %,9.29 W,305.69 W,54.00 %,5.6 %,100.00 %
2025-05-07 16:33:55.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.08 GB/s,0.00 %,4,50.00 %,1512 MHz,33.30 %,0.06 GB/s,90.02 %,1410 MHz,147.39 W,16,1410 MHz,69.00 °C,0.00 GB/s,3.4 %,8.99 W,304.52 W,54.00 %,5.6 %,100.00 %
2025-05-07 16:33:55.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.20 %,0.05 GB/s,90.02 %,1395 MHz,145.04 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.7 %,9.17 W,293.62 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:55.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.80 %,0.05 GB/s,90.02 %,1395 MHz,150.08 W,16,1395 MHz,69.00 °C,0.00 GB/s,5.2 %,9.34 W,292.15 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:55.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,34.00 %,0.05 GB/s,90.02 %,1410 MHz,149.77 W,16,1410 MHz,69.00 °C,0.00 GB/s,3.4 %,9.06 W,306.64 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:55.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.80 %,0.06 GB/s,90.02 %,1410 MHz,151.67 W,16,1410 MHz,69.00 °C,0.00 GB/s,5.7 %,9.46 W,299.67 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:55.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,75.10 %,64.00 °C,0.00 GB/s,0.09 GB/s,32.20 %,4,7.80 %,1512 MHz,77.50 %,0.07 GB/s,90.02 %,1410 MHz,150.41 W,16,1410 MHz,69.00 °C,0.00 GB/s,3.4 %,9.01 W,303.67 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:55.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.20 %,0.05 GB/s,90.02 %,1395 MHz,144.59 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.1 %,9.11 W,306.59 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:33:55.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.70 %,0.05 GB/s,90.02 %,1395 MHz,146.98 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.1 %,9.01 W,290.50 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:33:55.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,34.00 %,0.05 GB/s,90.02 %,1410 MHz,150.78 W,16,1410 MHz,69.00 °C,0.00 GB/s,3.1 %,9.10 W,304.05 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:33:55.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.60 %,0.05 GB/s,90.02 %,1410 MHz,145.99 W,16,1410 MHz,69.00 °C,0.00 GB/s,3.1 %,9.16 W,306.35 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:33:56.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.20 %,0.06 GB/s,90.02 %,1395 MHz,135.36 W,16,1395 MHz,69.00 °C,0.00 GB/s,2.2 %,9.12 W,296.15 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:56.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.80 %,0.05 GB/s,90.02 %,1395 MHz,117.85 W,16,1395 MHz,69.00 °C,0.00 GB/s,4.0 %,9.04 W,294.10 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:56.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.60 %,0.05 GB/s,90.02 %,1410 MHz,117.26 W,16,1410 MHz,69.00 °C,0.00 GB/s,3.4 %,9.05 W,294.13 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:56.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.50 %,0.05 GB/s,90.02 %,1410 MHz,115.82 W,16,1410 MHz,69.00 °C,0.00 GB/s,3.1 %,9.14 W,299.74 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:56.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.30 %,0.05 GB/s,90.02 %,1410 MHz,120.19 W,16,1410 MHz,69.00 °C,0.00 GB/s,6.5 %,9.38 W,297.43 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:56.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,98.00 %,64.00 °C,0.00 GB/s,0.04 GB/s,13.10 %,4,33.90 %,1512 MHz,53.40 %,0.03 GB/s,90.02 %,1395 MHz,123.57 W,16,1395 MHz,69.00 °C,0.00 GB/s,4.3 %,8.99 W,295.75 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:56.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,84.20 %,64.00 °C,0.00 GB/s,0.10 GB/s,0.00 %,4,40.00 %,1512 MHz,27.90 %,0.06 GB/s,90.02 %,1410 MHz,116.09 W,16,1410 MHz,69.00 °C,0.00 GB/s,3.9 %,9.36 W,291.56 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:56.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.40 %,0.05 GB/s,90.02 %,1410 MHz,129.41 W,16,1410 MHz,69.00 °C,0.00 GB/s,3.4 %,9.15 W,301.30 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:56.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.10 GB/s,0.00 %,4,50.00 %,1512 MHz,33.80 %,0.05 GB/s,90.02 %,1410 MHz,125.50 W,16,1410 MHz,69.00 °C,0.00 GB/s,3.1 %,9.05 W,304.12 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:57.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.60 %,0.05 GB/s,90.02 %,1410 MHz,139.21 W,16,1410 MHz,69.00 °C,0.00 GB/s,3.7 %,9.08 W,300.75 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:57.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,34.00 %,0.05 GB/s,90.02 %,1395 MHz,122.75 W,16,1395 MHz,69.00 °C,0.00 GB/s,2.8 %,9.05 W,294.80 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:57.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,86.50 %,64.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,42.90 %,1512 MHz,29.70 %,0.06 GB/s,90.02 %,1410 MHz,118.50 W,16,1410 MHz,69.00 °C,0.00 GB/s,3.1 %,9.08 W,284.65 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:57.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,60.10 %,64.00 °C,0.00 GB/s,0.10 GB/s,26.20 %,4,6.10 %,1512 MHz,63.30 %,0.11 GB/s,90.02 %,1410 MHz,117.88 W,16,1410 MHz,69.00 °C,0.00 GB/s,3.1 %,9.23 W,295.37 W,52.00 %,5.6 %,98.00 %
2025-05-07 16:33:57.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.06 GB/s,39.10 %,4,11.10 %,1512 MHz,95.80 %,0.05 GB/s,90.02 %,1410 MHz,104.97 W,16,1410 MHz,69.00 °C,0.00 GB/s,3.1 %,9.20 W,305.10 W,52.00 %,5.6 %,98.00 %
2025-05-07 16:33:57.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.10 GB/s,0.00 %,4,50.00 %,1512 MHz,33.40 %,0.06 GB/s,90.02 %,1395 MHz,112.85 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.7 %,9.23 W,298.79 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:57.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,64.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,42.70 %,1512 MHz,29.30 %,0.05 GB/s,90.02 %,1395 MHz,125.45 W,16,1395 MHz,69.00 °C,0.00 GB/s,9.6 %,9.30 W,298.79 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:57.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,51.60 %,64.00 °C,0.00 GB/s,0.12 GB/s,11.70 %,4,15.80 %,1512 MHz,36.00 %,0.23 GB/s,90.02 %,1410 MHz,126.92 W,16,1410 MHz,69.00 °C,0.00 GB/s,4.0 %,9.08 W,294.04 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:57.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.50 %,0.05 GB/s,90.02 %,1410 MHz,124.03 W,16,1410 MHz,69.00 °C,0.00 GB/s,5.2 %,9.12 W,301.80 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:57.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.40 %,0.06 GB/s,90.02 %,1395 MHz,145.01 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.4 %,9.20 W,301.80 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:33:58.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.30 %,0.06 GB/s,90.02 %,1395 MHz,146.34 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.7 %,9.11 W,294.49 W,53.00 %,5.6 %,99.00 %
2025-05-07 16:33:58.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.30 %,0.05 GB/s,90.02 %,1395 MHz,148.05 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.1 %,9.12 W,308.43 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:58.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.60 %,0.05 GB/s,90.02 %,1395 MHz,144.68 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.1 %,9.02 W,297.31 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:58.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.90 %,0.05 GB/s,90.02 %,1395 MHz,147.73 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.1 %,8.89 W,295.96 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:58.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.07 GB/s,39.20 %,4,11.10 %,1512 MHz,95.50 %,0.06 GB/s,90.02 %,1395 MHz,138.75 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.1 %,8.96 W,298.12 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:58.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.10 GB/s,0.00 %,4,50.00 %,1512 MHz,33.30 %,0.05 GB/s,90.02 %,1395 MHz,134.96 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.1 %,9.18 W,297.61 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:58.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,34.40 %,0.05 GB/s,90.02 %,1395 MHz,138.42 W,16,1395 MHz,69.00 °C,0.00 GB/s,2.8 %,9.03 W,293.63 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:58.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.09 GB/s,0.00 %,4,50.00 %,1512 MHz,33.40 %,0.05 GB/s,90.02 %,1395 MHz,125.26 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.1 %,9.05 W,298.57 W,53.00 %,5.6 %,100.00 %
2025-05-07 16:33:58.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,100.00 %,65.00 °C,0.00 GB/s,0.10 GB/s,0.00 %,4,50.00 %,1512 MHz,33.30 %,0.05 GB/s,90.02 %,1395 MHz,132.52 W,16,1395 MHz,69.00 °C,0.00 GB/s,3.4 %,9.14 W,293.23 W,53.00 %,5.6 %,100.00 %
