timestamp,task_name,name,index,clocks.current.memory [MHz],sm_occupancy,utilization.gpu [%],pcie.link.gen.current,usage.memory [%],utilization.memory [%],clocks.current.graphics [MHz],sm_active,dram_power,nvlink_tx_bytes,cpu_power,pcie_tx_bytes,cpu_usage,tensor_active,dram_active,temperature.gpu,pcie_rx_bytes,power.draw [W],dram_usage,nvlink_rx_bytes,pcie.link.width.current,clocks.current.sm [MHz],temperature.memory
2025-05-07 14:33:22.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.12 W,0.00 GB/s,136.74 W,0.09 GB/s,3.0 %,0.00 %,33.50 %,60.00 °C,0.05 GB/s,300.92 W,5.5 %,0.00 GB/s,16,1410 MHz,63.00 °C
2025-05-07 14:33:22.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,99.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.05 W,0.00 GB/s,151.74 W,0.09 GB/s,4.0 %,0.00 %,33.50 %,60.00 °C,0.05 GB/s,299.74 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:22.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,3.00 %,99.00 %,4,90.02 %,53.00 %,1410 MHz,40.60 %,9.02 W,0.00 GB/s,147.69 W,0.11 GB/s,3.1 %,20.50 %,51.40 %,60.00 °C,0.18 GB/s,293.83 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:22.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,54.00 %,1410 MHz,100.00 %,9.08 W,0.00 GB/s,146.37 W,0.09 GB/s,3.4 %,0.00 %,33.40 %,60.00 °C,0.06 GB/s,296.82 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:22.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,54.00 %,1410 MHz,100.00 %,8.94 W,0.00 GB/s,147.45 W,0.09 GB/s,3.1 %,0.00 %,33.80 %,60.00 °C,0.05 GB/s,299.66 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:22.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.24 W,0.00 GB/s,155.95 W,0.10 GB/s,7.7 %,0.00 %,33.60 %,60.00 °C,0.06 GB/s,294.02 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:22.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.17 W,0.00 GB/s,147.74 W,0.09 GB/s,4.1 %,0.00 %,33.70 %,61.00 °C,0.05 GB/s,294.72 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:23.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.13 W,0.00 GB/s,148.14 W,0.09 GB/s,2.1 %,0.00 %,33.50 %,61.00 °C,0.05 GB/s,291.86 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:23.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.09 W,0.00 GB/s,136.56 W,0.10 GB/s,2.5 %,0.00 %,33.80 %,61.00 °C,0.06 GB/s,302.85 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:23.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,5.10 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,57.50 %,8.90 W,0.00 GB/s,150.88 W,0.10 GB/s,3.4 %,22.80 %,56.90 %,61.00 °C,0.15 GB/s,302.85 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:23.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,8.96 W,0.00 GB/s,149.69 W,0.09 GB/s,3.1 %,0.00 %,33.40 %,61.00 °C,0.05 GB/s,292.75 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:23.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,9.70 %,99.00 %,4,90.02 %,53.00 %,1410 MHz,89.00 %,9.04 W,0.00 GB/s,132.51 W,0.07 GB/s,3.4 %,36.80 %,89.10 %,61.00 °C,0.06 GB/s,300.54 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:23.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,99.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,8.91 W,0.00 GB/s,144.00 W,0.09 GB/s,3.1 %,0.00 %,35.50 %,61.00 °C,0.06 GB/s,302.86 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:23.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,54.00 %,1410 MHz,100.00 %,9.16 W,0.00 GB/s,128.15 W,0.09 GB/s,4.0 %,0.00 %,33.50 %,61.00 °C,0.05 GB/s,294.11 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:23.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,54.00 %,1410 MHz,100.00 %,9.02 W,0.00 GB/s,149.04 W,0.09 GB/s,3.7 %,0.00 %,33.90 %,61.00 °C,0.05 GB/s,295.67 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:23.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,11.10 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,8.94 W,0.00 GB/s,146.22 W,0.07 GB/s,3.1 %,39.00 %,95.50 %,61.00 °C,0.06 GB/s,298.31 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:23.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,4.20 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,31.20 %,9.01 W,0.00 GB/s,147.36 W,0.14 GB/s,3.1 %,12.70 %,31.60 %,61.00 °C,0.29 GB/s,301.71 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:24.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,54.00 %,1410 MHz,100.00 %,9.10 W,0.00 GB/s,148.45 W,0.09 GB/s,4.8 %,0.00 %,34.00 %,61.00 °C,0.06 GB/s,298.29 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:24.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,54.00 %,1410 MHz,100.00 %,9.01 W,0.00 GB/s,149.22 W,0.10 GB/s,3.4 %,0.00 %,34.40 %,61.00 °C,0.05 GB/s,295.67 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:24.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,99.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.13 W,0.00 GB/s,152.07 W,0.10 GB/s,3.7 %,0.00 %,33.80 %,61.00 °C,0.05 GB/s,303.18 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:24.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,38.60 %,99.00 %,4,90.02 %,53.00 %,1410 MHz,99.80 %,9.03 W,0.00 GB/s,154.67 W,0.09 GB/s,5.9 %,0.00 %,26.80 %,61.00 °C,0.05 GB/s,289.14 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:24.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.07 W,0.00 GB/s,153.36 W,0.10 GB/s,5.3 %,0.00 %,34.20 %,61.00 °C,0.06 GB/s,301.13 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:24.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.11 W,0.00 GB/s,150.55 W,0.09 GB/s,4.2 %,0.00 %,33.90 %,61.00 °C,0.05 GB/s,303.24 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:24.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,99.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.00 W,0.00 GB/s,146.41 W,0.09 GB/s,3.1 %,0.00 %,35.50 %,61.00 °C,0.05 GB/s,299.94 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:24.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,99.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,8.94 W,0.00 GB/s,150.16 W,0.09 GB/s,4.6 %,0.00 %,33.90 %,61.00 °C,0.05 GB/s,300.64 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:24.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,10.10 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,87.60 %,9.16 W,0.00 GB/s,124.99 W,0.07 GB/s,3.1 %,25.00 %,67.60 %,61.00 °C,0.05 GB/s,301.79 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:24.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,48.90 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,8.97 W,0.00 GB/s,147.56 W,0.09 GB/s,3.4 %,0.00 %,32.70 %,61.00 °C,0.05 GB/s,298.58 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:25.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,22.20 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,83.90 %,9.14 W,0.00 GB/s,139.79 W,0.05 GB/s,9.7 %,19.60 %,60.60 %,61.00 °C,0.07 GB/s,301.50 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:25.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,8.88 W,0.00 GB/s,151.55 W,0.09 GB/s,3.4 %,0.00 %,33.70 %,61.00 °C,0.06 GB/s,303.56 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:25.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.23 W,0.00 GB/s,149.76 W,0.09 GB/s,5.6 %,0.00 %,33.60 %,61.00 °C,0.05 GB/s,298.86 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:25.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,8.96 W,0.00 GB/s,145.12 W,0.10 GB/s,3.7 %,0.00 %,35.10 %,61.00 °C,0.05 GB/s,301.59 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:25.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,8.92 W,0.00 GB/s,148.96 W,0.09 GB/s,3.7 %,0.00 %,33.60 %,61.00 °C,0.06 GB/s,297.80 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:25.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,11.10 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.04 W,0.00 GB/s,127.02 W,0.07 GB/s,3.3 %,38.70 %,94.30 %,61.00 °C,0.05 GB/s,294.99 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:25.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,48.40 %,99.00 %,4,90.02 %,53.00 %,1410 MHz,98.60 %,8.98 W,0.00 GB/s,146.91 W,0.05 GB/s,2.2 %,0.00 %,32.80 %,62.00 °C,0.04 GB/s,297.72 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:25.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,99.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,8.93 W,0.00 GB/s,147.87 W,0.09 GB/s,3.4 %,0.00 %,33.90 %,62.00 °C,0.05 GB/s,300.24 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:25.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,8.80 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,82.40 %,9.16 W,0.00 GB/s,128.98 W,0.08 GB/s,3.7 %,34.40 %,83.70 %,62.00 °C,0.06 GB/s,300.23 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:26.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,8.97 W,0.00 GB/s,146.19 W,0.09 GB/s,3.4 %,0.00 %,33.60 %,62.00 °C,0.05 GB/s,296.25 W,5.5 %,0.00 GB/s,16,1410 MHz,65.00 °C
2025-05-07 14:33:26.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,54.00 %,1410 MHz,100.00 %,8.97 W,0.00 GB/s,145.60 W,0.09 GB/s,3.4 %,0.00 %,33.90 %,62.00 °C,0.05 GB/s,298.49 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:26.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,54.00 %,1410 MHz,100.00 %,9.13 W,0.00 GB/s,145.94 W,0.10 GB/s,3.4 %,0.00 %,34.50 %,62.00 °C,0.06 GB/s,299.09 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:26.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,54.00 %,1410 MHz,100.00 %,8.88 W,0.00 GB/s,148.37 W,0.09 GB/s,3.4 %,0.00 %,34.00 %,62.00 °C,0.05 GB/s,302.17 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:26.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.03 W,0.00 GB/s,137.46 W,0.09 GB/s,3.7 %,0.00 %,33.50 %,62.00 °C,0.05 GB/s,298.96 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:26.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.04 W,0.00 GB/s,145.43 W,0.09 GB/s,5.6 %,0.00 %,33.90 %,62.00 °C,0.05 GB/s,298.29 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:26.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,7.30 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,70.10 %,8.95 W,0.00 GB/s,145.82 W,0.09 GB/s,3.7 %,29.60 %,71.30 %,62.00 °C,0.08 GB/s,298.29 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:26.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.16 W,0.00 GB/s,143.81 W,0.09 GB/s,2.5 %,0.00 %,33.40 %,62.00 °C,0.06 GB/s,293.21 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:26.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,8.82 W,0.00 GB/s,145.82 W,0.09 GB/s,3.7 %,0.00 %,34.00 %,62.00 °C,0.05 GB/s,299.53 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:26.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.00 W,0.00 GB/s,149.88 W,0.09 GB/s,3.4 %,0.00 %,33.40 %,62.00 °C,0.05 GB/s,302.17 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:27.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,9.30 %,99.00 %,4,90.02 %,53.00 %,1410 MHz,85.50 %,8.95 W,0.00 GB/s,147.40 W,0.08 GB/s,3.4 %,28.50 %,74.80 %,62.00 °C,0.06 GB/s,293.83 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:27.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,99.00 %,4,90.02 %,53.00 %,1395 MHz,100.00 %,9.03 W,0.00 GB/s,145.42 W,0.09 GB/s,3.4 %,0.00 %,33.60 %,62.00 °C,0.05 GB/s,293.83 W,5.5 %,0.00 GB/s,16,1395 MHz,67.00 °C
2025-05-07 14:33:27.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,54.00 %,1410 MHz,100.00 %,9.00 W,0.00 GB/s,144.97 W,0.09 GB/s,3.4 %,0.00 %,33.60 %,62.00 °C,0.05 GB/s,295.28 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:27.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,54.00 %,1410 MHz,100.00 %,9.34 W,0.00 GB/s,149.96 W,0.10 GB/s,6.0 %,0.00 %,33.80 %,62.00 °C,0.05 GB/s,296.90 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:27.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,46.70 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,97.50 %,9.20 W,0.00 GB/s,148.59 W,0.04 GB/s,2.8 %,0.00 %,31.90 %,62.00 °C,0.03 GB/s,299.11 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:27.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,8.94 W,0.00 GB/s,152.82 W,0.09 GB/s,3.7 %,0.00 %,34.70 %,62.00 °C,0.05 GB/s,305.58 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:27.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,8.98 W,0.00 GB/s,148.10 W,0.10 GB/s,3.7 %,0.00 %,33.60 %,62.00 °C,0.05 GB/s,298.56 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:27.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,48.70 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.23 W,0.00 GB/s,150.49 W,0.09 GB/s,5.0 %,0.00 %,32.70 %,62.00 °C,0.05 GB/s,299.29 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:27.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.10 W,0.00 GB/s,149.26 W,0.09 GB/s,3.1 %,0.00 %,34.00 %,62.00 °C,0.05 GB/s,301.24 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:28.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,33.10 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,88.10 %,9.10 W,0.00 GB/s,150.84 W,0.04 GB/s,4.0 %,11.20 %,48.20 %,62.00 °C,0.06 GB/s,298.86 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:28.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,10.30 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,86.30 %,8.90 W,0.00 GB/s,146.84 W,0.08 GB/s,3.4 %,22.80 %,63.10 %,62.00 °C,0.06 GB/s,300.05 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:28.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,99.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.15 W,0.00 GB/s,143.49 W,0.09 GB/s,3.1 %,0.00 %,33.40 %,62.00 °C,0.05 GB/s,302.20 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:28.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,3.00 %,99.00 %,4,90.02 %,53.00 %,1410 MHz,25.40 %,8.86 W,0.00 GB/s,143.20 W,0.10 GB/s,2.8 %,10.20 %,24.00 %,62.00 °C,0.05 GB/s,305.00 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:28.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,10.90 %,99.00 %,4,90.02 %,53.00 %,1410 MHz,97.70 %,8.88 W,0.00 GB/s,148.32 W,0.07 GB/s,3.7 %,36.50 %,92.20 %,62.00 °C,0.05 GB/s,289.23 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:28.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1395 MHz,100.00 %,9.08 W,0.00 GB/s,129.54 W,0.09 GB/s,2.4 %,0.00 %,33.50 %,62.00 °C,0.05 GB/s,295.57 W,5.5 %,0.00 GB/s,16,1395 MHz,67.00 °C
2025-05-07 14:33:28.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,54.00 %,1410 MHz,100.00 %,8.96 W,0.00 GB/s,153.20 W,0.09 GB/s,6.4 %,0.00 %,34.80 %,62.00 °C,0.05 GB/s,300.53 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:28.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,54.00 %,1410 MHz,100.00 %,9.12 W,0.00 GB/s,147.56 W,0.10 GB/s,3.4 %,0.00 %,33.40 %,62.00 °C,0.06 GB/s,301.98 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:28.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,11.10 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.11 W,0.00 GB/s,133.74 W,0.07 GB/s,3.4 %,39.10 %,96.10 %,62.00 °C,0.05 GB/s,297.33 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:28.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,9.02 W,0.00 GB/s,149.70 W,0.09 GB/s,4.3 %,0.00 %,33.50 %,62.00 °C,0.05 GB/s,299.10 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:29.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,54.00 %,1410 MHz,100.00 %,9.26 W,0.00 GB/s,149.60 W,0.10 GB/s,4.0 %,0.00 %,33.50 %,62.00 °C,0.05 GB/s,300.91 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:29.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,11.10 %,100.00 %,4,90.02 %,54.00 %,1410 MHz,99.70 %,9.07 W,0.00 GB/s,144.25 W,0.07 GB/s,2.8 %,38.70 %,95.30 %,62.00 °C,0.05 GB/s,295.40 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:29.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,11.10 %,99.00 %,4,90.02 %,53.00 %,1410 MHz,100.00 %,8.91 W,0.00 GB/s,150.79 W,0.07 GB/s,3.7 %,37.70 %,94.80 %,62.00 °C,0.05 GB/s,301.61 W,5.5 %,0.00 GB/s,16,1410 MHz,67.00 °C
2025-05-07 14:33:29.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,11.10 %,99.00 %,4,90.02 %,53.00 %,1395 MHz,100.00 %,9.02 W,0.00 GB/s,139.96 W,0.07 GB/s,3.3 %,39.20 %,95.60 %,62.00 °C,0.05 GB/s,305.30 W,5.5 %,0.00 GB/s,16,1395 MHz,67.00 °C
2025-05-07 14:33:29.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1512 MHz,50.00 %,100.00 %,4,90.02 %,53.00 %,1395 MHz,100.00 %,9.10 W,0.00 GB/s,149.86 W,0.09 GB/s,3.4 %,0.00 %,33.70 %,62.00 °C,0.05 GB/s,296.91 W,5.5 %,0.00 GB/s,16,1395 MHz,67.00 °C
