timestamp,task_name,name,index,cpu_usage,temperature.gpu,clocks.current.sm [MHz],pcie_rx_bytes,dram_active,usage.memory [%],pcie.link.gen.current,pcie_tx_bytes,clocks.current.memory [MHz],tensor_active,dram_power,utilization.gpu [%],dram_usage,sm_occupancy,nvlink_tx_bytes,power.draw [W],utilization.memory [%],temperature.memory,clocks.current.graphics [MHz],cpu_power,pcie.link.width.current,sm_active,nvlink_rx_bytes
2025-05-07 14:38:41.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.6 %,61.00 °C,1410 MHz,0.05 GB/s,34.50 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.15 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,298.01 W,53.00 %,65.00 °C,1410 MHz,148.54 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:41.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,61.00 °C,1410 MHz,0.05 GB/s,33.60 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.04 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,298.84 W,53.00 %,65.00 °C,1410 MHz,148.21 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:41.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.0 %,61.00 °C,1410 MHz,0.05 GB/s,33.80 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.04 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,299.19 W,53.00 %,65.00 °C,1410 MHz,152.08 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:42.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,61.00 °C,1410 MHz,0.06 GB/s,33.60 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,9.12 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,301.11 W,54.00 %,65.00 °C,1410 MHz,149.22 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:42.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,2.5 %,61.00 °C,1410 MHz,0.05 GB/s,33.50 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,8.89 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,303.37 W,53.00 %,65.00 °C,1410 MHz,153.57 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:42.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,61.00 °C,1410 MHz,0.05 GB/s,33.40 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.07 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,297.57 W,53.00 %,65.00 °C,1410 MHz,152.57 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:42.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,1.9 %,61.00 °C,1410 MHz,0.06 GB/s,24.10 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,8.98 W,99.00 %,5.6 %,34.20 %,0.00 GB/s,299.39 W,53.00 %,65.00 °C,1410 MHz,151.77 W,16,97.70 %,0.00 GB/s
2025-05-07 14:38:42.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,61.00 °C,1410 MHz,0.05 GB/s,33.50 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.05 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,298.58 W,53.00 %,65.00 °C,1410 MHz,133.91 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:42.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.3 %,61.00 °C,1410 MHz,0.06 GB/s,45.10 %,90.02 %,4,0.09 GB/s,1512 MHz,14.10 %,9.11 W,100.00 %,5.6 %,11.90 %,0.00 GB/s,299.26 W,53.00 %,65.00 °C,1410 MHz,154.05 W,16,81.50 %,0.00 GB/s
2025-05-07 14:38:42.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,61.00 °C,1410 MHz,0.05 GB/s,34.40 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,8.96 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,294.11 W,53.00 %,65.00 °C,1410 MHz,148.89 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:42.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.0 %,61.00 °C,1395 MHz,0.05 GB/s,34.10 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.07 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,290.02 W,53.00 %,65.00 °C,1395 MHz,151.51 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:42.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,61.00 °C,1410 MHz,0.05 GB/s,33.40 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.03 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,299.28 W,53.00 %,65.00 °C,1410 MHz,153.75 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:43.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,6.2 %,61.00 °C,1410 MHz,0.07 GB/s,58.60 %,90.02 %,4,0.05 GB/s,1512 MHz,19.00 %,9.17 W,99.00 %,5.6 %,21.50 %,0.00 GB/s,291.96 W,53.00 %,65.00 °C,1410 MHz,144.73 W,16,84.10 %,0.00 GB/s
2025-05-07 14:38:43.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.4 %,62.00 °C,1410 MHz,0.13 GB/s,60.10 %,90.02 %,4,0.10 GB/s,1512 MHz,24.40 %,9.16 W,99.00 %,5.6 %,5.80 %,0.00 GB/s,294.31 W,53.00 %,65.00 °C,1410 MHz,147.66 W,16,57.50 %,0.00 GB/s
2025-05-07 14:38:43.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.0 %,62.00 °C,1410 MHz,0.14 GB/s,60.90 %,90.02 %,4,0.10 GB/s,1512 MHz,24.30 %,8.99 W,99.00 %,5.6 %,4.40 %,0.00 GB/s,299.93 W,53.00 %,65.00 °C,1410 MHz,146.91 W,16,55.00 %,0.00 GB/s
2025-05-07 14:38:43.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.0 %,62.00 °C,1410 MHz,0.06 GB/s,34.10 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,8.99 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,301.42 W,53.00 %,65.00 °C,1410 MHz,150.17 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:43.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,62.00 °C,1410 MHz,0.05 GB/s,33.50 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,9.13 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,297.77 W,53.00 %,65.00 °C,1410 MHz,147.58 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:43.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,62.00 °C,1410 MHz,0.05 GB/s,33.60 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.12 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,289.65 W,54.00 %,67.00 °C,1410 MHz,153.58 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:43.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,62.00 °C,1410 MHz,0.05 GB/s,44.90 %,90.02 %,4,0.08 GB/s,1512 MHz,13.80 %,8.97 W,100.00 %,5.6 %,12.70 %,0.00 GB/s,298.01 W,54.00 %,67.00 °C,1410 MHz,149.34 W,16,82.60 %,0.00 GB/s
2025-05-07 14:38:43.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,62.00 °C,1410 MHz,0.05 GB/s,33.40 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.16 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,294.58 W,53.00 %,67.00 °C,1410 MHz,141.47 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:43.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,62.00 °C,1410 MHz,0.06 GB/s,16.10 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,9.12 W,100.00 %,5.6 %,22.70 %,0.00 GB/s,294.58 W,53.00 %,67.00 °C,1410 MHz,142.90 W,16,78.60 %,0.00 GB/s
2025-05-07 14:38:43.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,62.00 °C,1410 MHz,0.05 GB/s,33.70 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,8.94 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,297.61 W,53.00 %,67.00 °C,1410 MHz,142.25 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:44.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,62.00 °C,1410 MHz,0.06 GB/s,33.60 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,9.08 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,301.89 W,53.00 %,67.00 °C,1410 MHz,148.31 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:44.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,62.00 °C,1410 MHz,0.05 GB/s,33.30 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,9.03 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,300.15 W,53.00 %,67.00 °C,1410 MHz,131.45 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:44.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.3 %,62.00 °C,1395 MHz,0.06 GB/s,32.90 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,9.14 W,99.00 %,5.6 %,50.10 %,0.00 GB/s,296.92 W,53.00 %,67.00 °C,1395 MHz,151.33 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:44.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,7.7 %,62.00 °C,1410 MHz,0.06 GB/s,33.80 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,9.31 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,293.44 W,54.00 %,67.00 °C,1410 MHz,151.02 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:44.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,6.3 %,62.00 °C,1410 MHz,0.06 GB/s,33.40 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,9.30 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,291.19 W,54.00 %,67.00 °C,1410 MHz,153.78 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:44.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.9 %,62.00 °C,1410 MHz,0.06 GB/s,33.40 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,9.19 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,297.80 W,53.00 %,67.00 °C,1410 MHz,152.35 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:44.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.0 %,62.00 °C,1395 MHz,0.05 GB/s,34.20 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,9.23 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,293.23 W,53.00 %,67.00 °C,1395 MHz,152.40 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:44.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,62.00 °C,1410 MHz,0.06 GB/s,33.40 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,9.03 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,293.71 W,53.00 %,67.00 °C,1410 MHz,150.61 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:44.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.7 %,62.00 °C,1410 MHz,0.23 GB/s,42.50 %,90.02 %,4,0.13 GB/s,1512 MHz,17.20 %,9.16 W,100.00 %,5.6 %,3.00 %,0.00 GB/s,297.30 W,53.00 %,67.00 °C,1410 MHz,152.69 W,16,35.00 %,0.00 GB/s
2025-05-07 14:38:44.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.6 %,62.00 °C,1410 MHz,0.13 GB/s,0.00 %,90.02 %,4,0.13 GB/s,1512 MHz,0.00 %,9.19 W,100.00 %,5.6 %,0.00 %,0.00 GB/s,298.32 W,53.00 %,67.00 °C,1410 MHz,149.90 W,16,0.10 %,0.00 GB/s
2025-05-07 14:38:45.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,62.00 °C,1410 MHz,0.05 GB/s,33.70 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.09 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,302.27 W,53.00 %,67.00 °C,1410 MHz,147.98 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:45.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,62.00 °C,1410 MHz,0.11 GB/s,63.00 %,90.02 %,4,0.09 GB/s,1512 MHz,26.10 %,9.01 W,100.00 %,5.6 %,6.30 %,0.00 GB/s,301.82 W,53.00 %,67.00 °C,1410 MHz,131.49 W,16,61.70 %,0.00 GB/s
2025-05-07 14:38:45.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,62.00 °C,1410 MHz,0.05 GB/s,33.30 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,8.91 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,301.77 W,53.00 %,67.00 °C,1410 MHz,147.92 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:45.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,62.00 °C,1410 MHz,0.05 GB/s,34.10 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.13 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,297.91 W,54.00 %,67.00 °C,1410 MHz,145.83 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:45.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,62.00 °C,1410 MHz,0.06 GB/s,33.60 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,9.00 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,300.03 W,54.00 %,67.00 °C,1410 MHz,147.23 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:45.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.0 %,62.00 °C,1395 MHz,0.05 GB/s,34.10 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.16 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,303.58 W,54.00 %,67.00 °C,1395 MHz,151.93 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:45.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,62.00 °C,1395 MHz,0.06 GB/s,35.00 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,9.03 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,288.56 W,53.00 %,67.00 °C,1395 MHz,149.60 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:45.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,62.00 °C,1410 MHz,0.16 GB/s,25.90 %,90.02 %,4,0.12 GB/s,1512 MHz,0.00 %,9.05 W,100.00 %,5.6 %,41.00 %,0.00 GB/s,297.92 W,53.00 %,67.00 °C,1410 MHz,150.76 W,16,82.00 %,0.00 GB/s
2025-05-07 14:38:45.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,62.00 °C,1410 MHz,0.05 GB/s,33.60 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,8.90 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,301.11 W,53.00 %,67.00 °C,1410 MHz,152.27 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:45.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,62.00 °C,1410 MHz,0.05 GB/s,33.50 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.02 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,296.34 W,53.00 %,67.00 °C,1410 MHz,147.07 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:46.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,2.5 %,62.00 °C,1410 MHz,0.06 GB/s,34.50 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,8.89 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,299.27 W,53.00 %,67.00 °C,1410 MHz,147.40 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:46.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.6 %,62.00 °C,1410 MHz,0.05 GB/s,34.90 %,90.02 %,4,0.07 GB/s,1512 MHz,0.00 %,9.08 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,300.92 W,54.00 %,67.00 °C,1410 MHz,135.43 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:46.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,2.8 %,63.00 °C,1410 MHz,0.06 GB/s,33.50 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,8.92 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,301.49 W,54.00 %,67.00 °C,1410 MHz,147.38 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:46.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,63.00 °C,1410 MHz,0.06 GB/s,33.50 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,8.96 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,296.38 W,53.00 %,67.00 °C,1410 MHz,137.32 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:46.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,63.00 °C,1410 MHz,0.05 GB/s,34.10 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.12 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,296.81 W,53.00 %,67.00 °C,1410 MHz,144.50 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:46.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,63.00 °C,1395 MHz,0.06 GB/s,33.30 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,8.89 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,291.74 W,53.00 %,67.00 °C,1395 MHz,138.08 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:46.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.0 %,62.00 °C,1395 MHz,0.08 GB/s,0.00 %,90.02 %,4,0.12 GB/s,1512 MHz,0.00 %,9.03 W,99.00 %,5.6 %,0.00 %,0.00 GB/s,292.95 W,53.00 %,67.00 °C,1395 MHz,144.55 W,16,0.40 %,0.00 GB/s
2025-05-07 14:38:46.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,5.2 %,63.00 °C,1410 MHz,0.05 GB/s,35.10 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.08 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,289.53 W,53.00 %,67.00 °C,1410 MHz,152.89 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:46.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.0 %,63.00 °C,1410 MHz,0.05 GB/s,33.70 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.01 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,300.62 W,53.00 %,67.00 °C,1410 MHz,151.12 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:46.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,63.00 °C,1410 MHz,0.06 GB/s,34.30 %,90.02 %,4,0.04 GB/s,1512 MHz,2.10 %,8.85 W,100.00 %,5.6 %,43.70 %,0.00 GB/s,302.20 W,53.00 %,67.00 °C,1410 MHz,147.20 W,16,91.00 %,0.00 GB/s
2025-05-07 14:38:47.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,63.00 °C,1410 MHz,0.05 GB/s,33.40 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,9.06 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,298.18 W,53.00 %,67.00 °C,1410 MHz,136.87 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:47.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,63.00 °C,1410 MHz,0.07 GB/s,29.60 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,8.99 W,100.00 %,5.6 %,42.40 %,0.00 GB/s,295.17 W,53.00 %,67.00 °C,1410 MHz,151.08 W,16,85.80 %,0.00 GB/s
2025-05-07 14:38:47.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.9 %,63.00 °C,1410 MHz,0.05 GB/s,34.00 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,9.17 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,300.28 W,54.00 %,67.00 °C,1410 MHz,149.09 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:47.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,63.00 °C,1410 MHz,0.05 GB/s,33.00 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.17 W,100.00 %,5.6 %,49.70 %,0.00 GB/s,303.66 W,54.00 %,67.00 °C,1410 MHz,135.93 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:47.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,63.00 °C,1395 MHz,0.06 GB/s,32.90 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,8.95 W,100.00 %,5.6 %,49.50 %,0.00 GB/s,298.37 W,53.00 %,67.00 °C,1395 MHz,145.94 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:47.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,63.00 °C,1395 MHz,0.05 GB/s,29.10 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.14 W,100.00 %,5.6 %,42.50 %,0.00 GB/s,291.67 W,53.00 %,67.00 °C,1395 MHz,146.43 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:47.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,2.8 %,63.00 °C,1410 MHz,0.05 GB/s,16.90 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,8.87 W,100.00 %,5.6 %,23.40 %,0.00 GB/s,291.67 W,53.00 %,67.00 °C,1410 MHz,155.31 W,16,81.60 %,0.00 GB/s
2025-05-07 14:38:47.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,63.00 °C,1410 MHz,0.06 GB/s,33.70 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,9.13 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,285.16 W,53.00 %,67.00 °C,1410 MHz,150.40 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:47.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.4 %,63.00 °C,1410 MHz,0.09 GB/s,60.00 %,90.02 %,4,0.05 GB/s,1512 MHz,19.90 %,9.07 W,100.00 %,5.6 %,21.50 %,0.00 GB/s,298.48 W,54.00 %,67.00 °C,1410 MHz,147.98 W,16,81.60 %,0.00 GB/s
2025-05-07 14:38:47.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.7 %,63.00 °C,1410 MHz,0.05 GB/s,33.90 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,9.22 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,299.75 W,54.00 %,67.00 °C,1410 MHz,156.42 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:48.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,4.0 %,63.00 °C,1410 MHz,0.22 GB/s,36.10 %,90.02 %,4,0.12 GB/s,1512 MHz,10.70 %,9.07 W,100.00 %,5.6 %,19.90 %,0.00 GB/s,302.80 W,53.00 %,67.00 °C,1410 MHz,148.97 W,16,57.60 %,0.00 GB/s
2025-05-07 14:38:48.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,63.00 °C,1410 MHz,0.05 GB/s,33.60 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,9.06 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,299.92 W,53.00 %,67.00 °C,1410 MHz,152.29 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:48.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,63.00 °C,1410 MHz,0.06 GB/s,33.50 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,8.94 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,298.90 W,54.00 %,67.00 °C,1410 MHz,146.95 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:48.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,6.8 %,63.00 °C,1410 MHz,0.05 GB/s,33.60 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,9.40 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,299.95 W,54.00 %,67.00 °C,1410 MHz,152.36 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:48.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,63.00 °C,1395 MHz,0.06 GB/s,33.30 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,8.84 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,295.67 W,53.00 %,67.00 °C,1395 MHz,150.34 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:48.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,63.00 °C,1395 MHz,0.05 GB/s,33.90 %,90.02 %,4,0.09 GB/s,1512 MHz,0.00 %,8.95 W,100.00 %,5.6 %,50.00 %,0.00 GB/s,292.07 W,53.00 %,67.00 °C,1395 MHz,148.25 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:48.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.1 %,63.00 °C,1395 MHz,0.06 GB/s,95.40 %,90.02 %,4,0.07 GB/s,1512 MHz,38.90 %,9.03 W,99.00 %,5.6 %,11.10 %,0.00 GB/s,294.10 W,53.00 %,67.00 °C,1395 MHz,149.73 W,16,100.00 %,0.00 GB/s
2025-05-07 14:38:48.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,3.7 %,63.00 °C,1410 MHz,0.05 GB/s,33.90 %,90.02 %,4,0.10 GB/s,1512 MHz,0.00 %,9.03 W,99.00 %,5.6 %,50.00 %,0.00 GB/s,303.35 W,53.00 %,67.00 °C,1410 MHz,144.42 W,16,100.00 %,0.00 GB/s
