timestamp,task_name,name,index,usage.memory [%],tensor_active,dram_usage,pcie.link.width.current,clocks.current.sm [MHz],nvlink_rx_bytes,pcie_tx_bytes,dram_power,clocks.current.memory [MHz],nvlink_tx_bytes,sm_active,power.draw [W],cpu_power,pcie.link.gen.current,temperature.memory,clocks.current.graphics [MHz],dram_active,pcie_rx_bytes,utilization.memory [%],temperature.gpu,cpu_usage,utilization.gpu [%],sm_occupancy
2025-05-07 15:45:27.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,30.80 %,5.7 %,16,1410 MHz,0.00 GB/s,0.07 GB/s,8.93 W,1512 MHz,0.00 GB/s,88.30 %,300.74 W,154.57 W,4,65.00 °C,1410 MHz,79.60 %,0.06 GB/s,53.00 %,61.00 °C,5.0 %,99.00 %,9.70 %
2025-05-07 15:45:27.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.04 GB/s,8.90 W,1512 MHz,0.00 GB/s,100.00 %,296.42 W,150.07 W,4,65.00 °C,1410 MHz,33.70 %,0.03 GB/s,53.00 %,61.00 °C,4.3 %,99.00 %,50.00 %
2025-05-07 15:45:27.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,8.92 W,1512 MHz,0.00 GB/s,100.00 %,296.85 W,146.74 W,4,65.00 °C,1410 MHz,31.00 %,0.05 GB/s,54.00 %,61.00 °C,3.7 %,100.00 %,45.60 %
2025-05-07 15:45:27.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,9.06 W,1512 MHz,0.00 GB/s,100.00 %,296.85 W,147.55 W,4,65.00 °C,1410 MHz,34.00 %,0.06 GB/s,54.00 %,61.00 °C,3.4 %,100.00 %,50.00 %
2025-05-07 15:45:27.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.09 GB/s,9.03 W,1512 MHz,0.00 GB/s,100.00 %,297.51 W,152.43 W,4,65.00 °C,1410 MHz,33.60 %,0.05 GB/s,53.00 %,61.00 °C,4.3 %,100.00 %,50.00 %
2025-05-07 15:45:27.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,9.01 W,1512 MHz,0.00 GB/s,100.00 %,297.02 W,148.21 W,4,65.00 °C,1410 MHz,30.50 %,0.06 GB/s,53.00 %,61.00 °C,4.0 %,100.00 %,44.90 %
2025-05-07 15:45:28.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,2.80 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,9.06 W,1512 MHz,0.00 GB/s,78.80 %,298.31 W,153.98 W,4,65.00 °C,1410 MHz,23.00 %,0.05 GB/s,53.00 %,61.00 °C,5.3 %,100.00 %,17.90 %
2025-05-07 15:45:28.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,27.10 %,5.7 %,16,1410 MHz,0.00 GB/s,0.09 GB/s,8.93 W,1512 MHz,0.00 GB/s,61.20 %,301.30 W,147.63 W,4,65.00 °C,1410 MHz,65.70 %,0.09 GB/s,53.00 %,61.00 °C,3.4 %,100.00 %,6.30 %
2025-05-07 15:45:28.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,8.95 W,1512 MHz,0.00 GB/s,100.00 %,302.20 W,146.96 W,4,65.00 °C,1410 MHz,34.80 %,0.06 GB/s,53.00 %,61.00 °C,3.1 %,100.00 %,50.00 %
2025-05-07 15:45:28.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,9.09 W,1512 MHz,0.00 GB/s,100.00 %,297.15 W,129.52 W,4,65.00 °C,1410 MHz,34.50 %,0.06 GB/s,53.00 %,61.00 °C,3.4 %,100.00 %,50.00 %
2025-05-07 15:45:28.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,9.19 W,1512 MHz,0.00 GB/s,100.00 %,290.20 W,150.36 W,4,65.00 °C,1410 MHz,34.40 %,0.05 GB/s,53.00 %,62.00 °C,3.4 %,99.00 %,50.00 %
2025-05-07 15:45:28.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.09 GB/s,8.97 W,1512 MHz,0.00 GB/s,100.00 %,300.64 W,150.49 W,4,65.00 °C,1410 MHz,33.80 %,0.06 GB/s,53.00 %,62.00 °C,3.1 %,99.00 %,50.00 %
2025-05-07 15:45:28.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.09 GB/s,9.09 W,1512 MHz,0.00 GB/s,99.90 %,294.01 W,151.58 W,4,65.00 °C,1410 MHz,27.00 %,0.05 GB/s,53.00 %,62.00 °C,4.6 %,100.00 %,39.30 %
2025-05-07 15:45:28.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,9.02 W,1512 MHz,0.00 GB/s,100.00 %,287.00 W,153.36 W,4,65.00 °C,1395 MHz,33.80 %,0.05 GB/s,53.00 %,62.00 °C,3.7 %,100.00 %,50.00 %
2025-05-07 15:45:28.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.09 GB/s,9.01 W,1512 MHz,0.00 GB/s,100.00 %,299.07 W,149.03 W,4,65.00 °C,1410 MHz,33.80 %,0.05 GB/s,53.00 %,62.00 °C,3.1 %,100.00 %,50.00 %
2025-05-07 15:45:29.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,9.01 W,1512 MHz,0.00 GB/s,100.00 %,302.48 W,148.50 W,4,65.00 °C,1410 MHz,33.60 %,0.06 GB/s,53.00 %,62.00 °C,3.1 %,100.00 %,50.00 %
2025-05-07 15:45:29.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,8.95 W,1512 MHz,0.00 GB/s,100.00 %,296.14 W,148.25 W,4,67.00 °C,1410 MHz,33.80 %,0.05 GB/s,53.00 %,62.00 °C,3.1 %,100.00 %,50.00 %
2025-05-07 15:45:29.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,8.87 W,1512 MHz,0.00 GB/s,100.00 %,294.22 W,151.33 W,4,67.00 °C,1410 MHz,33.30 %,0.05 GB/s,53.00 %,62.00 °C,4.0 %,100.00 %,50.00 %
2025-05-07 15:45:29.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,9.04 W,1512 MHz,0.00 GB/s,100.00 %,300.62 W,150.30 W,4,67.00 °C,1410 MHz,34.10 %,0.06 GB/s,54.00 %,62.00 °C,3.1 %,100.00 %,50.00 %
2025-05-07 15:45:29.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.12 GB/s,8.94 W,1512 MHz,0.00 GB/s,76.60 %,302.80 W,153.38 W,4,67.00 °C,1410 MHz,23.70 %,0.20 GB/s,54.00 %,62.00 °C,4.7 %,100.00 %,38.50 %
2025-05-07 15:45:29.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,9.22 W,1512 MHz,0.00 GB/s,92.30 %,298.76 W,152.40 W,4,67.00 °C,1410 MHz,21.10 %,0.05 GB/s,54.00 %,62.00 °C,4.0 %,100.00 %,29.70 %
2025-05-07 15:45:29.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.09 GB/s,8.99 W,1512 MHz,0.00 GB/s,100.00 %,299.97 W,142.41 W,4,67.00 °C,1410 MHz,33.50 %,0.05 GB/s,53.00 %,62.00 °C,2.8 %,100.00 %,50.00 %
2025-05-07 15:45:29.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,9.10 W,1512 MHz,0.00 GB/s,100.00 %,293.35 W,148.92 W,4,67.00 °C,1410 MHz,33.60 %,0.05 GB/s,53.00 %,62.00 °C,3.1 %,100.00 %,50.00 %
2025-05-07 15:45:29.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,11.20 %,5.7 %,16,1410 MHz,0.00 GB/s,0.13 GB/s,8.84 W,1512 MHz,0.00 GB/s,48.70 %,303.94 W,137.14 W,4,67.00 °C,1410 MHz,34.00 %,0.24 GB/s,54.00 %,62.00 °C,3.1 %,99.00 %,14.50 %
2025-05-07 15:45:29.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,9.15 W,1512 MHz,0.00 GB/s,100.00 %,296.36 W,151.99 W,4,67.00 °C,1410 MHz,27.70 %,0.05 GB/s,54.00 %,62.00 °C,5.6 %,99.00 %,40.10 %
2025-05-07 15:45:30.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,8.94 W,1512 MHz,0.00 GB/s,75.20 %,296.36 W,148.69 W,4,67.00 °C,1410 MHz,16.20 %,0.06 GB/s,53.00 %,62.00 °C,3.7 %,100.00 %,22.40 %
2025-05-07 15:45:30.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,9.04 W,1512 MHz,0.00 GB/s,100.00 %,300.61 W,150.94 W,4,67.00 °C,1410 MHz,33.80 %,0.05 GB/s,53.00 %,62.00 °C,2.8 %,99.00 %,50.00 %
2025-05-07 15:45:30.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.09 GB/s,9.00 W,1512 MHz,0.00 GB/s,100.00 %,295.75 W,150.09 W,4,67.00 °C,1410 MHz,34.90 %,0.05 GB/s,53.00 %,62.00 °C,4.0 %,99.00 %,50.00 %
2025-05-07 15:45:30.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.09 GB/s,8.96 W,1512 MHz,0.00 GB/s,100.00 %,295.84 W,149.62 W,4,67.00 °C,1410 MHz,33.30 %,0.05 GB/s,53.00 %,62.00 °C,3.1 %,100.00 %,50.00 %
2025-05-07 15:45:30.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,8.93 W,1512 MHz,0.00 GB/s,100.00 %,294.39 W,150.63 W,4,67.00 °C,1395 MHz,33.70 %,0.05 GB/s,53.00 %,62.00 °C,3.4 %,100.00 %,50.00 %
2025-05-07 15:45:30.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,9.09 W,1512 MHz,0.00 GB/s,100.00 %,296.91 W,149.96 W,4,67.00 °C,1395 MHz,34.60 %,0.06 GB/s,53.00 %,62.00 °C,3.4 %,100.00 %,50.00 %
2025-05-07 15:45:30.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.09 GB/s,9.13 W,1512 MHz,0.00 GB/s,100.00 %,300.64 W,150.92 W,4,67.00 °C,1410 MHz,34.90 %,0.05 GB/s,53.00 %,62.00 °C,4.0 %,100.00 %,50.00 %
2025-05-07 15:45:30.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.09 GB/s,8.97 W,1512 MHz,0.00 GB/s,100.00 %,305.39 W,151.64 W,4,67.00 °C,1410 MHz,33.50 %,0.05 GB/s,53.00 %,62.00 °C,4.3 %,100.00 %,50.00 %
2025-05-07 15:45:30.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,9.12 W,1512 MHz,0.00 GB/s,100.00 %,302.31 W,149.57 W,4,67.00 °C,1410 MHz,33.50 %,0.06 GB/s,53.00 %,62.00 °C,3.7 %,100.00 %,50.00 %
2025-05-07 15:45:30.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,8.99 W,1512 MHz,0.00 GB/s,100.00 %,297.31 W,138.56 W,4,67.00 °C,1395 MHz,33.70 %,0.05 GB/s,53.00 %,62.00 °C,3.4 %,100.00 %,50.00 %
2025-05-07 15:45:31.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,8.96 W,1512 MHz,0.00 GB/s,100.00 %,301.69 W,150.32 W,4,67.00 °C,1410 MHz,34.40 %,0.05 GB/s,54.00 %,62.00 °C,3.7 %,99.00 %,50.00 %
2025-05-07 15:45:31.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,20.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.05 GB/s,9.21 W,1512 MHz,0.00 GB/s,85.80 %,304.93 W,154.64 W,4,67.00 °C,1410 MHz,61.10 %,0.07 GB/s,54.00 %,62.00 °C,6.2 %,99.00 %,23.20 %
2025-05-07 15:45:31.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,9.21 W,1512 MHz,0.00 GB/s,100.00 %,304.93 W,151.43 W,4,67.00 °C,1410 MHz,33.60 %,0.06 GB/s,53.00 %,62.00 °C,4.6 %,100.00 %,50.00 %
2025-05-07 15:45:31.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,29.30 %,5.7 %,16,1410 MHz,0.00 GB/s,0.07 GB/s,9.14 W,1512 MHz,0.00 GB/s,88.70 %,292.55 W,152.20 W,4,67.00 °C,1410 MHz,76.10 %,0.05 GB/s,53.00 %,62.00 °C,5.9 %,100.00 %,9.70 %
2025-05-07 15:45:31.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,9.08 W,1512 MHz,0.00 GB/s,100.00 %,305.59 W,151.66 W,4,67.00 °C,1395 MHz,33.50 %,0.05 GB/s,53.00 %,62.00 °C,3.7 %,98.00 %,50.00 %
2025-05-07 15:45:31.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.09 GB/s,9.06 W,1512 MHz,0.00 GB/s,100.00 %,297.54 W,150.78 W,4,67.00 °C,1410 MHz,33.50 %,0.05 GB/s,53.00 %,62.00 °C,3.0 %,98.00 %,50.00 %
2025-05-07 15:45:31.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,39.10 %,5.7 %,16,1410 MHz,0.00 GB/s,0.07 GB/s,9.11 W,1512 MHz,0.00 GB/s,99.50 %,290.87 W,148.86 W,4,67.00 °C,1410 MHz,95.70 %,0.05 GB/s,53.00 %,63.00 °C,3.4 %,100.00 %,11.10 %
2025-05-07 15:45:31.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.09 GB/s,8.90 W,1512 MHz,0.00 GB/s,100.00 %,304.03 W,144.62 W,4,67.00 °C,1410 MHz,33.90 %,0.05 GB/s,53.00 %,63.00 °C,3.1 %,100.00 %,50.00 %
2025-05-07 15:45:31.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.09 GB/s,8.92 W,1512 MHz,0.00 GB/s,100.00 %,308.42 W,144.97 W,4,67.00 °C,1410 MHz,33.40 %,0.05 GB/s,53.00 %,63.00 °C,3.4 %,100.00 %,50.00 %
2025-05-07 15:45:31.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,9.16 W,1512 MHz,0.00 GB/s,100.00 %,290.22 W,130.89 W,4,67.00 °C,1395 MHz,33.60 %,0.05 GB/s,53.00 %,62.00 °C,2.8 %,100.00 %,50.00 %
2025-05-07 15:45:32.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,9.10 W,1512 MHz,0.00 GB/s,100.00 %,290.22 W,146.55 W,4,67.00 °C,1395 MHz,32.50 %,0.05 GB/s,54.00 %,62.00 °C,3.1 %,100.00 %,48.80 %
2025-05-07 15:45:32.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,8.84 W,1512 MHz,0.00 GB/s,100.00 %,289.04 W,150.98 W,4,67.00 °C,1395 MHz,33.90 %,0.06 GB/s,54.00 %,62.00 °C,3.1 %,100.00 %,50.00 %
2025-05-07 15:45:32.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,39.30 %,5.7 %,16,1395 MHz,0.00 GB/s,0.07 GB/s,9.20 W,1512 MHz,0.00 GB/s,100.00 %,296.35 W,142.03 W,4,67.00 °C,1395 MHz,95.80 %,0.05 GB/s,53.00 %,62.00 °C,3.4 %,99.00 %,11.10 %
2025-05-07 15:45:32.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,9.24 W,1512 MHz,0.00 GB/s,100.00 %,291.79 W,153.13 W,4,67.00 °C,1395 MHz,33.50 %,0.06 GB/s,53.00 %,63.00 °C,5.6 %,99.00 %,50.00 %
2025-05-07 15:45:32.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,9.14 W,1512 MHz,0.00 GB/s,100.00 %,293.04 W,155.75 W,4,67.00 °C,1395 MHz,33.40 %,0.05 GB/s,53.00 %,62.00 °C,5.9 %,100.00 %,50.00 %
2025-05-07 15:45:32.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,26.40 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,9.12 W,1512 MHz,0.00 GB/s,62.50 %,298.20 W,150.74 W,4,67.00 °C,1395 MHz,63.50 %,0.11 GB/s,53.00 %,63.00 °C,4.6 %,100.00 %,6.40 %
2025-05-07 15:45:32.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.09 GB/s,8.84 W,1512 MHz,0.00 GB/s,100.00 %,288.64 W,152.44 W,4,67.00 °C,1410 MHz,34.40 %,0.05 GB/s,53.00 %,63.00 °C,3.4 %,100.00 %,50.00 %
2025-05-07 15:45:32.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,8.85 W,1512 MHz,0.00 GB/s,100.00 %,305.50 W,145.45 W,4,67.00 °C,1395 MHz,33.30 %,0.05 GB/s,53.00 %,63.00 °C,3.4 %,100.00 %,50.00 %
2025-05-07 15:45:32.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,9.15 W,1512 MHz,0.00 GB/s,100.00 %,296.63 W,149.71 W,4,67.00 °C,1395 MHz,34.10 %,0.06 GB/s,53.00 %,63.00 °C,3.1 %,100.00 %,50.00 %
2025-05-07 15:45:33.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,9.12 W,1512 MHz,0.00 GB/s,100.00 %,303.85 W,147.15 W,4,67.00 °C,1410 MHz,33.50 %,0.05 GB/s,53.00 %,63.00 °C,3.1 %,100.00 %,50.00 %
2025-05-07 15:45:33.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,3.60 %,5.7 %,16,1410 MHz,0.00 GB/s,0.12 GB/s,9.16 W,1512 MHz,0.00 GB/s,70.70 %,303.75 W,152.46 W,4,67.00 °C,1410 MHz,28.40 %,0.19 GB/s,53.00 %,63.00 °C,3.7 %,98.00 %,32.40 %
2025-05-07 15:45:33.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,9.90 %,5.7 %,16,1410 MHz,0.00 GB/s,0.04 GB/s,8.99 W,1512 MHz,0.00 GB/s,94.00 %,305.60 W,149.49 W,4,67.00 °C,1410 MHz,46.60 %,0.04 GB/s,53.00 %,63.00 °C,3.4 %,98.00 %,35.30 %
2025-05-07 15:45:33.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,8.87 W,1512 MHz,0.00 GB/s,100.00 %,293.70 W,146.73 W,4,67.00 °C,1395 MHz,29.60 %,0.06 GB/s,53.00 %,63.00 °C,3.1 %,99.00 %,43.30 %
2025-05-07 15:45:33.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,8.92 W,1512 MHz,0.00 GB/s,100.00 %,303.83 W,139.66 W,4,67.00 °C,1410 MHz,33.70 %,0.05 GB/s,53.00 %,63.00 °C,2.8 %,99.00 %,50.00 %
2025-05-07 15:45:33.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,9.19 W,1512 MHz,0.00 GB/s,100.00 %,296.64 W,146.65 W,4,67.00 °C,1410 MHz,33.60 %,0.06 GB/s,53.00 %,63.00 °C,3.4 %,100.00 %,50.00 %
2025-05-07 15:45:33.6,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.09 GB/s,9.07 W,1512 MHz,0.00 GB/s,100.00 %,306.30 W,151.60 W,4,67.00 °C,1410 MHz,33.20 %,0.05 GB/s,53.00 %,63.00 °C,4.6 %,100.00 %,50.00 %
2025-05-07 15:45:33.7,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,9.01 W,1512 MHz,0.00 GB/s,100.00 %,294.00 W,152.34 W,4,67.00 °C,1395 MHz,33.80 %,0.06 GB/s,53.00 %,63.00 °C,5.0 %,100.00 %,50.00 %
2025-05-07 15:45:33.8,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,9.04 W,1512 MHz,0.00 GB/s,100.00 %,289.92 W,147.22 W,4,67.00 °C,1395 MHz,33.70 %,0.05 GB/s,53.00 %,63.00 °C,3.1 %,100.00 %,50.00 %
2025-05-07 15:45:33.9,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,9.11 W,1512 MHz,0.00 GB/s,100.00 %,296.65 W,154.38 W,4,67.00 °C,1395 MHz,33.40 %,0.05 GB/s,53.00 %,63.00 °C,4.0 %,100.00 %,50.00 %
2025-05-07 15:45:34.0,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.10 GB/s,9.12 W,1512 MHz,0.00 GB/s,100.00 %,293.50 W,148.10 W,4,67.00 °C,1395 MHz,33.20 %,0.05 GB/s,53.00 %,63.00 °C,3.4 %,100.00 %,50.00 %
2025-05-07 15:45:34.1,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1395 MHz,0.00 GB/s,0.09 GB/s,9.20 W,1512 MHz,0.00 GB/s,100.00 %,294.21 W,143.16 W,4,67.00 °C,1395 MHz,33.60 %,0.06 GB/s,53.00 %,63.00 °C,4.0 %,100.00 %,50.00 %
2025-05-07 15:45:34.2,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,8.99 W,1512 MHz,0.00 GB/s,100.00 %,307.34 W,143.52 W,4,67.00 °C,1410 MHz,30.60 %,0.06 GB/s,53.00 %,63.00 °C,3.4 %,100.00 %,45.00 %
2025-05-07 15:45:34.3,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.09 GB/s,8.95 W,1512 MHz,0.00 GB/s,100.00 %,306.87 W,147.72 W,4,67.00 °C,1410 MHz,35.20 %,0.05 GB/s,53.00 %,63.00 °C,3.3 %,100.00 %,50.00 %
2025-05-07 15:45:34.4,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,8.99 W,1512 MHz,0.00 GB/s,100.00 %,306.87 W,132.58 W,4,67.00 °C,1410 MHz,33.50 %,0.05 GB/s,53.00 %,63.00 °C,3.4 %,100.00 %,50.00 %
2025-05-07 15:45:34.5,prefill_decode_batch_size_2,NVIDIA A800 80GB PCIe,0,90.02 %,0.00 %,5.7 %,16,1410 MHz,0.00 GB/s,0.10 GB/s,9.06 W,1512 MHz,0.00 GB/s,100.00 %,304.53 W,148.65 W,4,67.00 °C,1410 MHz,33.40 %,0.06 GB/s,53.00 %,63.00 °C,3.4 %,100.00 %,50.00 %
